,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11923,13526,10965,11943,14329,16001,17281,16241,12941,12634,13759,9950,11444,9258,6841,5392,5706,6693,8245,6443,5777,Upgrade
1,Market Cap Growth,-15.47%,-15.47%,-36.55%,-26.46%,10.73%,26.65%,25.60%,63.22%,13.08%,36.46%,101.12%,84.54%,100.56%,38.31%,-17.03%,-16.32%,-1.22%,23.26%,56.64%,9.40%,17.49%,Upgrade
2,Enterprise Value,11760,13744,10948,12902,15288,16989,18897,18098,14798,13268,15123,9677,11171,7478,4887,3776,4090,3474,6800,4617,3950,Upgrade
3,Last Close Price,6.10,6.92,5.61,5.83,7.00,7.82,8.44,7.68,6.12,5.98,6.51,4.60,5.29,4.28,3.16,2.49,2.64,3.09,3.81,2.98,2.67,Upgrade
4,PE Ratio,18.98,21.53,14.76,12.97,16.28,17.28,19.37,21.23,18.48,18.16,23.46,21.51,29.85,38.09,40.10,37.83,44.65,91.93,96.95,58.53,-,Upgrade
5,Forward PE,9.88,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,17.64,Upgrade
6,PS Ratio,10.50,11.91,8.64,9.41,11.65,13.05,15.24,13.92,12.18,11.91,15.04,12.54,17.17,19.90,17.74,17.90,18.30,26.69,29.43,19.84,18.80,Upgrade
7,PB Ratio,2.20,2.49,2.07,2.08,2.61,2.97,3.37,3.02,2.49,2.53,2.88,2.04,2.41,2.02,1.53,1.22,1.31,1.54,1.91,1.51,1.37,Upgrade
8,P/TBV Ratio,2.51,2.51,2.09,2.11,2.64,3.01,3.41,3.06,2.53,2.53,2.88,2.04,2.41,2.02,1.53,1.22,1.31,1.54,1.91,1.51,1.37,Upgrade
