,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1361,1212,1807,1324,1159,844.89,836.76,608.11,716.44,786.91,Upgrade
1,Revenue Growth (YoY),-24.70%,-8.45%,55.89%,56.70%,38.53%,38.94%,16.79%,-22.72%,-21.15%,11.47%,Upgrade
2,Cost of Revenue,793.27,754.72,966.34,678.8,692.07,529.21,581.91,411.44,462.67,550.47,Upgrade
3,Gross Profit,567.37,457.4,840.67,645.16,467.09,315.68,254.85,196.67,253.77,236.45,Upgrade
4,"Selling, General & Admin",264.86,378.22,233.91,286.64,247.31,272.07,199.05,219.06,174.66,220,Upgrade
5,Other Operating Expenses,-32.68,-20.95,-13.58,-11.99,-14.23,-8.42,-3.97,-15.09,-8.74,-5.16,Upgrade
6,Operating Expenses,232.45,354.71,221.62,258.77,238.01,264.32,187.92,207.94,173.63,214.19,Upgrade
7,Operating Income,334.92,102.68,619.05,386.4,229.07,51.36,66.93,-11.27,80.15,22.26,Upgrade
8,Interest Expense,-19.53,-20.86,-21.74,-24.25,-15.22,-14.98,-14.28,-51.22,-49.16,-50.33,Upgrade
9,Interest & Investment Income,28.25,29.2,27.09,20.7,12.12,11.83,10.76,10.87,6.69,5.63,Upgrade
10,Earnings From Equity Investments,-0.63,-0.11,0.28,0.97,0.33,0.14,-0.04,53.06,38.23,104.12,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-0.54,0.54,-,Upgrade
12,Other Non Operating Income (Expenses),-,1,-,-2.72,-,-0.11,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,343.02,111.92,624.68,381.1,226.3,48.26,63.37,0.9,76.45,81.69,Upgrade
14,Gain (Loss) on Sale of Investments,-,0.06,-,0.44,-,0.81,0.18,-1081,0.17,0.95,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,0.86,-,-,Upgrade
16,Pretax Income,343.02,111.98,624.68,381.54,226.3,49.07,63.54,-1079,76.62,82.64,Upgrade
17,Income Tax Expense,34.24,-24.02,73.32,50.71,24.25,-19.21,4.5,0.96,7.86,-1.82,Upgrade
18,Earnings From Continuing Operations,308.77,136,551.37,330.83,202.05,68.27,59.05,-1080,68.76,84.46,Upgrade
19,Net Income to Company,308.77,136,551.37,330.83,202.05,68.27,59.05,-1080,68.76,84.46,Upgrade
20,Minority Interest in Earnings,0.77,-2.45,1.52,-2.59,1.14,-2.09,0.21,-0.93,-1.21,-1.53,Upgrade
21,Net Income,309.55,133.55,552.89,328.24,203.19,66.19,59.26,-1081,67.55,82.93,Upgrade
22,Net Income to Common,309.55,133.55,552.89,328.24,203.19,66.19,59.26,-1081,67.55,82.93,Upgrade
23,Net Income Growth,-44.01%,-59.31%,172.10%,395.92%,242.90%,-,-12.27%,-,-6.48%,135.32%,Upgrade
24,Shares Outstanding (Basic),2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,Upgrade
25,Shares Outstanding (Diluted),2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,Upgrade
26,EPS (Basic),0.15,0.07,0.27,0.16,0.10,0.03,0.03,-0.53,0.03,0.04,Upgrade
27,EPS (Diluted),0.15,0.07,0.27,0.16,0.10,0.03,0.03,-0.53,0.03,0.04,Upgrade
28,EPS Growth,-44.01%,-59.31%,172.10%,395.93%,242.91%,-,-12.28%,-,-6.49%,135.31%,Upgrade
29,Free Cash Flow,122.53,444.92,358.24,829.46,93.69,201.95,-153.79,366.11,-217.78,321.29,Upgrade
30,Free Cash Flow Per Share,0.06,0.22,0.18,0.41,0.05,0.10,-0.08,0.18,-0.11,0.16,Upgrade
31,Operating Margin,24.61%,8.47%,34.26%,29.18%,19.76%,6.08%,8.00%,-1.85%,11.19%,2.83%,Upgrade
32,Profit Margin,22.75%,11.02%,30.60%,24.79%,17.53%,7.83%,7.08%,-177.73%,9.43%,10.54%,Upgrade
33,Free Cash Flow Margin,9.01%,36.71%,19.83%,62.65%,8.08%,23.90%,-18.38%,60.20%,-30.40%,40.83%,Upgrade
34,EBITDA,341.44,111.46,630.02,396.77,239.95,63.07,71.77,-1.03,85.65,52.33,Upgrade
35,D&A For EBITDA,6.53,8.78,10.97,10.38,10.88,11.71,4.84,10.24,5.51,30.07,Upgrade
36,EBIT,334.92,102.68,619.05,386.4,229.07,51.36,66.93,-11.27,80.15,22.26,Upgrade
