,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,3065,2558,2740,3045,2781,1725,1380,1969,1462,1807,1198,Upgrade
1,Market Cap Growth,-16.00%,-16.00%,-1.46%,76.47%,101.47%,-12.37%,-5.56%,8.99%,22.03%,27.14%,-6.35%,Upgrade
2,Enterprise Value,1821,1302,1225,1818,2446,1477,1076,1576,3161,3253,3022,Upgrade
3,Last Close Price,1.51,1.16,1.24,1.31,1.19,0.72,0.58,0.83,0.61,0.74,0.49,Upgrade
4,PE Ratio,6.92,5.77,3.99,3.46,5.23,6.41,11.00,-1.93,-,12.01,7.72,Upgrade
5,PS Ratio,1.19,0.99,0.91,0.97,1.12,0.86,0.82,1.36,1.10,1.20,0.71,Upgrade
6,PB Ratio,1.39,1.15,1.28,1.55,1.68,1.24,1.08,1.66,1.31,0.89,0.58,Upgrade
7,P/TBV Ratio,1.19,1.19,1.33,1.63,1.74,1.30,1.16,1.74,1.39,0.90,0.59,Upgrade
8,P/FCF Ratio,5.40,4.51,3.41,2.56,3.01,5.84,28.66,-,9.85,-,13.70,Upgrade
9,P/OCF Ratio,3.95,3.95,3.08,2.49,2.90,4.48,11.21,-,8.38,-,11.31,Upgrade
10,EV/Sales Ratio,0.71,0.51,0.41,0.58,0.98,0.74,0.64,1.09,2.39,2.16,1.78,Upgrade
11,EV/EBITDA Ratio,3.83,2.88,1.65,1.77,3.84,4.87,7.98,22.28,-,23.58,20.14,Upgrade
12,EV/EBIT Ratio,4.17,2.98,1.70,1.81,3.97,5.27,9.10,28.32,-,31.77,26.64,Upgrade
13,EV/FCF Ratio,3.21,2.30,1.53,1.53,2.65,5.00,22.34,-,21.31,-,34.57,Upgrade
14,Debt / Equity Ratio,0.24,0.24,0.24,0.31,0.39,0.49,0.57,0.62,0.70,1.17,1.09,Upgrade
15,Debt / FCF Ratio,0.95,0.95,0.63,0.52,0.71,2.31,15.19,-,5.25,-,25.64,Upgrade
16,Return on Capital Employed (ROCE),18.26%,18.26%,28.06%,42.20%,30.16%,15.84%,8.93%,4.52%,-,4.90%,5.40%,Upgrade
17,Earnings Yield,14.46%,17.32%,25.05%,28.94%,19.11%,15.61%,9.09%,-51.88%,-69.33%,8.33%,12.96%,Upgrade
18,FCF Yield,18.51%,22.19%,29.31%,39.01%,33.20%,17.13%,3.49%,10.78%,10.15%,5.73%,7.30%,Upgrade
19,Dividend Yield,6.95%,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Total Shareholder Return,6.95%,-,-,-,-,-,-,-,-,-,-,Upgrade
