,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,174.42,164.29,212.54,232.41,160.93,197.18,221.69,190.41,352.17,307.42,Upgrade
1,Accounts Receivable,299.38,289.57,294.36,300.59,356.78,323.58,268.19,220.98,165.21,124.66,Upgrade
2,Inventory,10.86,11.54,10.27,10.36,11.09,10.73,10.92,12.9,7.61,6.62,Upgrade
3,Prepaid Expenses,70.56,55.77,91.44,172.98,160.61,182.63,192.79,211.99,212.61,190.82,Upgrade
4,Restricted Cash,-,-,-,-,-,-,2.52,2.5,2.3,2.34,Upgrade
5,Total Current Assets,555.21,521.17,608.62,716.34,689.41,714.12,696.1,638.78,739.89,631.86,Upgrade
6,"Property, Plant & Equipment",819.25,887.24,939.62,1020,1109,1213,1259,1301,1226,1252.0,Upgrade
7,Other Intangible Assets,1.05,1.37,1.86,2.32,2.88,3.58,3.36,3.5,3.58,3.84,Upgrade
8,Long-Term Investments,765.78,824.17,803.42,854.44,933.35,942.03,908.49,909.6,816.49,848.29,Upgrade
9,Other Long-Term Assets,13.88,17.26,21.17,25.99,32.95,40.01,45.24,51.19,56,59.06,Upgrade
10,Total Assets,2155,2251,2375,2619,2767,2912,2912,2904,2842,2795.0,Upgrade
11,Accounts Payable,0.39,0.51,0.46,0.46,0.41,0.94,0.33,0.31,0.27,0.26,Upgrade
12,Short-Term Debt,-,-,106.88,167.93,166.53,166.5,166.49,196.87,197.34,197.73,Upgrade
13,Current Portion of Long-Term Debt,28.17,43.34,42.65,144.61,188.77,168.37,129.87,121.07,134.6,126.41,Upgrade
14,Current Portion of Leases,-,-,-,-,-,-,0.63,0.85,1.03,0.44,Upgrade
15,Current Income Taxes Payable,1.02,1.72,2.2,1.65,3.24,2.09,1.99,1.16,1.09,0.51,Upgrade
16,Other Current Liabilities,49.2,54.54,64.74,61.04,60.17,70.34,69.44,83.86,166.14,187.02,Upgrade
17,Total Current Liabilities,78.77,100.1,216.92,375.7,419.12,408.23,368.74,404.12,500.46,512.37,Upgrade
18,Long-Term Debt,213.48,244.46,262.07,296.26,330.57,419.61,504.39,552.18,586.77,522.1,Upgrade
19,Long-Term Leases,-,-,-,-,-,-,0.33,0.65,0.96,0.23,Upgrade
20,Long-Term Deferred Tax Liabilities,30.42,32.67,37.42,32.3,39.33,36.9,34.35,33.99,28.66,30.4,Upgrade
21,Total Liabilities,322.67,377.23,516.41,704.26,789.02,864.74,907.81,990.94,1117,1065.0,Upgrade
22,Common Stock,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,Upgrade
23,Additional Paid-In Capital,925.86,925.86,925.86,925.86,925.86,925.86,925.86,925.86,925.86,925.86,Upgrade
24,Retained Earnings,1026,1026,1039,1016,1015,997.08,981.56,906.28,866.99,840.18,Upgrade
25,Comprehensive Income & Other,-134.64,-95.2,-127.21,-48.12,15.19,102.21,72.38,57.12,-90.98,-60.73,Upgrade
26,Total Common Equity,1842,1882,1863,1918,1981,2050,2005,1914,1727,1730.0,Upgrade
27,Minority Interest,-9.32,-8.15,-4.41,-3.72,-3.03,-2.48,-0.49,-0.92,-1.56,-0.81,Upgrade
28,Shareholders' Equity,1832,1874,1858,1915,1978,2048,2004,1913,1725,1730.0,Upgrade
29,Total Liabilities & Equity,2155,2251,2375,2619,2767,2912,2912,2904,2842,2795.0,Upgrade
30,Total Debt,241.65,287.8,411.59,608.8,685.87,754.48,801.7,871.63,920.69,846.91,Upgrade
31,Net Cash (Debt),-67.23,-123.51,-199.05,-376.39,-524.94,-557.29,-580.02,-681.22,-568.52,-539.5,Upgrade
32,Net Cash Per Share,-0.03,-0.05,-0.08,-0.15,-0.21,-0.22,-0.23,-0.27,-0.23,-0.22,Upgrade
33,Filing Date Shares Outstanding,2506,2506,2506,2506,2506,2506,2506,2506,2506,2506.0,Upgrade
34,Total Common Shares Outstanding,2506,2506,2506,2506,2506,2506,2506,2506,2506,2506.0,Upgrade
35,Working Capital,476.44,421.07,391.7,340.64,270.29,305.88,327.36,234.67,239.43,119.49,Upgrade
36,Book Value Per Share,0.73,0.75,0.74,0.77,0.79,0.82,0.80,0.76,0.69,0.69,Upgrade
37,Tangible Book Value,1841,1881,1861,1916,1979,2047,2001,1911,1723,1727.0,Upgrade
38,Tangible Book Value Per Share,0.73,0.75,0.74,0.76,0.79,0.82,0.80,0.76,0.69,0.69,Upgrade
39,Machinery,-,1824,-,1886,-,2055,-,2002,-,1595.0,Upgrade
40,Construction In Progress,-,0.36,-,0.05,-,-,-,-,-,222.71,Upgrade
