,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,277673,178898,308872,191667,300715,237235,289635,183342,189548,203505,304962,219222,274788,221724,283391,183629,293071,141863,177840,116890,Upgrade
1,Investment Securities,1107424,976801,1097781,1079447,1094740,975919,1127778,968187,1124561,939131,1052513,914544,1020759,949589,1051474,957045,996021,952520,1097265,952445,Upgrade
2,Trading Asset Securities,661433,619415,529486,490814,510226,500057,436398,473686,448063,390970,430087,419941,401405,350791,323025,347877,313771,300135,303446,224949,Upgrade
3,Total Investments,1768857,1596216,1627267,1570261,1604966,1475976,1564176,1441873,1572624,1330101,1482600,1334485,1422164,1300380,1374499,1304922,1309792,1252655,1400711,1177394,Upgrade
4,Gross Loans,3575059,3600495,3631808,3547395,3496258,3516107,3469519,3406346,3410754,3287804,3205322,3098504,3021785,2901311,2790367,2694243,2616451,2526213,2419268,2361824,Upgrade
5,Allowance for Loan Losses,-,-95512,-,-98285,-,-103940,-,-100247,-98792,-93262,-,-89328,-,-79349,-,-63289,-,-87680,-,-69740,Upgrade
6,Net Loans,3575059,3504983,3631808,3449110,3496258,3412167,3469519,3306099,3311962,3194542,3205322,3009176,3021785,2821962,2790367,2630954,2616451,2438533,2419268,2292084,Upgrade
7,"Property, Plant & Equipment",13903,16567,14990,17436,15878,17163,16853,18402,17623,18766,18077,19473,18352,18788,18562,19387,17759,18891,17843,19485,Upgrade
8,Goodwill,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,7568,Upgrade
9,Other Intangible Assets,6153,6291,6438,6622,6511,6535,6709,6879,6699,5516,5644,5801,5878,6091,6328,3852,3903,3904,4132,4361,Upgrade
10,Investments in Real Estate,358,319,326,335,451,443,457,477,512,520,516,558,567,611,522,573,580,484,417,247,Upgrade
11,Accrued Interest Receivable,-,13218,-,13888,-,14850,-,14663,-,14000,-,2573,-,11084,-,11091,-,11386,-,3695,Upgrade
12,Other Receivables,-,87870,-,3669,-,3550,-,4875,-,2811,-,3351,-,3011,-,2422,-,2507,-,1560,Upgrade
13,Restricted Cash,-,209492,-,227230,-,231400,-,240279,-,235294,-,221544,-,233322,-,217238,-,204858,-,212462,Upgrade
14,Other Current Assets,11224,84469,12642,51035,9859,46972,10871,48902,14112,51109,14276,53411,17398,54980,24658,42845,36611,51223,47719,61040,Upgrade
15,Long-Term Deferred Tax Assets,41065,42466,44308,45757,43886,43363,42685,44079,42063,40477,38041,39735,39572,39161,37207,39034,37815,37226,34879,34725,Upgrade
16,Other Real Estate Owned & Foreclosed,-,3452,-,206,-,263,-,360,-,409,-,439,-,590,-,2418,-,2817,-,3970,Upgrade
17,Other Long-Term Assets,44128,829,75179,825,30296,1429,47424,2149,32422,2446,40943,2261,45002,2685,29872,946,23371,1876,21921,1737,Upgrade
18,Total Assets,5745988,5754033,5729398,5587116,5516388,5500524,5455897,5321514,5195133,5108776,5117949,4921380,4853074,4723520,4572974,4468514,4346921,4178622,4132298,3939070,Upgrade
19,Accrued Expenses,15790,23386,-,27084,16714,27405,15042,30389,17375,29110,14730,29102,21370,26862,15540,25352,15897,17233,12512,21583,Upgrade
20,Interest Bearing Deposits,4077771,2908632,4011853,2677505,3924123,2604933,3970792,2542755,3554911,2396667,3525257,2185022,3298611,3244119,3243102,2044503,2997064,2069689,2968128,2008752,Upgrade
21,Non-Interest Bearing Deposits,-,1221079,-,1193311,-,1264334,-,1176309,-,1207620,-,1119931,-,-,-,1096096,-,807701,-,795266,Upgrade
22,Total Deposits,4077771,4129711,4011853,3870816,3924123,3869267,3970792,3719064,3554911,3604287,3525257,3304953,3298611,3244119,3243102,3140599,2997064,2877390,2968128,2804018,Upgrade
23,Short-Term Borrowings,279872,207250,275205,309155,336056,233610,185466,241744,301630,176149,238597,226957,229771,155676,177243,201358,252036,220048,192395,174834,Upgrade
24,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,596014,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Portion of Leases,-,2543,-,2572,-,2668,-,2856,-,2976,-,2788,-,2712,-,2808,-,3056,-,-,Upgrade
26,Current Income Taxes Payable,5175,6395,11334,5861,8002,2728,15919,10911,12865,5365,12908,8054,11709,5633,12750,8480,10262,5918,15739,9258,Upgrade
27,Accrued Interest Payable,-,55675,-,55262,-,46050,-,40480,-,34949,-,30696,-,28888,-,24887,-,24667,-,24441,Upgrade
28,Other Current Liabilities,144401,129824,58028,45124,80851,90033,90069,74685,110276,96599,77818,47377,43156,50135,50990,32474,54451,83756,71509,31435,Upgrade
29,Long-Term Debt,693290,656897,817789,777387,658044,750140,694422,749468,741607,122735,806071,856328,828717,810741,672977,652899,626603,576796,494807,539833,Upgrade
30,Long-Term Leases,5523,3309,5976,3638,6325,3550,6600,4066,7016,4119,6812,4180,7294,4060,6978,4538,7779,4629,7510,7600,Upgrade
31,Long-Term Unearned Revenue,-,2335,-,1905,-,1817,-,1980,-,1979,-,2161,-,1894,-,1879,-,2039,-,1974,Upgrade
32,Pension & Post-Retirement Benefits,-,78,14032,78,-,78,-,87,-,91,-,92,-,72,-,74,-,62,-,88,Upgrade
33,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,Upgrade
34,Other Long-Term Liabilities,33697,54761,49605,15906,20413,21105,30842,11104,24069,22305,29581,13244,23588,15535,20776,9033,24058,11631,17343,11023,Upgrade
35,Total Liabilities,5255519,5272164,5243822,5114788,5050528,5048451,5009152,4886834,4769749,4696678,4711774,4525932,4464216,4346327,4200357,4104383,3988150,3827225,3779943,3626087,Upgrade
36,"Preferred Stock, Redeemable",19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,Upgrade
37,Total Preferred Equity,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,19953,Upgrade
38,Common Stock,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,19406,Upgrade
39,Additional Paid-In Capital,80715,80761,-,80761,80759,80757,80756,80816,80816,80816,80816,80816,80816,80816,80816,80816,80816,80816,80816,80816,Upgrade
40,Retained Earnings,318813,309858,312856,299953,293929,279708,274455,261854,253702,239131,234318,223497,217116,205564,201606,193503,187793,179073,178173,170499,Upgrade
41,Comprehensive Income & Other,51582,51891,133361,52255,51813,52249,52175,52651,51507,52792,51682,51776,51567,51454,50836,50453,50803,52149,54007,22309,Upgrade
42,Total Common Equity,470516,461916,465623,452375,445907,432120,426792,414727,405431,392145,386222,375495,368905,357240,352664,344178,338818,331444,332402,293030,Upgrade
43,Shareholders' Equity,490469,481869,485576,472328,465860,452073,446745,434680,425384,412098,406175,395448,388858,377193,372617,364131,358771,351397,352355,312983,Upgrade
44,Total Liabilities & Equity,5745988,5754033,5729398,5587116,5516388,5500524,5455897,5321514,5195133,5108776,5117949,4921380,4853074,4723520,4572974,4468514,4346921,4178622,4132298,3939070,Upgrade
45,Total Debt,978685,869999,1098970,1092752,1000425,989968,886488,998134,1050253,901993,1051480,1090253,1065782,973189,857198,861603,886418,804529,694712,722267,Upgrade
46,Net Cash (Debt),104659,-22225,-121365,-268413,11228,-169809,51241,-279093,-194232,-287269,-167702,-427780,-238579,-295655,-47444,-201731,-124738,-260651,26215,-261346,Upgrade
