,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,4465,4217,3916,4083,4794,5079,5312,5707,5720,6146,6673,5505,6423,6835,7498,9834,7143,5588,-,-,-,Upgrade
1,Market Cap Growth,-16.97%,-16.97%,-26.28%,-28.46%,-16.19%,-17.36%,-20.39%,3.67%,-10.94%,-10.08%,-11.01%,-44.02%,-10.08%,22.31%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,9168,6297,6983,6889,7600,6779,7182,7428,7391,8230,8648,7185,7253,7450,8058,9882,7191,5897,-,-,-,Upgrade
3,Last Close Price,6.67,6.30,5.85,7.07,8.31,8.80,9.20,9.85,9.87,10.61,11.51,9.42,10.99,11.70,12.83,16.75,12.16,9.52,-,-,-,Upgrade
4,PE Ratio,19.01,20.54,29.97,32.39,38.37,121.52,80.68,46.12,-,17.28,16.73,14.10,18.77,21.89,27.04,40.80,36.47,22.12,-,-,-,Upgrade
5,Forward PE,-,7.46,7.46,8.16,10.50,12.31,14.40,9.77,10.81,11.76,15.88,13.78,16.21,29.59,29.59,29.59,23.61,25.46,-,-,-,Upgrade
6,PS Ratio,0.29,0.31,0.30,0.32,0.40,0.46,0.50,0.54,0.52,0.53,0.59,0.49,0.64,0.80,1.03,1.71,1.47,0.88,-,-,-,Upgrade
7,PB Ratio,1.36,1.28,1.20,1.25,1.82,1.97,2.06,2.14,2.19,2.30,2.65,2.24,2.75,3.04,3.45,4.65,3.51,2.91,-,-,-,Upgrade
8,P/TBV Ratio,1.37,1.37,1.30,1.35,2.02,2.16,2.25,2.41,2.49,2.63,3.06,2.57,3.12,3.53,4.01,5.40,4.06,3.33,-,-,-,Upgrade
9,P/FCF Ratio,25.93,24.49,-4.86,-,-,-,-,12.15,-,-12.37,-9.90,-7.14,-,-,-10.99,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,7.02,7.02,-10.05,-,-,-,-,6.40,-,-33.45,-14.08,-8.51,-,-,-12.72,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,0.67,0.46,0.53,0.55,0.64,0.62,0.68,0.71,0.67,0.71,0.76,0.65,0.73,0.87,1.11,1.71,1.48,0.93,-,-,-,Upgrade
12,EV/EBITDA Ratio,24.40,17.56,20.57,21.86,25.57,34.24,44.64,37.69,-,22.97,16.70,13.54,16.02,13.64,18.42,26.25,22.87,14.40,-,-,-,Upgrade
13,EV/EBIT Ratio,35.30,24.25,28.39,30.88,36.06,57.95,85.11,57.27,-,27.45,18.72,15.11,-,15.02,20.75,30.05,26.85,16.22,-,-,-,Upgrade
14,EV/FCF Ratio,53.23,36.56,-8.66,-,-,-,-,15.82,-,-16.56,-12.82,-9.32,-,-,-11.81,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,2.15,2.15,1.79,1.43,1.54,1.42,1.23,1.12,1.01,0.97,1.08,0.96,0.83,0.43,0.38,0.32,0.27,0.25,-,0.34,0.34,Upgrade
16,Debt / EBITDA Ratio,18.88,21.20,14.10,10.10,17.96,14.22,10.03,7.65,-,23.66,5.90,2.94,33.37,1.28,1.63,1.37,1.28,1.51,-,1.88,0.58,Upgrade
