,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2607,1318,1181,1036,1178,1107,1036,1796,1582,1572,2094,2427,2865,1955,2690,1855,2800,3946,5722,5506,4924,Upgrade
1,Market Cap Growth,19.13%,19.13%,14.01%,-42.34%,-25.53%,-29.62%,-50.54%,-25.98%,-44.80%,-19.57%,-22.15%,30.81%,2.32%,-50.46%,-52.99%,-66.31%,-43.13%,-19.42%,33.56%,71.44%,300.82%,Upgrade
2,Enterprise Value,2642,1359,1215,1080,1222,1189,1140,1822,1608,1658,2108,2446,2885,1966,2694,1846,2791,3925,5662,5461,4879,Upgrade
3,Last Close Price,17.24,8.72,7.81,6.85,7.79,7.32,6.85,11.88,10.46,10.40,13.85,16.05,18.95,12.93,17.79,12.27,18.52,26.10,37.83,36.41,32.56,Upgrade
4,PE Ratio,-,-,-,-40.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-586.83,-528.61,-,-,Upgrade
5,Forward PE,-,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,255.38,Upgrade
6,PS Ratio,9.95,5.05,4.48,3.77,4.28,4.08,3.81,7.04,6.01,5.52,6.73,7.03,8.26,5.83,8.93,7.11,14.23,20.43,30.75,27.67,22.19,Upgrade
7,PB Ratio,42.80,18.53,16.51,13.70,16.38,12.83,11.14,17.88,15.34,12.04,15.18,16.22,18.23,9.69,12.92,8.55,12.64,14.26,20.95,20.59,16.66,Upgrade
8,P/TBV Ratio,23.05,23.05,20.65,17.67,21.40,15.55,13.63,21.65,18.53,13.78,17.33,18.37,20.63,10.58,14.13,9.37,13.85,15.41,22.50,22.10,18.00,Upgrade
