,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6974,4407,4046,5435,7014,5413,7671,5511,2433,2136,2539,3016,3082,2611,2968,2760,2810,3659,3343,2760,3186,Upgrade
1,Market Cap Growth,-18.59%,-18.59%,-47.26%,-1.38%,188.30%,153.38%,202.13%,82.72%,-21.07%,-18.19%,-14.45%,9.30%,9.70%,-28.64%,-11.21%,0%,-11.82%,22.63%,19.66%,3.95%,83.89%,Upgrade
2,Enterprise Value,6441,3938,3577,4831,6410,4820,6972,4873,1795,1498,1937,2421,2487,2031,2416,2179,2229,3005,2789,2666,3093,Upgrade
3,Last Close Price,34.80,21.99,20.19,27.12,35.00,27.01,38.28,27.46,12.12,10.65,12.65,14.97,15.30,12.96,14.68,13.65,13.90,18.10,16.52,13.64,15.75,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,90.27,39.15,49.48,52.52,57.39,44.77,32.79,45.05,33.81,39.77,47.79,38.53,39.43,44.35,Upgrade
5,PS Ratio,10.86,6.86,5.07,5.62,6.45,3.55,4.56,3.25,1.37,1.17,1.42,1.65,1.61,1.38,1.63,1.61,1.88,2.73,2.54,2.18,2.67,Upgrade
6,PB Ratio,6.58,4.17,3.65,4.78,6.23,4.76,6.65,4.65,2.06,-,2.23,2.68,2.75,2.34,2.69,2.54,2.64,3.47,3.17,2.70,3.17,Upgrade
7,P/TBV Ratio,4.17,4.17,3.75,4.92,6.24,4.78,6.68,4.67,2.07,-,2.24,2.69,2.77,2.35,2.70,2.55,2.66,3.50,3.20,2.73,3.20,Upgrade
8,P/FCF Ratio,-,-87.83,-,-,-,-66.37,-,-,19.11,16.14,41.43,-,53.11,239.16,-38.62,-,-,-,85.40,-39.61,-,Upgrade
9,P/OCF Ratio,-,-149.07,-54.14,-,-,-108.78,-,-,17.88,15.55,38.32,-,48.96,171.40,-40.71,-,-,-,75.78,-42.65,-,Upgrade
10,EV/Sales Ratio,10.03,6.13,4.49,5.00,5.89,3.16,4.14,2.87,1.01,0.82,1.08,1.32,1.30,1.07,1.33,1.27,1.49,2.24,2.12,2.11,2.59,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,106.60,35.06,46.21,55.57,50.96,-,23.31,31.82,23.27,27.28,34.16,29.86,36.87,42.30,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,129.89,43.33,71.09,82.09,67.35,-,26.82,37.33,26.41,31.50,38.92,33.70,43.07,49.22,Upgrade
13,EV/FCF Ratio,-128.37,-78.49,-,-,-,-59.09,-,-,14.10,11.32,31.60,-,42.86,185.97,-31.43,-,-,-,71.25,-38.28,-,Upgrade
14,Debt / Equity Ratio,0.08,0.08,0.19,0.14,0.06,0.02,0.02,0.01,0.01,-,0.00,0.00,0.01,0.00,0.00,0.00,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,6.49,-,-,0.69,0.33,-,0.14,0.11,-,0.03,0.05,0.03,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-1.78,-,-,-,-0.21,-,-,0.13,-,0.08,-,0.10,0.29,-0.05,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.53,0.54,0.63,0.16,1.01,1.12,1.03,-,-,1.17,1.30,1.75,1.51,1.36,1.65,1.80,1.38,1.11,1.02,1.39,Upgrade,
18,Inventory Turnover,2.57,2.39,2.39,2.45,0.30,6.18,7.36,6.10,-,-,4.87,5.48,8.85,6.45,5.50,7.22,9.36,7.81,6.41,6.02,9.43,Upgrade
19,Quick Ratio,5.64,5.64,3.74,2.44,3.37,4.05,7.35,6.91,5.31,-,7.51,3.69,5.58,9.62,5.82,4.93,6.08,9.45,11.54,8.68,8.29,Upgrade
20,Current Ratio,7.60,7.60,5.20,3.75,4.73,5.70,9.93,8.72,6.75,-,10.49,5.55,7.58,12.75,8.62,7.06,8.26,12.46,14.01,11.19,10.53,Upgrade
21,Return on Equity (ROE),-14.62%,-9.97%,-1.91%,-2.98%,-6.10%,-9.54%,2.46%,-,-,4.98%,2.98%,1.46%,7.84%,6.67%,9.17%,5.62%,3.05%,13.12%,5.42%,8.37%,Upgrade,
22,Return on Assets (ROA),-2.47%,-6.18%,-1.15%,-1.74%,-3.28%,-6.52%,0.80%,-,-,0.71%,1.58%,-3.08%,5.56%,3.25%,5.91%,0.92%,3.55%,7.62%,3.84%,2.52%,Upgrade,
23,Return on Capital (ROIC),-2.63%,-6.70%,-1.31%,-2.01%,-3.68%,-7.11%,0.89%,-,-,0.80%,1.81%,-3.37%,6.04%,3.63%,6.62%,1.01%,3.78%,8.13%,4.15%,2.70%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,3.13%,3.47%,-,2.07%,3.19%,-,6.76%,5.83%,7.55%,6.65%,7.33%,7.85%,6.07%,6.25%,Upgrade
25,Earnings Yield,-1.08%,-1.71%,-1.33%,-1.02%,-0.62%,-0.25%,0.25%,1.11%,2.55%,2.02%,1.90%,1.74%,2.23%,3.05%,2.22%,2.96%,2.51%,2.09%,2.60%,2.54%,2.25%,Upgrade
26,FCF Yield,-0.72%,-1.14%,-2.34%,-3.45%,-1.61%,-1.51%,0.01%,2.49%,5.23%,6.20%,2.41%,1.52%,1.88%,0.42%,-2.59%,-0.09%,0.58%,-0.14%,1.17%,-2.52%,-3.60%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.41%,-,-,-,0.33%,-,-,-,0.36%,-,-,-,0.13%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,71.13%,-,-,45.99%,-,-,-,49.82%,-,-,-,Upgrade
29,Buyback Yield / Dilution,-0.00%,0.11%,-0.06%,-0.02%,-0.05%,-0.05%,0.01%,0.05%,0.04%,-0.07%,0.02%,0.03%,0.07%,-0.08%,-0.03%,0.03%,0.07%,0.08%,0.03%,-0.09%,-0.02%,Upgrade
30,Total Shareholder Return,-0.00%,0.11%,-0.06%,-0.02%,-0.05%,-0.05%,0.01%,0.05%,0.46%,-0.07%,0.02%,0.03%,0.40%,-0.08%,-0.03%,0.03%,0.43%,0.08%,0.03%,-0.09%,0.10%,Upgrade
