,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,141.76,200.69,156.05,187.95,168.74,128.11,151.41,188.22,148.98,122.36,143.89,139.37,148.02,97.17,101.46,96.82,95.98,54.23,24.03,98.2,Upgrade
1,Other Revenue,-0.8,0.8,-,4.45,-1.84,1.84,-,3.24,-0.88,0.88,-,2.41,-2.03,2.03,-,2.1,-0.56,0.56,-,1.69,Upgrade
2,Revenue,140.96,201.49,156.05,192.4,166.9,129.96,151.41,191.45,148.1,123.24,143.89,141.78,145.98,99.21,101.46,98.91,95.43,54.78,24.03,99.89,Upgrade
3,Revenue Growth (YoY),-15.54%,55.04%,3.07%,0.49%,12.69%,5.45%,5.23%,35.04%,1.45%,24.23%,41.81%,43.33%,52.98%,81.09%,322.26%,-0.97%,77.09%,-46.75%,-69.53%,-27.05%,Upgrade
4,Cost of Revenue,107.14,152.54,113.92,146.11,114.93,85.42,113.64,142.07,108.82,90.49,110.37,112.27,107.54,72.58,68.51,66.02,52.96,30.26,14.24,59.43,Upgrade
5,Gross Profit,33.81,48.95,42.13,46.29,51.96,44.54,37.77,49.39,39.28,32.76,33.52,29.51,38.44,26.62,32.96,32.9,42.47,24.52,9.79,40.45,Upgrade
6,"Selling, General & Admin",12.73,13.16,13.38,14.79,14.86,14.34,9.44,13.94,12,9.18,10.09,6.44,13.48,11.12,9.26,5.47,11.71,9.64,7.41,11.95,Upgrade
7,Research & Development,13.75,13.26,6.87,6.52,8.81,8.75,6.77,10.81,8.84,7.44,5.88,7.41,4.23,4.24,2.9,5.06,3.48,3.38,2.37,3.81,Upgrade
8,Other Operating Expenses,0.48,0.93,0.58,2.38,-0.79,0.47,-0.45,8.41,-0.71,-1.85,-0.96,2.55,0.53,0.14,-1.16,2.89,0.16,0.42,-1.49,4.9,Upgrade
