,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1252,970.94,1177,1488,1244,1611,2125,2242,2034,2099,2625,2486,1076,1265,865.83,958.57,792.2,1035,1216,601.68,Upgrade
1,Trading Asset Securities,20,-,-,-,-,-,-,-,-,-,50,370,590,720,230,70,-,-,70,90,Upgrade
2,Cash & Short-Term Investments,1272,970.94,1177,1488,1244,1611,2125,2242,2034,2099,2675,2856,1666,1985,1096,1029,792.2,1035,1286,691.68,Upgrade
3,Cash Growth,2.26%,-39.75%,-44.61%,-33.64%,-38.85%,-23.23%,-20.56%,-21.51%,22.12%,5.73%,144.07%,177.64%,110.25%,91.81%,-14.77%,48.71%,82.45%,97.54%,64.29%,-22.67%,Upgrade
4,Accounts Receivable,1692,1691,1695,1626,1858,1640,1674,1963,1997,1981,2220,2091,2572,2393,1653,1726,1366,1189,969.41,928.05,Upgrade
5,Other Receivables,39.56,3.21,37.7,4.24,48.95,1.23,52.74,2.64,63.8,5.55,34.11,1.19,35.2,4.83,30.48,2.38,36.93,68.67,25.34,2.4,Upgrade
6,Receivables,1732,1694,1733,1630,1907,1641,1727,1965,2061,1987,2254,2092,2607,2398,1684,1728,1402,1257,994.75,930.45,Upgrade
7,Inventory,2397,2208,2074,1889,2184,2001,1831,1688,1835,1704,1631,1656,1832,1627,1638,1445,1635,1139,822.78,731.09,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,-,0.12,Upgrade
9,Other Current Assets,386.97,441.03,385.09,356.55,430.43,440.12,353.67,319.55,279.96,275.29,244.67,225.81,314.87,325.34,297.16,301.8,350.62,280.65,227.13,179.83,Upgrade
10,Total Current Assets,5788,5315,5369,5364,5766,5694,6036,6215,6210,6065,6804,6830,6419,6335,4715,4504,4180,3712,3330,2533,Upgrade
11,"Property, Plant & Equipment",2562,2321,2209,2088,1797,1722,1631,1543,1403,1344,1278,1234,1033,980.41,946.71,853.01,838.25,798.51,804.28,813.98,Upgrade
12,Long-Term Investments,34.36,34.36,34.36,34.36,37.72,37.72,37.92,38.16,54.29,104.29,154.29,154.29,30.09,30.09,30.09,30.09,30.09,25.09,25.09,25.09,Upgrade
13,Goodwill,230.73,230.73,230.73,230.73,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,278.12,Upgrade
14,Other Intangible Assets,384.67,393.2,403.1,385.36,387.46,396.83,406.25,414.61,387.9,397.12,406.37,411.79,421.1,430.15,439.4,448.81,417.1,351.69,359.71,367.73,Upgrade
15,Long-Term Deferred Tax Assets,159.63,166.47,157.9,169.75,149.07,140.31,133.19,142.79,101.88,113.81,113.46,137.47,114.97,117.73,107.27,104.84,81.83,89.03,84.03,81.95,Upgrade
16,Long-Term Deferred Charges,157.69,145.64,141.66,150.56,124.2,104.61,79.19,69.04,18.77,16.85,17.85,17.13,16.68,17.2,18.21,15.36,211.52,196.51,182.87,166.15,Upgrade
17,Other Long-Term Assets,194.46,196,249.91,200.37,242.21,229.56,190.27,193.68,251.8,228.85,226.1,196.7,259.65,191.77,98.59,104.65,92.64,85.48,81.24,66.14,Upgrade
18,Total Assets,9512,8802,8795,8623,8781,8603,8792,8894,8705,8548,9278,9259,8573,8381,6633,6339,6130,5536,5146,4332,Upgrade
19,Accounts Payable,706.84,499.59,415.5,534.6,539.58,524.63,488.81,423.19,411.35,439.17,436.29,528.32,620.35,581.08,594.87,576.5,751.05,542.58,378.37,330.73,Upgrade
20,Accrued Expenses,75.38,107.44,79.19,106.32,65.41,70.57,54.37,109.07,56.85,68.18,44.14,117.98,9.14,52.98,34.65,87.07,15.76,62.08,54.06,102.58,Upgrade
21,Short-Term Debt,850.47,500.23,600.35,500.23,630.07,530.07,330.07,530.19,600,200,-,-,-,-,660,810,760,530,550,150,Upgrade
22,Current Portion of Leases,12.18,12.13,8.8,10.66,8.09,8.26,8.32,8.39,9.78,3.07,8.11,8.11,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,43.62,19.47,30.27,8.1,26.16,7.69,11.8,-,25.03,13.3,26.33,36.71,30.77,24.49,20,8.53,12,24.79,56.89,2.86,Upgrade
24,Current Unearned Revenue,540.76,453.66,427.4,305.81,175.98,205.81,391.26,423.01,351.25,387.34,547.94,661.89,266.26,297.64,407.84,232.08,77.27,102.24,92.67,-,Upgrade
25,Other Current Liabilities,69.26,62.09,49.95,33.98,30.97,11.52,30.2,42.11,53.57,48.87,80.07,99.9,22.78,18.58,20.6,25.75,139.69,178,158.9,49.65,Upgrade
26,Total Current Liabilities,2299,1655,1611,1500,1476,1359,1315,1536,1508,1160,1143,1453,949.3,974.77,1738,1740,1756,1440,1291,635.82,Upgrade
27,Long-Term Debt,150,150,150.1,101.84,74.19,50.34,32.5,-,-,-,-,-,-,-,50,50,50,50,-,-,Upgrade
28,Long-Term Leases,40.1,43.17,48.58,48.82,45.32,47.88,33.08,35.85,35.52,45.08,41.74,43.15,52.43,54.46,56.76,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,172.87,166.06,157.64,163.84,157.14,166.43,165.44,148.29,114.24,146.73,149.65,126.67,128.8,133.02,135.61,135.94,119.11,120.18,104.06,106.59,Upgrade
30,Long-Term Deferred Tax Liabilities,19.54,20.15,20.47,21.05,12.12,12.27,12.41,18.58,14.71,14.85,15,15.15,11.88,12.06,12.29,12.45,12.67,12.78,12.93,13.16,Upgrade
31,Other Long-Term Liabilities,18.03,0.1,1.03,2.16,25.45,26.32,28.07,31.76,27.23,28.08,27.04,27.12,49.21,50.12,48.21,47.79,45.58,44.89,43.81,43.27,Upgrade
32,Total Liabilities,2699,2034,1989,1837,1790,1662,1586,1770,1700,1395,1376,1665,1192,1224,2041,1986,1983,1668,1452,798.84,Upgrade
33,Common Stock,4271,4271,4271,4271,4271,4271,3285,3285,3285,3285,2347,2347,2347,2347,1592,1592,1592,1592,936.38,936.38,Upgrade
34,Additional Paid-In Capital,855.6,844.97,834.34,823.71,807.16,789.37,1757,1739,1884,1884,2822,2822,2822,2822,1100,1100,1100,1100,1755,1755,Upgrade
35,Retained Earnings,1645,1613,1663,1655,1873,1795,2078,2014,2041,1891,2646,2335,2143,1918,1881,1643,1438,1160,988.31,829.42,Upgrade
36,Treasury Stock,-,-,-,-,-,-,-,-,-301,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,41.06,39.24,37.58,35.7,39.38,37.05,34.7,33.42,46.76,43.26,36.15,40.84,19.29,19.84,19.09,17.92,16.82,16.73,13.88,12.3,Upgrade
38,Total Common Equity,6813,6768,6806,6785,6990,6892,7155,7072,6955,7103,7851,7545,7331,7107,4592,4353,4147,3869,3694,3533,Upgrade
39,Minority Interest,-,-,-,-,0.35,49.51,51.44,51.12,50.79,50.47,50.15,49.83,49.5,49.17,-,-,-,-,-,-,Upgrade
40,Shareholders' Equity,6813,6768,6806,6785,6991,6941,7206,7123,7006,7153,7902,7594,7381,7156,4592,4353,4147,3869,3694,3533,Upgrade
41,Total Liabilities & Equity,9512,8802,8795,8623,8781,8603,8792,8894,8705,8548,9278,9259,8573,8381,6633,6339,6130,5536,5146,4332,Upgrade
