,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,25.6,25.6,24.54,24.54,28.57,24.44,12.98,39,24.36,34.93,26.22,33.18,38.99,39.93,36.77,35.46,34.25,34.14,13.76,26.8,Upgrade
1,Revenue Growth (YoY),-10.40%,4.75%,89.08%,-37.08%,17.30%,-30.04%,-50.52%,17.53%,-37.54%,-12.53%,-28.68%,-6.44%,13.84%,16.98%,167.27%,32.30%,0.74%,0.11%,-43.01%,-26.81%,Upgrade
2,Cost of Revenue,20.77,20.77,19.14,19.14,23.34,19.47,14.39,33.55,18.01,26.16,22.69,23.9,30.85,30.69,29.39,28.11,25.93,27.75,8.82,19.47,Upgrade
3,Gross Profit,4.82,4.82,5.4,5.4,5.23,4.96,-1.42,5.45,6.35,8.77,3.54,9.28,8.14,9.24,7.38,7.36,8.32,6.39,4.93,7.34,Upgrade
4,"Selling, General & Admin",7.82,7.82,8.31,8.31,7.55,9.56,8.13,8.75,9.78,7.88,8.95,8.68,8.47,8.77,8.13,7.6,8.76,7.61,7.9,7.16,Upgrade
5,Other Operating Expenses,-0.22,-0.22,-0.17,-0.17,-0.3,-0.38,0.16,-0.29,-0.19,-0.36,-0.8,-0.25,-0.54,-0.11,-0.01,-,-,-0.88,-0.09,-0.06,Upgrade
6,Operating Expenses,7.6,7.6,8.13,8.13,7.25,9.18,8.23,8.46,9.6,7.52,8.13,8.43,7.94,8.66,8.13,7.6,8.76,6.74,7.8,7.1,Upgrade
7,Operating Income,-2.77,-2.77,-2.73,-2.73,-2.02,-4.22,-9.65,-3.02,-3.25,1.25,-4.6,0.85,0.21,0.59,-0.75,-0.24,-0.44,-0.35,-2.87,0.24,Upgrade
8,Interest Expense,-0.07,-0.07,-0.09,-0.09,-0.12,-0.11,-0.1,-0.08,-0.03,-0.04,-,-0.07,-0.08,-0.07,-0.05,-0.04,-0.03,-0.03,-0.1,-0.02,Upgrade
