,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,20.78,20.78,24.33,24.33,17.11,-,24.31,-,55.12,-,57.74,-,69.49,-,58.91,-,58.65,-,41.74,-,Upgrade
1,Short-Term Investments,-,-,-,-,10.2,-,10.2,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,20.78,20.78,24.33,24.33,27.31,34.52,34.52,55.12,55.12,57.74,57.74,-,69.49,58.91,58.91,-,58.65,41.74,41.74,-,Upgrade
3,Cash Growth,-23.92%,-39.79%,-29.52%,-55.86%,-50.44%,-40.22%,-40.22%,-,-20.69%,-1.99%,-1.99%,-,18.48%,41.14%,41.14%,-,21.53%,-21.41%,-21.41%,-,Upgrade
4,Accounts Receivable,1.7,1.7,1.39,1.39,1.8,-,0.71,-,2.64,-,3.45,-,4.17,-,2.57,-,1.13,-,0.86,-,Upgrade
5,Other Receivables,1.47,1.47,2.55,2.55,1.43,-,1.94,-,0.89,-,1.46,-,1.54,-,2.56,-,7.95,-,10.33,-,Upgrade
6,Receivables,3.16,3.16,3.94,3.94,3.23,-,2.65,-,3.53,-,4.92,-,5.71,-,5.13,-,9.07,-,11.19,-,Upgrade
7,Total Current Assets,23.95,23.95,28.26,28.26,30.54,-,37.16,-,58.65,-,62.65,-,75.21,-,64.04,-,67.73,-,52.93,-,Upgrade
8,"Property, Plant & Equipment",8.54,8.54,8.55,8.55,8.72,-,8.78,-,10.77,-,12.06,-,13.01,-,11.36,-,11.82,-,12.73,-,Upgrade
9,Long-Term Deferred Tax Assets,0.02,0.02,-,-,0.18,-,0.16,-,0.2,-,0.16,-,0.32,-,0.26,-,0.2,-,0.14,-,Upgrade
10,Other Long-Term Assets,-,-,-,-,6.54,-,6.54,-,6.47,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Total Assets,32.51,32.51,36.81,36.81,45.98,-,52.63,-,76.09,-,74.86,-,88.53,-,75.65,-,79.75,-,65.8,-,Upgrade
12,Accounts Payable,12.42,12.42,9.12,9.12,6.7,-,8.29,-,13.42,-,15.31,-,18.41,-,10.25,-,10.08,-,3.67,-,Upgrade
13,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,Upgrade
14,Current Portion of Long-Term Debt,4.76,4.76,4.96,4.96,5.56,-,6.41,-,7.42,-,2.86,-,1.98,-,4,-,-,-,-,-,Upgrade
15,Current Portion of Leases,1.5,1.5,1.68,1.68,1.24,-,1.28,-,1.07,-,1.85,-,1.94,-,0.73,-,1.15,-,1.45,-,Upgrade
16,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,0.19,-,-,-,0.11,-,-,-,Upgrade
17,Current Unearned Revenue,7.17,7.17,8.15,8.15,13.79,-,10.78,-,13.54,-,12.25,-,16.31,-,12.84,-,17.79,-,13.06,-,Upgrade
18,Other Current Liabilities,3.26,3.26,3.5,3.5,3.09,-,3.22,-,2.99,-,3.52,-,3.65,-,4.28,-,2.68,-,2.7,-,Upgrade
19,Total Current Liabilities,29.1,29.1,27.42,27.42,30.37,-,29.98,-,38.44,-,35.79,-,42.47,-,32.11,-,35.81,-,20.89,-,Upgrade
20,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,1.86,-,-,-,-,-,-,-,Upgrade
21,Long-Term Leases,0.26,0.26,0.75,0.75,1.27,-,1.92,-,0.26,-,0.43,-,1.35,-,0.6,-,0.18,-,0.58,-,Upgrade
22,Long-Term Deferred Tax Liabilities,0.04,0.04,0.04,0.04,0.04,-,0.03,-,0.06,-,0.03,-,0.08,-,0.08,-,0.08,-,0.12,-,Upgrade
23,Total Liabilities,29.39,29.39,28.21,28.21,31.68,-,31.94,-,38.76,-,36.26,-,45.76,-,32.78,-,36.07,-,21.59,-,Upgrade
24,Common Stock,8,8,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
25,Additional Paid-In Capital,44.42,44.42,44.42,44.42,44.42,-,44.42,-,44.42,-,44.42,-,44.42,-,44.42,-,44.42,-,44.42,-,Upgrade
26,Retained Earnings,-43.47,-43.47,-37.98,-37.98,-32.29,-,-25.89,-,-9.27,-,-7.98,-,-3.8,-,-4.41,-,-3.62,-,-2.96,-,Upgrade
27,Comprehensive Income & Other,-5.84,-5.84,-5.83,-5.83,-5.83,-,-5.83,-,-5.82,-,-5.83,-,-5.9,-,-5.9,-,-5.9,-,-5.9,-,Upgrade
28,Total Common Equity,3.11,3.11,8.6,8.6,14.3,20.7,20.7,37.33,37.33,38.6,38.6,-,42.72,42.11,42.11,-,42.9,43.56,43.56,-,Upgrade
29,Minority Interest,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-,0.76,-,0.78,-,0.65,-,Upgrade
30,Shareholders' Equity,3.11,3.11,8.6,8.6,14.3,20.7,20.7,37.33,37.33,38.6,38.6,-,42.77,42.87,42.87,-,43.68,44.21,44.21,-,Upgrade
31,Total Liabilities & Equity,32.51,32.51,36.81,36.81,45.98,-,52.63,-,76.09,-,74.86,-,88.53,-,75.65,-,79.75,-,65.8,-,Upgrade
32,Total Debt,6.51,6.51,7.4,7.4,8.07,9.61,9.61,8.75,8.75,5.14,5.14,-,7.12,5.33,5.33,-,5.32,2.03,2.03,-,Upgrade
33,Net Cash (Debt),14.27,14.27,16.93,16.93,19.25,24.9,24.9,46.36,46.36,52.6,52.6,-,62.37,53.58,53.58,-,53.33,39.71,39.71,-,Upgrade
34,Net Cash Growth,-25.84%,-42.69%,-32.03%,-63.49%,-58.49%,-52.65%,-52.65%,-,-25.66%,-1.84%,-1.84%,-,16.94%,34.94%,34.94%,-,19.25%,-23.25%,-23.25%,-,Upgrade
35,Net Cash Per Share,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.06,0.07,0.07,-,0.08,0.07,0.07,-,0.07,0.05,0.05,-,Upgrade
36,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
37,Total Common Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
38,Working Capital,-5.15,-5.15,0.85,0.85,0.17,-,7.18,-,20.21,-,26.86,-,32.74,-,31.93,-,31.91,-,32.04,-,Upgrade
39,Book Value Per Share,0.00,0.00,0.01,0.01,0.02,0.03,0.03,0.05,0.05,0.05,0.05,-,0.05,0.05,0.05,-,0.05,0.05,0.05,-,Upgrade
40,Tangible Book Value,3.11,3.11,8.6,8.6,14.3,20.7,20.7,37.33,37.33,38.6,38.6,-,42.72,42.11,42.11,-,42.9,43.56,43.56,-,Upgrade
41,Tangible Book Value Per Share,0.00,0.00,0.01,0.01,0.02,0.03,0.03,0.05,0.05,0.05,0.05,-,0.05,0.05,0.05,-,0.05,0.05,0.05,-,Upgrade
42,Land,10.32,10.32,10.32,10.32,10.32,-,10.32,-,10.32,-,10.32,-,10.32,-,10.32,-,-,-,10.32,-,Upgrade
43,Buildings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.32,-,-,-,Upgrade
44,Machinery,7.65,7.65,7.88,7.88,8.31,-,8.25,-,7.56,-,7.55,-,5.76,-,5.76,-,5.71,-,5.97,-,Upgrade
45,Leasehold Improvements,0.8,0.8,0.8,0.8,0.8,-,0.8,-,0.8,-,0.8,-,0.8,-,0.8,-,0.8,-,0.88,-,Upgrade
