,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12070,10458,9138,11780,13681,11986,12856,16391,16032,15788,18491,15460,18552,14223,10413,10978,9803,10459,9803,9696,12589,Upgrade
1,Market Cap Growth,-12.75%,-12.75%,-28.92%,-28.13%,-14.67%,-24.08%,-30.47%,6.02%,-13.58%,11.00%,77.57%,40.82%,89.25%,35.99%,6.23%,13.23%,-22.13%,1.48%,-19.70%,-32.37%,9.64%,Upgrade
2,Enterprise Value,10953,9437,8071,10905,12806,11131,12109,15802,15443,15266,17656,14305,17397,12943,9154,9586,8410,9697,9026,8528,11421,Upgrade
3,Last Close Price,15.94,13.79,12.01,15.05,17.48,15.31,16.42,20.94,20.48,20.17,23.62,19.53,23.43,17.96,13.15,13.64,12.18,13.00,12.18,11.96,15.53,Upgrade
4,PE Ratio,21.78,18.62,14.18,15.06,13.88,16.46,16.97,21.25,19.43,14.30,17.58,14.71,18.76,16.89,10.80,11.44,11.03,12.10,13.80,13.94,17.28,Upgrade
5,Forward PE,-,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,Upgrade
6,PS Ratio,10.56,9.03,8.01,9.82,11.22,10.57,11.09,14.01,13.15,12.45,14.19,12.27,15.16,12.30,8.79,7.90,6.66,6.41,5.58,5.53,6.95,Upgrade
7,PB Ratio,1.64,1.41,1.26,1.58,1.83,1.67,1.84,2.44,2.46,2.45,2.98,2.52,3.12,2.54,1.93,2.08,1.93,2.14,2.15,2.22,2.99,Upgrade
8,P/TBV Ratio,1.43,1.43,1.27,1.60,1.86,1.69,1.87,2.48,2.50,2.49,3.03,2.57,3.19,2.59,1.95,2.10,1.95,2.17,2.24,2.30,3.12,Upgrade
9,P/FCF Ratio,25.60,22.18,23.36,33.21,48.17,41.62,43.07,-,46.29,51.21,59.53,44.32,54.65,43.39,30.79,25.02,19.28,14.98,11.95,10.48,14.59,Upgrade
10,P/OCF Ratio,20.71,20.71,21.62,30.63,44.24,39.05,36.09,-,38.73,41.17,50.23,36.21,42.05,31.76,23.59,19.67,16.31,13.58,11.01,10.14,14.01,Upgrade
11,EV/Sales Ratio,9.46,8.15,7.08,9.09,10.50,9.82,10.44,13.51,12.66,12.03,13.55,11.35,14.22,11.20,7.72,6.90,5.71,5.95,5.13,4.87,6.31,Upgrade
12,EV/EBITDA Ratio,18.66,16.33,14.93,19.23,24.80,30.79,33.41,46.18,41.57,36.06,41.70,31.83,37.69,29.41,18.42,16.38,13.61,14.63,12.15,11.04,14.13,Upgrade
13,EV/EBIT Ratio,21.11,18.19,16.74,21.43,27.92,36.56,39.32,54.67,48.10,40.65,47.58,35.77,42.68,33.91,21.04,18.64,15.48,16.58,13.65,12.34,15.78,Upgrade
14,EV/FCF Ratio,23.23,20.01,20.63,30.75,45.09,38.66,40.56,-,44.59,49.52,56.85,41.01,51.24,39.48,27.06,21.84,16.54,13.89,11.01,9.21,13.24,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.02,0.01,0.01,0.01,0.01,-,-,Upgrade
16,Debt / EBITDA Ratio,0.08,0.09,0.07,0.04,0.02,0.15,0.10,0.22,0.19,0.12,0.10,0.06,0.08,0.18,0.18,0.18,0.10,0.05,0.03,-,-,Upgrade
17,Debt / FCF Ratio,0.10,0.10,0.07,0.05,0.07,0.20,0.19,-,0.17,0.15,0.15,0.06,0.12,0.22,0.29,0.17,0.08,0.04,0.03,-,-,Upgrade
