,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Operating Revenue,1455,1582,1051,1371,1621,1570,1085,1310,1564,1592,957.52,875.91,1654,1424,838.07,1026,1241,1139,454.48,869.98,Upgrade
1,Other Revenue,-25.95,25.95,-,149.99,-28.47,28.47,-,64.54,-24.02,24.02,-,61.24,-25.18,25.18,-,46.77,-22.29,22.29,-,41.55,Upgrade
2,Revenue,1429,1607,1051,1521,1593,1598,1085,1375,1540,1616,957.52,937.15,1629,1449,838.07,1073,1219,1162,454.48,911.52,Upgrade
3,Revenue Growth (YoY),-10.28%,0.58%,-3.08%,10.63%,3.39%,-1.08%,13.29%,46.68%,-5.46%,11.48%,14.25%,-12.63%,33.63%,24.75%,84.40%,17.67%,16.23%,14.86%,-29.25%,18.59%,Upgrade
4,Cost of Revenue,1317,1469,963.15,1399,1439,1450,995.47,1363,1411,1469,876.28,835.45,1564,1304,764.07,950.64,1053,1028,421.77,825.47,Upgrade
5,Gross Profit,112.23,138.44,88.22,121.53,153.7,147.92,89.34,11.64,129.24,146.34,81.24,101.69,65.44,144.84,74,121.96,166.37,133.37,32.71,86.05,Upgrade
6,"Selling, General & Admin",106.93,101.05,87.84,115.69,115.64,107.92,85.81,86.19,118.14,102.5,84.36,100.14,101.98,96.71,87.87,94.37,114.44,90.92,75.61,87.21,Upgrade
7,Research & Development,14.15,17.1,10.12,4.66,11.95,10.58,9.64,-20.94,17.87,7.88,12.94,15.38,3.9,6.8,3.07,5.17,2.59,2.36,1.89,2.07,Upgrade
8,Other Operating Expenses,-11.06,7.43,4.41,-0.05,7.57,-5.76,4.34,33.21,4.78,-1.33,1.11,13.52,7.52,5,5.13,4.89,6.89,-0.76,-2.87,-1.59,Upgrade
9,Operating Expenses,110.61,129.96,100.93,124.86,141.08,111.02,97.77,105.89,140.79,112.85,98.27,138.3,113.41,110.57,94.73,109.74,123.93,93.62,74.63,93.18,Upgrade
10,Operating Income,1.62,8.48,-12.72,-3.33,12.62,36.9,-8.44,-94.25,-11.54,33.49,-17.03,-36.61,-47.97,34.27,-20.73,12.22,42.44,39.75,-41.93,-7.12,Upgrade
11,Interest Expense,-12.14,-11.4,-11.11,-15.87,-15.76,-14.93,-12.72,-20.15,-14.63,-11.23,-11.09,-9.92,-9.01,-9.11,-8.57,-12.54,-5.25,-7.03,-7.3,-9.74,Upgrade
12,Interest & Investment Income,2.98,2.99,4.83,4.05,4.6,3.73,3.51,4.23,3.16,2.59,2.49,7.22,1.61,3.67,2.61,4.34,10.71,14,9.55,6.76,Upgrade
13,Currency Exchange Gain (Loss),0.05,-0.05,-,3.72,-0,0,-,13.11,-1.48,1.48,-,4.5,-0.12,0.12,-,-0.76,-1.39,1.39,-,0.59,Upgrade
14,Other Non Operating Income (Expenses),6.72,-0.03,-0.15,-1.23,1.34,0.05,-0.1,-0.88,0.72,-0.24,0.33,1.54,0.01,0.12,1.05,-1.71,0.82,-0.13,1.01,-1,Upgrade
15,EBT Excluding Unusual Items,-0.76,-0.02,-19.15,-12.67,2.8,25.76,-17.74,-97.94,-23.77,26.08,-25.3,-33.27,-55.48,29.06,-25.64,1.55,47.35,47.97,-38.67,-10.51,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-73.88,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.03,0,0.13,-0.08,0.03,0.03,-,8.02,-,-0.01,0.01,0.03,-,-,-,-0,-,0,0.09,-0.13,Upgrade
18,Asset Writedown,2.92,-,-,-4.65,4.66,0.02,-,-24.62,24.61,-,-,-10.1,10.1,-,-,0.01,-,-,-,0.01,Upgrade
19,Other Unusual Items,-15.32,8.13,7.2,9.25,0.02,-0.02,-,22.31,-,-,-,2.29,5.15,-,-,-,-,-,-,-,Upgrade
20,Pretax Income,-13.13,8.11,-11.83,-8.14,7.51,25.8,-17.74,-92.24,0.85,26.07,-25.29,-114.94,-40.24,29.06,-25.64,1.55,47.35,47.97,-38.58,-10.63,Upgrade
21,Income Tax Expense,1.35,3.39,2.44,1.09,3.78,4.03,1.76,-12.45,1.35,1.86,1.46,-7.11,2.43,4.25,2.61,7.43,6.41,3.28,1.41,1.44,Upgrade
22,Earnings From Continuing Operations,-14.48,4.72,-14.26,-9.23,3.73,21.77,-19.5,-79.79,-0.51,24.21,-26.75,-107.82,-42.67,24.82,-28.25,-5.88,40.94,44.69,-39.99,-12.07,Upgrade
23,Minority Interest in Earnings,0.12,-1.32,-1.18,-6.74,-3.58,-5.19,0.15,-1.21,-2.68,-6.02,0.55,13.92,1.23,-4.73,0.04,-4.25,-2.5,-4.62,3.96,2.17,Upgrade
24,Net Income,-14.37,3.4,-15.44,-15.97,0.15,16.58,-19.35,-81,-3.19,18.19,-26.2,-93.91,-41.43,20.09,-28.21,-10.13,38.44,40.08,-36.02,-9.9,Upgrade
25,Net Income to Common,-14.37,3.4,-15.44,-15.97,0.15,16.58,-19.35,-81,-3.19,18.19,-26.2,-93.91,-41.43,20.09,-28.21,-10.13,38.44,40.08,-36.02,-9.9,Upgrade
26,Net Income Growth,-,-79.49%,-,-,-,-8.87%,-,-,-,-9.45%,-,-,-,-49.88%,-,-,106.00%,140.42%,-,-,Upgrade
27,Shares Outstanding (Basic),443,440,414,364,357,360,360,360,359,362,360,360,361,359,360,359,362,358,360,360,Upgrade
28,Shares Outstanding (Diluted),443,440,414,364,357,360,360,360,359,362,360,360,361,359,360,359,362,358,360,360,Upgrade
29,Shares Change (YoY),23.84%,22.38%,14.92%,1.11%,-0.40%,-0.55%,0.12%,-0.20%,-0.52%,0.74%,0.01%,0.25%,-0.48%,0.29%,-0.00%,-0.25%,0.62%,-0.76%,-0.03%,0.12%,Upgrade
30,EPS (Basic),-0.03,0.01,-0.04,-0.04,0.00,0.05,-0.05,-0.23,-0.01,0.05,-0.07,-0.26,-0.11,0.06,-0.08,-0.03,0.11,0.11,-0.10,-0.03,Upgrade
