,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,2442,2024,1545,2628,3401,3028,3884,2828,2171,2251,2675,2407,3248,2822,4191,3562,6149,5302,2975,2612,3033,Upgrade
1,Market Cap Growth,-33.14%,-33.14%,-60.23%,-7.08%,56.64%,34.51%,45.21%,17.48%,-33.15%,-20.23%,-36.19%,-32.43%,-47.17%,-46.78%,40.89%,36.40%,102.75%,72.25%,-9.40%,-36.02%,11.48%,Upgrade
2,Enterprise Value,2346,1901,1434,2557,3330,3030,3892,2961,2305,2337,2757,2502,3344,2912,4247,3652,6239,5430,3049,2364,2786,Upgrade
3,Last Close Price,8.30,6.88,5.25,8.93,11.56,10.29,13.20,9.61,7.38,7.65,9.09,8.18,11.04,9.59,14.06,11.95,20.61,17.77,9.78,8.53,9.88,Upgrade
4,PE Ratio,-,-,-,-152.30,-147.02,-,-,-,-4667.14,-,-,-,-,-,-,55.05,90.18,90.74,36.10,32.49,35.20,Upgrade
5,Forward PE,-,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,15.67,19.30,Upgrade
6,PS Ratio,10.20,8.61,6.48,12.82,17.34,10.38,14.21,10.48,7.91,12.53,14.56,11.55,14.76,16.83,13.24,9.80,15.99,10.37,6.42,5.52,6.24,Upgrade
7,PB Ratio,2.65,2.19,1.65,2.77,3.58,3.21,4.53,3.27,2.50,2.69,3.16,2.79,3.73,3.19,4.61,3.04,5.27,4.60,2.62,2.30,2.70,Upgrade
8,P/TBV Ratio,2.31,2.31,1.74,2.92,3.78,3.39,4.83,3.49,2.66,2.88,3.38,2.98,3.98,3.41,4.88,3.18,5.51,4.81,2.74,2.41,2.82,Upgrade
