,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6685,6722,7824,11214,10922,7197,4972,3073,2050,3456,Upgrade
1,Short-Term Investments,-,-,10,35.34,40.26,15,5.6,34.12,64.43,43.89,Upgrade
2,Trading Asset Securities,9.03,13.41,14.23,13.37,46.61,56.26,79.57,100.56,127.17,152.92,Upgrade
3,Cash & Short-Term Investments,6694,6736,7848,11263,11009,7268,5057,3207,2242,3652,Upgrade
4,Cash Growth,-14.70%,-40.20%,-28.71%,54.95%,117.69%,126.61%,125.57%,-12.18%,32.18%,82.96%,Upgrade
5,Accounts Receivable,432.34,294.51,309.58,438.28,841.56,590.17,707.43,411.36,309.88,362.33,Upgrade
6,Other Receivables,312.35,294.36,247.98,259.34,234.22,158.3,168.03,128.62,147.66,153.15,Upgrade
7,Receivables,744.69,588.87,557.56,697.62,1076,748.47,875.46,539.98,457.54,515.47,Upgrade
8,Inventory,195.05,197.19,180.03,179.56,226.39,153.06,125.48,94.78,118.65,113.49,Upgrade
9,Prepaid Expenses,84.16,150.26,161.78,171.51,185.7,215.58,183.24,132.15,151.75,146.04,Upgrade
10,Restricted Cash,3.63,3.55,4.52,3.13,4.54,2.55,2.59,1.93,59.47,3.5,Upgrade
11,Other Current Assets,14.86,14.88,14.47,16.07,15.29,63.83,17.76,17.52,15.45,14.88,Upgrade
12,Total Current Assets,7737,7690,8766,12330,12517,8452,6262,3994,3045,4446,Upgrade
13,"Property, Plant & Equipment",8014,7470,7265,7206,6870,6849,6099,6048,5901,5993,Upgrade
14,Long-Term Investments,154.26,151.27,157.9,159.25,169.22,215.54,274.49,276.03,267.72,310.94,Upgrade
15,Other Intangible Assets,6.01,7.68,9.09,10.81,4.27,7.66,10.08,18.86,23.2,30.82,Upgrade
16,Long-Term Deferred Tax Assets,20.57,14.9,27.35,30.35,32.53,7.57,8.18,6.26,6.26,5.08,Upgrade
17,Other Long-Term Assets,226.09,275.3,283.81,298.34,319.9,314.88,305.93,301.67,363.4,416.17,Upgrade
