,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,15137,16563,16310,14673,12266,12687,10258,9708,9729,10497,12094,9853,9869,10228,6672,4841,5454,5291,4624,4071,4336,Upgrade
1,Market Cap Growth,30.56%,30.56%,59.00%,51.14%,26.07%,20.86%,-15.18%,-1.47%,-1.42%,2.62%,81.25%,103.53%,80.95%,93.31%,44.30%,18.93%,25.79%,14.06%,0.16%,-20.56%,-25.23%,Upgrade
2,Enterprise Value,15012,16438,16101,14084,11538,11959,10819,10044,9840,10665,12423,9875,9760,10119,6725,4624,5221,5058,4471,4259,4366,Upgrade
3,Last Close Price,12.95,14.17,13.95,12.35,9.94,10.28,9.37,8.87,8.54,9.21,10.62,8.65,8.35,8.66,5.81,4.21,4.49,4.36,3.90,3.43,3.40,Upgrade
4,PE Ratio,21.58,23.47,25.66,22.29,21.58,23.31,20.49,20.28,20.39,-,21.23,18.81,21.05,22.80,14.83,12.55,13.04,13.35,13.38,11.27,15.28,Upgrade
5,Forward PE,17.50,20.91,22.03,21.63,19.13,19.30,17.23,16.80,17.97,15.17,18.69,16.23,18.49,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,Upgrade
6,PS Ratio,3.26,3.55,3.56,3.35,3.06,3.25,2.76,2.68,2.70,2.89,3.18,2.66,2.79,3.05,2.19,1.70,2.07,2.12,2.55,2.18,2.23,Upgrade
7,PB Ratio,3.55,3.84,3.78,3.40,2.74,2.89,2.36,3.32,3.24,3.58,4.09,3.62,3.50,3.74,2.49,1.91,2.07,2.04,1.83,1.67,1.69,Upgrade
8,P/TBV Ratio,4.28,4.28,4.22,3.79,3.02,3.20,2.61,3.85,3.75,4.17,4.63,4.15,4.00,4.29,2.87,2.25,2.42,2.40,2.16,1.90,2.06,Upgrade
9,P/FCF Ratio,-,-,71.33,80.24,-,773.35,935.34,115.37,-,-,59.91,51.20,-,55.35,42.16,56.03,-,18.85,27.06,17.70,-,Upgrade
10,P/OCF Ratio,-,-,17.25,17.60,15.49,18.45,14.44,12.02,-,13.21,13.73,11.75,-,16.12,13.89,11.17,-,8.68,10.28,8.92,11.04,Upgrade
