,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,48761,47742,67552,55930,44057,39551,47497,54862,53034,46545,38941,48585,43184,35495,34303,33492,36961,46291,42699,44905,Upgrade
1,Short-Term Investments,-,4772,-,1337,-,1340,-,1360,-,1643,-,888.3,-,312.91,-,1290,-,636.37,-,602.65,Upgrade
2,Trading Asset Securities,6632,7769,8128,8933,11002,12264,12825,10431,13329,14047,13825,10695,9511,8871,9363,5799,10221,9908,7216,9181,Upgrade
3,Cash & Short-Term Investments,55393,60283,75680,66199,55059,53155,60323,66653,66363,62236,52766,60168,52695,44679,43665,40581,47182,56834,49915,54688,Upgrade
4,Cash Growth,0.61%,13.41%,25.46%,-0.68%,-17.03%,-14.59%,14.32%,10.78%,25.94%,39.30%,20.84%,48.27%,11.68%,-21.39%,-12.52%,-25.79%,-3.13%,31.58%,12.40%,17.08%,Upgrade
5,Accounts Receivable,167294,154873,136186,162638,150657,148950,133869,140451,136081,135297,122819,126257,138029,136406,121472,116813,135717,120915,107183,103409,Upgrade
6,Other Receivables,3775,7441,2649,3085,4709,10945,3627,6274,4892,8122,3867,13680,3782,12571,5270,10007,3279,8160,2258,14171,Upgrade
7,Receivables,171069,162543,138834,167807,155365,162163,137496,149006,140973,152327,126685,151183,141811,161573,126742,137640,138997,137483,109442,125686,Upgrade
8,Inventory,92851,86201,81668,66849,88773,81656,74600,63136,84060,76616,71969,61420,78368,74820,76525,62966,81606,76283,72133,60834,Upgrade
9,Other Current Assets,19809,10562,17116,13732,20829,10361,20804,11660,20384,8124,31776,7112,29650,8861,33972,8539,30620,15591,32261,10007,Upgrade
10,Total Current Assets,339121,319588,313299,314587,320027,307334,293222,290455,311781,299302,283196,279883,302524,289933,280904,249727,298404,286191,263750,251215,Upgrade
11,"Property, Plant & Equipment",68716,67478,65908,66724,65471,65694,65522,66360,65423,65584,65430,66699,66051,67069,67603,68071,66978,66560,66877,67571,Upgrade
12,Long-Term Investments,25595,25325,28639,25989,23551,23105,23076,21405,21336,21150,22399,22574,22671,22863,21091,20530,20704,20329,20350,20500,Upgrade
13,Goodwill,306.13,306.13,317.51,307.41,369.05,277.14,258.24,261.74,285.78,275.1,272.18,272.81,326.38,326.11,340.35,328.75,302.25,313.85,470.23,462.16,Upgrade
14,Other Intangible Assets,16431,16430,16480,16721,16197,16145,15930,16103,16164,16378,16513,16691,15860,15997,15852,16024,16053,16357,15770,16014,Upgrade
15,Long-Term Accounts Receivable,-,28453,-,27975,-,32596,-,29985,-,6678,-,28512,-,19563,-,22542,-,12337,174.44,9541,Upgrade
16,Long-Term Deferred Tax Assets,4308,4163,3933,3871,3918,3798,3666,3631,3901,3805,3762,3732,3788,3764,3727,3632,3703,3642,3440,3401,Upgrade
17,Long-Term Deferred Charges,1132,1049,1031,981.96,917.9,835.45,1099,1029,746.05,763.19,567.87,722.54,492.73,695.14,483.93,669.56,399.88,408.96,359.74,526.85,Upgrade
18,Other Long-Term Assets,45893,16708,41927,14635,46265,13647,45615,12911,38950,32891,36261,7740,35711,17108,35284,10856,30634,15385,25629,14161,Upgrade
19,Total Assets,501501,479500,471535,471792,476716,463432,448389,442140,458587,446826,428402,426826,447424,437320,425286,392380,437178,421524,396821,383572,Upgrade
20,Accounts Payable,202899,184748,179918,180870,182492,169453,159574,158649,168625,152895,143213,144937,154192,149622,141519,128864,157076,142792,134925,133942,Upgrade
21,Accrued Expenses,2427,3991,1966,4799,2462,4075,11305,5188,5270,4175,2030,7144,2405,4374,1965,4302,2737,4310,2029,4850,Upgrade
22,Short-Term Debt,8637,12471,8404,18181,23395,24942,13262,16762,17474,26451,18742,18624,32827,32463,20448,11782,31250,30723,14800,11253,Upgrade
23,Current Portion of Long-Term Debt,-,1358,-,835.82,-,1091,-,3372,6463,7840,-,1834,-,2685,-,4657,-,3965,-,758.09,Upgrade
24,Current Portion of Leases,-,435.74,-,458.36,-,397.34,-,382.44,-,351.75,-,395.19,-,352.07,-,344.67,-,382.11,-,297.39,Upgrade
25,Current Income Taxes Payable,1944,722.72,1189,949.82,1820,782.63,1217,707.49,-,618.32,1188,565.75,1471,701.94,1289,716.5,2087,572.25,1147,801.83,Upgrade
26,Current Unearned Revenue,27737,25082,24775,23177,24245,23055,23241,23732,25869,23959,25490,25398,28020,27301,27544,27842,31770,32968,33672,28167,Upgrade
27,Other Current Liabilities,29824,26761,32205,21137,24709,25361,23595,18611,28208,27778,29344,16658,20242,22212,32857,18984,22946,22466,25423,20095,Upgrade
28,Total Current Liabilities,273468,255570,248456,250408,259123,249156,232195,227404,251908,244069,220007,215556,239157,239712,225622,197493,247866,238179,211995,200165,Upgrade
29,Long-Term Debt,5883,6316,7152,6985,6887,6351,6396,6096,3721,3493,6128,9954,10336,9821,9365,6703,8342,6517,7647,7124,Upgrade
30,Long-Term Leases,1789,1896,1565,1545,1364,1352,1284,1151,1145,1173,1165,1226,1077,1260,1345,1292,922.48,940.44,989.86,960.5,Upgrade
31,Long-Term Unearned Revenue,5455,5510,5830,5981,6058,6193,6219,6243,6273,6415,7103,6669,6522,6607,6665,6772,6795,6640,6474,6551,Upgrade
32,Long-Term Deferred Tax Liabilities,689.7,659.21,592.81,571.9,459.39,349.99,368.74,299.86,346.65,315.38,262.41,263.51,158.29,156.63,159.96,163.23,205.7,205.4,45.89,142.76,Upgrade
33,Other Long-Term Liabilities,7995,7326,7633,7443,7543,7797,7421,7488,7744,8073,7848,8277,7704,8068,7613,7864,6895,6531,6365,6751,Upgrade
34,Total Liabilities,297690,279593,273531,275268,283934,273407,256364,251154,274291,266177,245702,244535,268345,268522,254190,223239,274801,262764,237187,224744,Upgrade
35,Common Stock,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,69795,28699,28699,28699,28699,28699,Upgrade
36,Additional Paid-In Capital,-,40483,-,40483,-,41488,-,40483,-,41466,-,41887,-,41125,-,40957,-,40483,-,40748,Upgrade
37,Retained Earnings,93058,90014,92565,91556,86038,83347,86242,85627,80008,77112,79435,79216,75917,73445,75949,74608,70078,66978,68229,67482,Upgrade
38,Comprehensive Income & Other,41728,1194,40725,235.58,40901,-434.91,40729,233,40619,-1081,40481,-1227,40856,-1408,-1211,-1243,39513,-803.21,39604,-1035,Upgrade
39,Total Common Equity,163485,160390,161988,160973,155638,153099,155671,155041,149327,146196,148615,148574,145471,141861,144533,143021,138290,135356,136533,135894,Upgrade
40,Minority Interest,40326,39517,36016,35550,37144,36926,36354,35945,34969,34453,34084,33717,33608,26936,26562,26120,24087,23404,23101,22935,Upgrade
41,Shareholders' Equity,203812,199907,198004,196523,192782,190025,192025,190986,184296,180649,182699,182292,179079,168797,171096,169142,162376,158760,159633,158828,Upgrade
42,Total Liabilities & Equity,501501,479500,471535,471792,476716,463432,448389,442140,458587,446826,428402,426826,447424,437320,425286,392380,437178,421524,396821,383572,Upgrade
43,Total Debt,16309,22476,17121,28005,31646,34133,20942,27763,28802,39308,26035,32033,44240,46582,31159,24778,40515,42528,23437,20393,Upgrade
44,Net Cash (Debt),39084,37807,58559,38194,23413,19022,39381,38890,37561,22927,26732,28135,8454,-1903,12507,15803,6668,14307,26478,34295,Upgrade
45,Net Cash Growth,66.93%,98.75%,48.70%,-1.79%,-37.67%,-17.03%,47.32%,38.23%,344.28%,-,113.74%,78.03%,26.80%,-,-52.77%,-53.92%,-72.87%,226.36%,28.32%,56.02%,Upgrade
46,Net Cash Per Share,1.32,1.17,2.32,1.42,0.77,0.71,1.28,1.36,1.31,0.65,1.22,0.92,0.31,-0.06,0.47,0.53,0.22,0.44,0.71,1.18,Upgrade
47,Filing Date Shares Outstanding,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,Upgrade
48,Total Common Shares Outstanding,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,28699,Upgrade
49,Working Capital,65654,64018,64842,64180,60903,58178,61028,63051,59872,55233,63190,64326,63367,50221,55282,52234,50538,48013,51755,51051,Upgrade
50,Book Value Per Share,5.70,5.59,5.64,5.61,5.42,5.33,5.42,5.40,5.20,5.09,5.18,5.18,5.07,4.94,5.04,4.98,4.82,4.72,4.76,4.74,Upgrade
51,Tangible Book Value,146748,143653,145191,143945,139072,136677,139482,138677,132877,129543,131830,131611,129285,125538,128341,126668,121934,118685,120292,119417,Upgrade
52,Tangible Book Value Per Share,5.11,5.01,5.06,5.02,4.85,4.76,4.86,4.83,4.63,4.51,4.59,4.59,4.50,4.37,4.47,4.41,4.25,4.14,4.19,4.16,Upgrade
53,Land,-,279.3,-,282.45,-,290.89,-,279.49,-,267.39,-,264.64,-,273.34,-,280.53,-,289.29,-,285.45,Upgrade
54,Buildings,-,55468,-,55212,-,54188,-,53525,-,51165,-,50906,-,50132,-,49261,-,48457,-,48129,Upgrade
55,Machinery,-,67801,-,67264,-,65476,-,64978,-,62916,-,61630,-,58933,-,57675,-,55894,-,55409,Upgrade
56,Construction In Progress,-,6766,-,4519,-,4519,-,4112,-,6207,-,6310,-,8228,-,8675,-,8047,-,7244,Upgrade
