,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+20 Quarters
0,Revenue,23.4,23.4,17.97,17.97,21.12,25.35,30.35,30.56,41.79,43.27,36.08,50.7,50.29,52.67,47.76,38.96,31.18,32.3,26.53,40,Upgrade
1,Revenue Growth (YoY),10.78%,-7.71%,-40.81%,-41.20%,-49.45%,-41.40%,-15.87%,-39.73%,-16.90%,-17.86%,-24.47%,30.11%,61.28%,63.07%,80.05%,-2.60%,-8.79%,-16.76%,-36.70%,-25.77%,Upgrade
2,Cost of Revenue,10.94,10.94,17.75,17.75,46.54,11.68,104.85,20.95,32.74,27.59,27.44,30.57,28.23,32.54,22.65,23.74,15.61,16.16,14.59,22.9,Upgrade
3,Gross Profit,12.46,12.46,0.22,0.22,-25.42,13.67,-74.49,9.6,9.04,15.68,8.64,20.13,22.05,20.13,25.12,15.23,15.57,16.14,11.94,17.11,Upgrade
4,"Selling, General & Admin",3.78,3.78,3.98,3.98,5.74,4.56,1.4,6.75,11.45,7.58,18.13,10.1,11.24,9.33,9.7,11.94,11.16,9.88,11.93,13,Upgrade
5,Operating Expenses,5.37,5.37,3.67,3.67,-6.77,4.56,4.53,6.75,11.45,13.18,18.13,10.1,11.24,9.33,9.7,11.94,11.16,9.88,12.11,13,Upgrade
6,Operating Income,7.09,7.09,-3.45,-3.45,-18.66,9.11,-79.02,2.86,-2.41,2.5,-9.49,10.03,10.81,10.8,15.42,3.28,4.41,6.26,-0.17,4.11,Upgrade
7,Interest Expense,-1.48,-1.48,-2.67,-2.67,-1.59,-1.66,-1.65,-1.82,-1.82,-1.86,-1.63,-1.97,-2.09,-2.37,-2.96,-2.24,-2.35,-2.23,-2.9,-2.58,Upgrade
8,Interest & Investment Income,0,0,0.03,0.03,0.01,0.01,0.03,0.02,0.02,0.01,0.02,0.01,-,0.05,0.01,0.02,0.01,0.06,0.03,-,Upgrade
9,Currency Exchange Gain (Loss),0,0,-0,-0,-,0,-,-,-0,0,0,-,-,-,0,-0,-0,0,-,0,Upgrade
10,Other Non Operating Income (Expenses),0.03,0.03,12.02,12.02,-,0.75,23.48,0.06,-20.6,1.67,-29.79,0.01,-28.14,0.22,-20.21,0.33,-44.31,0.98,-56.11,0.08,Upgrade
11,EBT Excluding Unusual Items,5.64,5.64,5.93,5.93,-20.24,8.21,-57.16,1.11,-24.81,2.32,-40.89,8.08,-19.43,8.69,-7.73,1.39,-42.25,5.07,-59.15,1.61,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.35,-,Upgrade
13,Gain (Loss) on Sale of Investments,10.7,10.7,-3.83,-3.83,4.06,-2.73,-8.05,-17.3,9.36,-7.13,-5.11,-8.75,1.89,7.81,14.86,10,-1.67,-5.61,-0.05,-7.92,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,0.09,0.09,-,-,-0.09,-,0.23,0.01,5.19,-,-,29.26,-1.51,13.78,0.82,-,0.07,0.01,Upgrade
15,Asset Writedown,0.01,0.01,-,-,-,-,-4.5,-,-,-,2.11,-,-,-,-4.89,-,-,-,-40.36,-,Upgrade
16,Other Unusual Items,-,-,0.54,0.54,-,-,0.51,-,-,-,3.49,-,-,-,4.8,-,-,0.03,0.04,-,Upgrade
17,Pretax Income,16.35,16.35,2.73,2.73,-16.17,5.47,-69.29,-16.19,-15.22,-4.8,-35.21,-0.67,-17.54,45.77,5.52,25.17,-43.1,-0.52,-99.81,-6.3,Upgrade
18,Income Tax Expense,1.11,1.11,2.43,2.43,0.21,0.84,-1.88,0.52,0.25,0.63,2.75,0.04,-0.22,1.69,-2.19,0.8,0.66,0.73,-11.3,0.81,Upgrade
19,Earnings From Continuing Operations,15.24,15.24,0.3,0.3,-16.38,4.64,-67.4,-16.71,-15.46,-5.43,-37.95,-0.71,-17.32,44.08,7.71,24.37,-43.77,-1.25,-88.51,-7.11,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,0.08,-,-0.01,-0.37,0.04,-0.15,0.05,-,1.1,-1.04,-1.49,-1.72,-1.69,-1.43,Upgrade
21,Net Income to Company,15.24,15.24,0.3,0.3,-16.38,4.64,-67.32,-16.71,-15.47,-5.8,-37.91,-0.86,-17.28,44.08,8.8,23.33,-45.26,-2.97,-90.21,-8.54,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-7.09,-,-,-,0.14,-,1.32,-0.31,-0.35,0.27,-0.55,-0.19,-0.93,0.49,Upgrade
23,Net Income,15.24,15.24,0.3,0.3,-16.38,4.64,-74.41,-16.71,-15.47,-5.8,-37.77,-0.86,-15.96,43.77,8.45,23.61,-45.81,-3.15,-91.14,-8.06,Upgrade
24,Net Income to Common,15.24,15.24,0.3,0.3,-16.38,4.64,-74.41,-16.71,-15.47,-5.8,-37.77,-0.86,-15.96,43.77,8.45,23.61,-45.81,-3.15,-91.14,-8.06,Upgrade
25,Net Income Growth,-,228.65%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,Upgrade
27,Shares Outstanding (Diluted),14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14367,14496,14367,14478,14367,14587,14367,14617,14367,14367,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-0.89%,-,-0.76%,-,-0.62%,-,-0.95%,-,1.53%,-,1.74%,-,-4.10%,Upgrade
29,EPS (Basic),0.00,0.00,0.00,0.00,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.00,Upgrade
30,EPS (Diluted),0.00,0.00,0.00,0.00,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,-0.00,Upgrade
31,EPS Growth,-,229.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,1.45,1.45,-0.41,-0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,0.00,0.00,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,53.26%,53.26%,1.22%,1.22%,-120.35%,53.91%,-245.42%,31.43%,21.64%,36.23%,23.94%,39.71%,43.86%,38.22%,52.58%,39.08%,49.93%,49.96%,45.00%,42.77%,Upgrade
35,Operating Margin,30.31%,30.31%,-19.21%,-19.21%,-88.32%,35.93%,-260.32%,9.35%,-5.76%,5.77%,-26.31%,19.78%,21.50%,20.51%,32.28%,8.43%,14.13%,19.37%,-0.64%,10.27%,Upgrade
36,Profit Margin,65.15%,65.15%,1.65%,1.65%,-77.54%,18.29%,-245.15%,-54.68%,-37.02%,-13.41%,-104.70%,-1.70%,-31.73%,83.11%,17.69%,60.58%,-146.92%,-9.75%,-343.56%,-20.15%,Upgrade
37,Free Cash Flow Margin,6.21%,6.21%,-2.26%,-2.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,EBITDA,7.41,7.41,-3.44,-3.44,-18.34,9.84,-78.29,3.33,-1.64,2.97,-9.02,10.54,11.26,11.31,15.92,4.43,5,7.4,0.98,5.95,Upgrade
39,EBITDA Margin,31.69%,31.69%,-19.12%,-19.12%,-86.81%,38.80%,-257.92%,10.90%,-3.93%,6.87%,-24.99%,20.78%,22.38%,21.47%,33.34%,11.37%,16.02%,22.92%,3.68%,14.88%,Upgrade
40,D&A For EBITDA,0.32,0.32,0.02,0.02,0.32,0.73,0.73,0.47,0.76,0.47,0.47,0.51,0.45,0.51,0.51,1.15,0.59,1.15,1.15,1.85,Upgrade
41,EBIT,7.09,7.09,-3.45,-3.45,-18.66,9.11,-79.02,2.86,-2.41,2.5,-9.49,10.03,10.81,10.8,15.42,3.28,4.41,6.26,-0.17,4.11,Upgrade
