,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2887,3136,2568,3165,4726,3857,2792,1918,1624,1526,1703,1544,1768,1719,1709,1746,1856,2466,1918,2547,1877,Upgrade
1,Market Cap Growth,-18.69%,-18.69%,-8.04%,65.07%,190.95%,152.73%,63.97%,24.24%,-8.11%,-11.23%,-0.36%,-11.58%,-4.76%,-30.29%,-10.88%,-31.45%,-1.10%,48.33%,6.47%,33.10%,16.44%,Upgrade
2,Enterprise Value,3015,3260,2671,3253,4813,3879,2795,1865,1572,1500,1612,1450,1675,1615,1507,1533,1643,2247,1749,2362,1692,Upgrade
3,Last Close Price,20.87,22.67,18.56,22.68,33.86,27.63,20.00,13.74,11.64,10.79,12.04,10.69,12.24,11.90,11.83,11.90,12.65,16.81,13.11,18.12,13.35,Upgrade
4,PE Ratio,70.58,76.99,42.42,54.91,90.30,106.69,141.99,102.99,62.85,25.40,26.16,21.65,26.19,36.28,51.39,26.08,26.04,-,21.16,45.18,30.80,Upgrade
5,Forward PE,-,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,Upgrade
6,PS Ratio,5.56,6.06,4.28,5.32,8.36,7.68,7.05,5.32,4.11,3.36,3.63,3.30,3.95,4.25,4.66,4.18,4.47,5.81,4.22,6.15,4.36,Upgrade
7,PB Ratio,4.13,4.43,3.65,4.43,6.70,5.96,4.48,3.18,2.69,2.55,2.88,2.49,2.92,3.04,3.13,3.23,3.50,4.34,3.36,4.97,2.89,Upgrade
8,P/TBV Ratio,5.28,5.28,4.36,5.29,7.98,7.19,5.30,3.77,3.19,2.70,3.05,2.62,3.06,3.42,3.53,3.65,3.98,4.88,3.78,5.80,3.49,Upgrade
9,P/FCF Ratio,-,-,-30.29,-,-86.08,-,-111.34,-,-,-51.18,-,-,-115.14,-51.93,-,-,-,19.74,16.31,26.01,49.46,Upgrade
10,P/OCF Ratio,31.64,31.64,48.19,27.89,41.45,-,18.77,43.17,77.07,-774.56,-,-,-2156.34,-94.04,-,-,-,17.32,14.06,20.59,29.14,Upgrade
11,EV/Sales Ratio,5.83,6.30,4.45,5.47,8.52,7.72,7.05,5.17,3.98,3.30,3.43,3.10,3.75,3.99,4.11,3.67,3.96,5.29,3.85,5.70,3.93,Upgrade
12,EV/EBITDA Ratio,37.14,41.53,28.15,36.60,58.60,67.84,75.85,57.81,39.27,17.93,17.87,14.95,18.53,24.11,29.26,15.46,15.26,19.03,13.06,26.08,17.65,Upgrade
13,EV/EBIT Ratio,57.91,59.99,37.21,48.36,78.15,102.93,159.62,135.09,72.13,22.87,22.31,18.34,23.10,32.82,44.32,18.50,17.92,-,14.76,31.75,21.13,Upgrade
14,EV/FCF Ratio,-106.35,-,-31.51,-,-87.67,-,-111.45,-,-,-50.29,-,-,-109.07,-48.78,-,-,-,17.98,14.87,24.12,44.60,Upgrade
15,Debt / Equity Ratio,0.34,0.34,0.34,0.30,0.21,0.18,0.13,0.11,0.11,0.11,0.11,0.11,0.10,0.11,0.09,0.03,0.08,0.07,0.04,0.01,-,Upgrade
16,Debt / EBITDA Ratio,2.93,3.92,2.78,3.99,1.12,0.92,1.27,2.38,2.09,1.46,1.53,1.15,0.31,0.85,0.73,0.56,0.41,3.95,0.08,0.11,-,Upgrade
17,Debt / FCF Ratio,-,-,-2.82,-,-2.68,-,-3.13,-,-,-2.20,-,-,-4.07,-1.82,-,-,-,0.30,0.17,0.07,-,Upgrade
18,Asset Turnover,0.40,0.48,0.33,0.66,0.86,-,-,0.51,0.43,0.45,0.44,0.79,0.54,0.51,0.41,0.67,0.38,0.82,0.40,0.69,Upgrade,
19,Inventory Turnover,2.03,1.72,2.36,1.75,2.93,3.32,-,-,1.94,1.51,1.65,1.76,2.41,1.98,2.24,2.34,3.49,1.84,2.93,2.01,3.55,Upgrade
20,Quick Ratio,1.19,1.19,1.21,1.29,1.30,1.17,1.07,-,1.50,1.63,1.59,1.67,1.71,1.45,1.55,1.86,1.86,2.42,2.60,1.90,3.46,Upgrade
21,Current Ratio,2.00,2.00,1.86,1.88,1.82,1.83,1.97,-,2.31,2.49,2.46,2.40,2.37,2.22,2.44,2.53,2.36,3.17,3.34,2.49,4.09,Upgrade
22,Return on Equity (ROE),2.66%,6.17%,3.38%,11.91%,15.32%,5.26%,0.34%,2.24%,5.38%,4.55%,5.24%,26.78%,9.26%,9.38%,2.66%,13.38%,-1.46%,39.34%,6.90%,19.45%,Upgrade,
23,Return on Assets (ROA),2.09%,2.83%,1.73%,5.81%,7.34%,-,-,0.04%,1.99%,1.37%,2.81%,12.94%,4.30%,3.86%,1.16%,6.91%,-0.60%,21.09%,4.10%,10.03%,Upgrade,
24,Return on Capital (ROIC),2.50%,3.48%,2.19%,7.44%,9.19%,3.10%,0.80%,0.05%,2.55%,1.78%,3.74%,16.98%,5.49%,5.03%,1.55%,8.76%,-0.73%,27.22%,5.26%,12.31%,Upgrade,
25,Return on Capital Employed (ROCE),6.08%,6.35%,8.52%,7.95%,7.76%,5.48%,2.75%,-,3.51%,10.65%,11.89%,12.40%,11.61%,8.61%,6.15%,15.24%,17.18%,-,20.61%,14.41%,12.25%,Upgrade
26,Earnings Yield,1.41%,1.30%,2.36%,1.82%,1.11%,0.94%,0.70%,0.97%,1.59%,3.94%,3.82%,4.62%,3.82%,2.76%,1.95%,3.83%,3.84%,3.11%,4.73%,2.21%,3.25%,Upgrade
