,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,462.38,592.9,541.84,401.62,477.39,608.7,696.4,436.61,470.88,604.08,459.74,466.89,469.59,481.08,413.04,528.89,441.19,516.05,354.25,380.71,Upgrade
1,Trading Asset Securities,1013,845,884.29,956.43,942.62,917.21,959.63,929.01,1062,1097,1279,1707,1653,1475,1387,1415,1583,1541,1461,1630,Upgrade
2,Cash & Short-Term Investments,1476,1438,1426,1358,1420,1526,1656,1366,1532,1701,1738,2174,2123,1956,1800,1944,2024,2057,1816,2010,Upgrade
3,Cash Growth,3.92%,-5.77%,-13.88%,-0.55%,-7.33%,-10.28%,-4.73%,-37.17%,-27.82%,-13.05%,-3.41%,11.80%,4.88%,-4.89%,-0.89%,-3.30%,13.25%,10.97%,-13.31%,700.84%,Upgrade
4,Accounts Receivable,630.59,673,540.73,667.52,562.32,502.22,402.8,648.28,495.14,446.7,413.55,611.85,580.58,532.43,513.21,649.25,344.85,468.86,338.59,388.57,Upgrade
5,Other Receivables,103.46,21.7,96.77,9.7,9.94,26.78,132.38,8.36,15.01,49.59,4.74,2.76,13.16,41.2,16.25,6.87,182.33,56.82,85.96,5.27,Upgrade
6,Receivables,734.05,694.71,637.5,677.22,572.27,528.99,535.18,656.64,510.14,496.29,418.28,614.61,593.74,573.63,529.46,656.12,527.18,525.67,424.55,393.84,Upgrade
7,Inventory,897.3,957.54,922.72,833.6,708.48,670.8,686.98,624.3,748.54,952.75,834.72,741.02,494.12,607.73,540.65,469.68,526.98,646.55,608.9,590.31,Upgrade
8,Prepaid Expenses,-,-,-,0.05,-,-,-,0.45,-,0.21,-,0.6,-,0.61,-,0.51,-,22.46,-,1.04,Upgrade
9,Other Current Assets,140.75,143.34,147.42,125.21,182.99,202.83,207.48,228.15,235.17,210.49,194.51,285.66,160.99,169.57,313.7,184.2,134.16,180.16,181.43,170.14,Upgrade
10,Total Current Assets,3248,3233,3134,2994,2884,2929,3086,2875,3026,3361,3186,3816,3372,3308,3183,3255,3213,3431,3031,3166,Upgrade
11,"Property, Plant & Equipment",2355,2399,2430,2447,2450,2482,2431,2405,2370,2339,2173,2157,2222,2244,2298,2292,2340,2368,2433,2425,Upgrade
12,Long-Term Investments,701.18,827.2,839.99,1513,1478,1395,1387,1390,1212,1208,1202,1207,1166,1169,1175,1177,1328,1370,1563,1558,Upgrade
13,Goodwill,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,Upgrade
14,Other Intangible Assets,374.56,377.17,384.3,386.96,376.96,382.2,413.06,418.57,338.76,343.39,347.4,352.7,362.1,367.47,347.88,353.93,370.45,375.76,381.43,386.84,Upgrade
15,Long-Term Deferred Tax Assets,34.7,48.26,59.9,48.49,63.55,63.55,66.54,66.51,67.09,68.08,67.62,67.62,59.92,59.28,62.04,59.95,14.66,14.66,15.51,15.51,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,0.1,0.26,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,210.69,6.76,6.76,10.41,6.2,13.05,52.32,146.04,98.4,90.77,97.98,80.09,-,-,-,9.92,3.92,6.44,14.84,1.23,Upgrade
18,Total Assets,6925,6892,6855,7400,7259,7264,7436,7301,7112,7410,7074,7680,7182,7148,7067,7147,7270,7567,7438,7552,Upgrade
19,Accounts Payable,257.46,225.89,144.11,270.25,133.14,184.38,126.65,277.19,137.67,156.02,146.34,289.71,159.02,144.44,176.46,271.4,181,187.7,273.74,281.97,Upgrade
20,Accrued Expenses,16.23,59.23,9.52,80.98,6.51,54.73,7.26,90.01,6.59,62.99,7.08,92.19,6.4,52.42,11.67,81.94,11.8,67.7,7.95,27.93,Upgrade
21,Short-Term Debt,1037,1091,1104,1364,1075,1085,988.56,925.14,847.49,998.94,827.34,804.45,646.77,850.68,855.95,907.65,1023,1359,1730,1405,Upgrade
22,Current Portion of Long-Term Debt,329.95,331.35,334.11,464.64,367.06,404.72,534.02,539.99,433.93,431.12,125.13,420.71,472.15,446.25,156.61,-,73.82,70.34,33.28,74.35,Upgrade
23,Current Portion of Leases,-,1.62,-,1.48,-,0.61,-,1.08,-,3.16,-,3.29,-,7.93,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,32.34,14.99,21.83,7.3,26.5,8.91,11.48,4.03,28.14,14.18,24.83,26.59,48.65,32.9,59.24,34.62,88.39,25.23,7.11,4.25,Upgrade
25,Current Unearned Revenue,24.56,24.14,30.48,21.97,31.93,31.2,32.88,22.89,27.71,26.52,24.13,33.85,38.66,23.72,23.44,24.65,34,41.3,28.82,20.3,Upgrade
26,Other Current Liabilities,155.12,165.9,156.26,85.62,181.16,103.64,187.97,95.43,189.35,142.07,175.09,89.12,160.16,129,156.18,266.5,177.59,158.68,165.43,105.31,Upgrade
27,Total Current Liabilities,1852,1914,1800,2296,1821,1873,1889,1956,1671,1835,1330,1760,1532,1687,1440,1587,1590,1910,2246,1919,Upgrade
