,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3568,2914,2212,2582,2938,2890,3274,3092,2923,2923,2827,3246,3991,3856,2712,2673,3121,3515,2794,2567,2499,Upgrade
1,Market Cap Growth,0.83%,0.83%,-32.45%,-16.49%,0.49%,-1.15%,15.82%,-4.74%,-26.75%,-24.19%,4.26%,21.40%,27.89%,9.71%,-2.93%,4.15%,24.85%,32.20%,-22.07%,-4.53%,15.42%,Upgrade
2,Enterprise Value,3017,2374,1570,2009,2365,2367,2739,2586,2418,2450,2387,2798,3544,3402,2254,2189,2663,3047,2317,2160,2092,Upgrade
3,Last Close Price,7.42,6.06,4.60,5.31,6.04,5.94,6.73,6.31,5.97,5.97,5.77,6.63,8.15,7.87,5.54,5.46,6.37,7.18,5.68,5.22,5.09,Upgrade
4,PE Ratio,43.57,36.23,34.81,45.94,48.87,78.36,81.23,69.00,-,80.67,99.33,-,44.54,40.47,26.22,-,68.14,66.76,62.43,-,50.60,Upgrade
5,Forward PE,-,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,22.65,Upgrade
6,PS Ratio,6.82,5.67,4.65,5.61,6.56,6.30,7.06,6.90,6.60,6.84,6.86,7.70,9.49,9.07,6.15,6.13,7.68,8.49,7.18,7.01,6.35,Upgrade
7,PB Ratio,2.79,2.22,1.74,2.04,2.34,2.32,2.67,2.51,2.39,2.35,2.32,2.67,3.21,3.15,2.24,2.33,2.71,3.13,2.54,2.35,2.27,Upgrade
8,P/TBV Ratio,2.33,2.33,1.83,2.14,2.45,2.44,2.81,2.64,2.52,2.51,2.47,2.91,3.51,3.44,2.45,2.57,2.99,3.48,2.83,2.61,2.53,Upgrade
9,P/FCF Ratio,27.67,22.60,17.15,21.74,56.40,93.45,-,-,93.07,66.15,74.60,-,167.91,246.08,-,-,113.90,-,-,-,32.25,Upgrade
10,P/OCF Ratio,22.14,22.14,16.83,21.03,50.72,78.74,-,-,73.25,55.23,59.08,-,98.00,104.47,-,-,73.67,-,43.28,-,28.40,Upgrade
11,EV/Sales Ratio,5.87,4.62,3.30,4.37,5.28,5.16,5.91,5.77,5.46,5.73,5.79,6.64,8.43,8.00,5.11,5.02,6.55,7.36,5.96,5.89,5.31,Upgrade
12,EV/EBITDA Ratio,35.94,27.76,24.47,37.50,40.57,45.69,49.54,51.30,63.61,63.98,85.85,-,178.19,191.22,63.01,-,78.56,52.78,52.51,-,43.70,Upgrade
13,EV/EBIT Ratio,38.85,30.57,28.33,44.89,48.65,57.38,62.43,67.73,97.05,100.69,169.84,-,589.20,823.31,108.09,-,146.26,74.73,83.80,-,69.74,Upgrade
14,EV/FCF Ratio,23.40,18.41,12.17,16.92,45.40,76.55,-,-,76.98,55.45,62.97,-,149.10,217.08,-,-,97.21,-,-,-,26.99,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,0.01,0.04,0.02,0.05,0.04,0.05,0.06,0.11,0.19,-,0.26,0.31,0.31,-,0.26,0.05,0.03,-,0.02,Upgrade
17,Debt / FCF Ratio,0.01,0.01,0.01,0.01,0.02,0.09,-,-,0.08,0.19,0.23,-,0.48,0.69,-,-,0.26,-,-,-,0.04,Upgrade
18,Asset Turnover,0.41,0.34,0.23,0.46,0.32,0.31,0.20,0.50,0.33,0.26,0.18,0.46,0.29,0.30,0.19,0.51,0.37,0.31,0.11,0.57,Upgrade,
19,Inventory Turnover,1.94,2.23,1.68,1.53,2.65,1.70,1.53,0.91,2.63,1.55,1.23,0.90,2.37,1.37,1.30,1.03,2.55,1.68,1.70,0.75,3.08,Upgrade
20,Quick Ratio,4.68,4.68,5.01,5.46,5.04,6.06,6.83,6.50,5.17,5.19,5.47,5.28,4.49,5.63,5.54,5.66,4.58,6.78,7.35,6.69,6.41,Upgrade
21,Current Ratio,5.57,5.57,6.00,6.36,5.78,7.34,8.42,7.84,6.06,6.36,6.66,6.42,5.34,6.78,6.77,6.81,5.64,7.99,8.56,7.69,7.28,Upgrade
22,Return on Equity (ROE),10.83%,7.63%,2.98%,5.07%,5.77%,5.49%,4.19%,-3.13%,6.65%,6.77%,-8.28%,6.30%,3.61%,21.34%,-2.49%,9.57%,7.90%,3.34%,-3.17%,9.86%,Upgrade,
23,Return on Assets (ROA),6.06%,4.18%,0.94%,2.32%,2.39%,2.45%,1.68%,1.03%,2.84%,1.39%,-0.72%,0.92%,0.99%,0.85%,-1.72%,0.63%,4.46%,1.00%,-2.44%,5.34%,Upgrade,
24,Return on Capital (ROIC),6.82%,4.70%,1.07%,2.61%,2.63%,2.69%,1.88%,1.16%,3.16%,1.54%,-0.81%,1.04%,1.09%,0.94%,-1.94%,0.71%,4.96%,1.11%,-2.73%,5.91%,Upgrade,
25,Return on Capital Employed (ROCE),5.90%,5.90%,4.34%,3.52%,3.85%,3.31%,3.56%,3.08%,2.03%,1.95%,1.14%,-,0.48%,0.34%,1.71%,-,1.58%,3.58%,2.48%,-,2.69%,Upgrade
26,Earnings Yield,2.25%,2.76%,2.87%,2.18%,2.05%,1.28%,1.23%,1.45%,0.30%,1.24%,1.01%,2.23%,2.25%,2.47%,3.81%,1.75%,1.47%,1.50%,1.60%,1.48%,1.98%,Upgrade
27,FCF Yield,3.61%,4.42%,5.83%,4.60%,1.77%,1.07%,0.05%,0.38%,1.07%,1.51%,1.34%,0.60%,0.60%,0.41%,0.12%,0.51%,0.88%,1.02%,1.92%,2.55%,3.10%,Upgrade
28,Dividend Yield,0.67%,-,-,-,0.83%,-,-,-,0.84%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,29.89%,-,101.34%,-,-,6.03%,146.68%,-,-,0.25%,12.39%,-,0.10%,5.80%,0.09%,-,0.24%,1.26%,15.25%,-,-,Upgrade
30,Buyback Yield / Dilution,-9.77%,-19.66%,11.12%,-4.51%,-21.24%,25.46%,-36.07%,10.77%,24.97%,-14.25%,16.45%,-0.67%,-12.78%,16.34%,-164.89%,29.60%,25.62%,-21.14%,66.21%,-49.96%,-41.78%,Upgrade
31,Total Shareholder Return,-9.10%,-19.66%,11.12%,-4.51%,-20.41%,25.46%,-36.07%,10.77%,25.80%,-14.25%,16.45%,-0.67%,-12.78%,16.34%,-164.89%,29.60%,25.62%,-21.14%,66.21%,-49.96%,-41.78%,Upgrade
