,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,151.74,116.83,81.5,157.71,113.02,101.43,69.7,167.43,118.18,85.55,64.37,159.38,102.72,94.98,63.42,159.01,116.76,91.67,33.87,167.34,Upgrade
1,Other Revenue,-3.4,3.4,-,6.23,-3.41,3.41,-,7.27,-3.72,3.72,-,-,-3.71,3.71,-,5.08,-1.8,1.8,-,4.29,Upgrade
2,Revenue,148.35,120.22,81.5,163.94,109.61,104.83,69.7,174.71,114.46,89.27,64.37,159.38,99.01,98.69,63.42,164.09,114.96,93.47,33.87,171.63,Upgrade
3,Revenue Growth (YoY),35.33%,14.68%,16.92%,-6.16%,-4.24%,17.44%,8.28%,9.61%,15.60%,-9.55%,1.49%,-2.87%,-13.87%,5.58%,87.25%,-4.39%,27.75%,31.81%,-44.82%,36.15%,Upgrade
4,Cost of Revenue,80.91,57.74,48.85,88.04,60.1,56.26,32.93,101.06,61.96,46.12,32.26,84.71,51.48,48.63,35.73,83.63,51.94,48.14,19.91,85.1,Upgrade
5,Gross Profit,67.44,62.49,32.64,75.9,49.51,48.57,36.77,73.65,52.51,43.15,32.11,74.68,47.53,50.06,27.69,80.47,63.02,45.33,13.96,86.53,Upgrade
6,"Selling, General & Admin",22.94,23.88,16.65,39.73,21.96,19.95,15.4,37.57,18.67,23.09,20.04,41.2,20.93,28.18,21.2,42.25,22.23,21.51,15,37.62,Upgrade
7,Research & Development,14.93,14.13,12.78,22.46,14.68,14.78,14.3,25.79,17.23,16.98,17.86,24.88,18.35,18.9,17.51,26.29,18.73,18.92,14.35,22.95,Upgrade
8,Other Operating Expenses,-2.42,0.58,-0.38,-1.43,-0.04,-0.67,-1.03,0.98,-1.49,-0.47,-0.68,-0.02,0.27,-1.03,-0.45,2.13,-1.41,-1.57,-0.98,0.71,Upgrade
9,Operating Expenses,32.16,38.59,27.26,62.81,36.47,35.32,27.53,67.91,36.85,35.59,36.14,69.53,42.17,45.55,36.7,77.2,40.93,40.45,25.99,60.7,Upgrade
10,Operating Income,35.28,23.9,5.38,13.09,13.04,13.24,9.24,5.73,15.65,7.56,-4.03,5.15,5.37,4.5,-9.01,3.27,22.09,4.88,-12.03,25.84,Upgrade
11,Interest Expense,-0.01,-0.01,-0.01,-0.04,-0.01,-0.03,-0.03,-0.05,-0.09,-0.12,-0.11,-0.11,-0.13,-0.24,-0.08,-0.07,-0.43,-1.26,-0.03,-0.04,Upgrade
12,Interest & Investment Income,1.52,7.34,6.03,18.16,9.52,6.7,4.03,7.63,7.7,1.39,1.47,11.71,3.04,17.56,1.53,13.25,2.75,1.97,3.47,5.86,Upgrade
13,Other Non Operating Income (Expenses),-2.58,3.55,0.08,-6.52,0.88,-0.59,0.13,-8.86,1.15,0.33,-0.29,-5.98,0.7,-0.43,0.97,-6.39,1.1,3.72,0.55,-2.51,Upgrade
14,EBT Excluding Unusual Items,34.21,34.77,11.48,24.68,23.42,19.33,13.37,4.45,24.42,9.16,-2.97,10.78,8.98,21.4,-6.59,10.07,25.51,9.31,-8.05,29.15,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-14.29,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,3.3,-7.99,-1.29,-3.49,-0.79,-2.06,1.21,-1.2,-1.96,16.57,-21.16,6.98,2.56,43.27,-,21.22,-,0.9,-,5.14,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,0.01,-,-,-,-0.1,-0,0.01,-,-0.59,0.01,-0.04,0.28,0.01,0.04,0.11,-,0.02,Upgrade
18,Asset Writedown,-,-,-,-0.07,-,-,-,0.04,-0.04,-,-,-0.45,0.34,-0.21,0.21,-0.01,-,-,-,-0.06,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-2.74,-,-,-,-,-,-,-,-14.39,Upgrade
20,Other Unusual Items,-0.99,0.67,0.32,1.67,-0.28,0.28,-,2.58,-0.18,0.18,-,6.8,-0.1,0.1,-,9.59,-0.11,0.11,-,7.91,Upgrade
21,Pretax Income,36.52,27.45,10.52,22.81,22.35,17.55,14.58,5.77,22.24,25.92,-24.13,20.78,11.79,64.52,-6.11,26.57,25.45,10.42,-8.05,27.77,Upgrade
22,Income Tax Expense,1.57,3.23,1.1,6.96,4.54,0.66,1.71,15.42,1.76,5.3,1.32,1.38,0.82,1.63,1.03,-0.63,3.51,1.26,0.63,0.88,Upgrade
23,Earnings From Continuing Operations,34.95,24.22,9.42,15.85,17.81,16.9,12.87,-9.65,20.47,20.62,-25.44,19.41,10.97,62.89,-7.14,27.2,21.94,9.16,-8.69,26.89,Upgrade
24,Minority Interest in Earnings,-1.15,-0.49,-0.44,-1.93,-0.88,-0.51,0.01,0.34,-0.12,0.27,2.36,-1.32,1.61,1.78,1.41,-3.43,-1.22,-1.08,1.9,3.74,Upgrade
25,Net Income,33.8,23.72,8.97,13.92,16.92,16.39,12.88,-9.31,20.36,20.88,-23.09,18.09,12.58,64.68,-5.73,23.78,20.73,8.08,-6.79,30.63,Upgrade
26,Net Income to Common,33.8,23.72,8.97,13.92,16.92,16.39,12.88,-9.31,20.36,20.88,-23.09,18.09,12.58,64.68,-5.73,23.78,20.73,8.08,-6.79,30.63,Upgrade
27,Net Income Growth,99.73%,44.75%,-30.32%,-,-16.86%,-21.51%,-,-,61.81%,-67.71%,-,-23.92%,-39.31%,700.67%,-,-22.37%,61.53%,472.55%,-,-,Upgrade
28,Shares Outstanding (Basic),491,486,449,406,410,546,429,335,550,402,481,447,482,481,478,396,576,181,679,532,Upgrade
