,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,83.44,102.53,110.68,85.67,79.29,71.35,67.47,66.95,41.27,63.63,Upgrade
1,Short-Term Investments,-,11.24,-,15.57,-,-,-,40.12,-,19.25,Upgrade
2,Trading Asset Securities,3.87,3.8,5.66,5.93,6.14,6.8,8.7,5.09,5.03,8.77,Upgrade
3,Cash & Short-Term Investments,87.31,117.57,116.34,107.17,85.42,78.14,76.17,112.16,46.3,91.65,Upgrade
4,Cash Growth,-24.95%,9.70%,36.19%,37.14%,12.15%,-30.33%,64.53%,22.38%,-1.03%,-17.27%,Upgrade
5,Accounts Receivable,62.58,84.12,61.22,59.1,59.35,74.88,92.12,85.8,71.37,56.53,Upgrade
6,Other Receivables,133.58,9.67,165.44,9.61,178,169.45,246.69,7.87,252.54,11.35,Upgrade
7,Receivables,196.16,208.21,226.66,214.17,237.35,244.33,338.8,239.79,323.91,216.18,Upgrade
8,Inventory,16.13,25.34,32.17,23.82,22.71,33.44,37.37,46.59,25.8,23.35,Upgrade
9,Prepaid Expenses,-,7.57,-,6.93,-,5.65,-,3.45,-,6.37,Upgrade
10,Other Current Assets,0.55,-,0.49,-,0.47,-,73.37,72.15,2.41,2.22,Upgrade
11,Total Current Assets,300.16,358.69,375.66,352.09,345.95,361.57,525.72,474.14,398.41,339.77,Upgrade
12,"Property, Plant & Equipment",20.12,22.56,25.27,26.12,24.98,29.37,32.48,34.41,35.22,36.83,Upgrade
13,Long-Term Investments,3.86,3.85,4.99,4.71,11.18,12.72,29.99,35.87,47.96,45.5,Upgrade
14,Other Intangible Assets,395.83,395.85,394.76,394.77,486.81,486.82,557.57,557.56,427.35,427.35,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,12.88,12.88,-,-,-,-,Upgrade
16,Other Long-Term Assets,568.83,586.37,646.31,669.16,747.62,767.22,809.33,652.63,552.9,530.65,Upgrade
17,Total Assets,1289,1367,1447,1447,1629,1692,1955,1764,1462,1380,Upgrade
18,Accounts Payable,70.13,117.76,83.15,55.17,53.05,54.73,68.22,84.7,97.87,40.06,Upgrade
19,Current Portion of Long-Term Debt,131.27,156.6,156.76,129.18,125.59,180.04,251.13,249.2,164.89,113.6,Upgrade
20,Current Portion of Leases,1.15,1.11,1.75,1.26,0.79,1.76,1.94,1.89,1.58,2.89,Upgrade
21,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.08,0.05,Upgrade
22,Current Unearned Revenue,-,10.31,-,16.82,-,7.58,-,5.25,-,1.42,Upgrade
23,Other Current Liabilities,164.59,119.03,135.04,140.49,86.81,53.07,47.49,64.78,91.39,60.28,Upgrade
24,Total Current Liabilities,367.14,404.82,376.7,342.93,266.24,297.17,368.78,405.81,355.82,218.29,Upgrade
25,Long-Term Debt,97.98,105.83,127.03,131.76,144.18,156.98,142.81,20.44,20.53,69.29,Upgrade
