,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,299.71,228.13,567.57,179.76,194.55,203.35,268.17,241.53,191.52,141.69,Upgrade
1,Revenue Growth (YoY),-47.19%,26.90%,191.73%,-11.60%,-27.45%,-15.81%,40.02%,70.46%,30.66%,-4.85%,Upgrade
2,Cost of Revenue,274.15,179.34,549.14,174.86,187.3,166.49,238.35,213.99,160.83,127.67,Upgrade
3,Gross Profit,25.57,48.79,18.43,4.91,7.25,36.85,29.82,27.54,30.7,14.02,Upgrade
4,"Selling, General & Admin",39.63,43.08,48.94,34.91,34.37,47.79,32.73,37.51,42.47,39.16,Upgrade
5,Operating Expenses,40.72,43.81,49.44,133.54,32.39,117.14,31.53,-81,42.47,56.83,Upgrade
6,Operating Income,-15.16,4.98,-31.01,-128.64,-25.14,-80.29,-1.7,108.54,-11.78,-42.8,Upgrade
7,Interest Expense,-8.64,-10.99,-8.52,-9.08,-10.69,-11.98,-9.29,-7.6,-8.28,-5.78,Upgrade
8,Interest & Investment Income,5.7,3.85,7.06,7.34,6.65,8.59,5.64,6.65,6.75,7.51,Upgrade
9,Earnings From Equity Investments,-0.01,1.52,0.2,-6.32,-1.41,-17.03,-5.98,10.01,0.07,-23.15,Upgrade
10,Other Non Operating Income (Expenses),1.95,3.65,4.24,-2.23,3.84,-8.08,7.34,-7.02,8.2,0.11,Upgrade
11,EBT Excluding Unusual Items,-16.16,3.01,-28.03,-138.93,-26.75,-108.78,-3.99,110.58,-5.03,-64.12,Upgrade
12,Gain (Loss) on Sale of Investments,0.07,-3.04,-0.27,0.13,-0.66,-1.91,-3.17,0.07,3.21,-3.05,Upgrade
13,Gain (Loss) on Sale of Assets,-,4.21,-,3.28,-,-1.13,-,5.17,-9.82,-,Upgrade
14,Asset Writedown,-13.98,-45.67,-41.17,-23.12,21.86,-65.07,71.41,71.22,14.56,-24.56,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-1.33,-,-,Upgrade
16,Pretax Income,-30.07,-41.49,-69.47,-158.64,-5.56,-176.89,64.25,185.71,2.92,-91.73,Upgrade
17,Income Tax Expense,-3.5,-11.42,-10.29,7.1,5.46,-27.57,16.12,20.51,0.27,-0.3,Upgrade
18,Earnings From Continuing Operations,-26.57,-30.07,-59.18,-165.74,-11.02,-149.32,48.13,165.21,2.65,-91.43,Upgrade
19,Minority Interest in Earnings,0.35,0.31,0.42,0.41,0.11,0.36,-1.39,-11.07,-0.44,0.66,Upgrade
20,Net Income,-26.23,-29.76,-58.76,-165.33,-10.91,-148.96,46.74,154.14,2.2,-90.77,Upgrade
21,Net Income to Common,-26.23,-29.76,-58.76,-165.33,-10.91,-148.96,46.74,154.14,2.2,-90.77,Upgrade
22,Net Income Growth,-,-,-,-,-,-,2020.74%,-,-,-,Upgrade
23,Shares Outstanding (Basic),119,119,119,119,119,119,119,119,119,119,Upgrade
24,Shares Outstanding (Diluted),119,119,119,119,119,119,119,119,119,119,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,0.00%,Upgrade
26,EPS (Basic),-0.22,-0.25,-0.49,-1.39,-0.09,-1.25,0.39,1.30,0.02,-0.76,Upgrade
27,EPS (Diluted),-0.22,-0.25,-0.49,-1.39,-0.09,-1.25,0.39,1.30,0.02,-0.76,Upgrade
28,EPS Growth,-,-,-,-,-,-,2087.26%,-,-,-,Upgrade
29,Free Cash Flow,15.38,-13.68,4.88,-37.76,56.4,54.63,-58.96,4.34,-8.25,12.62,Upgrade
30,Free Cash Flow Per Share,0.13,-0.12,0.04,-0.32,0.48,0.46,-0.50,0.04,-0.07,0.11,Upgrade
31,Operating Margin,-5.06%,2.18%,-5.46%,-71.56%,-12.92%,-39.48%,-0.64%,44.94%,-6.15%,-30.21%,Upgrade
32,Profit Margin,-8.75%,-13.04%,-10.35%,-91.97%,-5.61%,-73.25%,17.43%,63.82%,1.15%,-64.06%,Upgrade
33,Free Cash Flow Margin,5.13%,-5.99%,0.86%,-21.00%,28.99%,26.86%,-21.99%,1.80%,-4.31%,8.90%,Upgrade
34,EBITDA,-13.29,5.7,-29.12,-34.42,-23.29,-7,0.67,144.63,-7.11,-8.75,Upgrade
35,D&A For EBITDA,1.86,0.72,1.89,94.21,1.86,73.29,2.38,36.09,4.67,34.05,Upgrade
36,EBIT,-15.16,4.98,-31.01,-128.64,-25.14,-80.29,-1.7,108.54,-11.78,-42.8,Upgrade
