,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,154.86,142.36,125.66,139.2,226.36,255.21,218.18,236.29,201.16,168.92
1,Revenue Growth (YoY),23.24%,2.27%,-44.49%,-45.46%,3.75%,8.01%,8.46%,39.88%,4.13%,-
2,Cost of Revenue,102.84,90.55,80.11,92.6,160.55,191.66,161.55,170.68,138.73,117.04
3,Gross Profit,52.03,51.81,45.56,46.6,65.81,63.55,56.63,65.6,62.43,51.88
4,"Selling, General & Admin",26.22,29.41,25.37,19.79,20.28,21.68,21.03,22.58,23.51,22.95
5,Research & Development,3.58,3.59,4.3,4.39,3.99,4.68,4.09,4.5,3.34,4.23
6,Other Operating Expenses,-0.86,0.52,-1.07,0.13,-1.56,0.16,-1.79,-0.81,-0.67,-0.44
7,Operating Expenses,28.94,33.52,28.59,24.31,22.71,26.52,23.33,26.27,26.18,26.73
8,Operating Income,23.09,18.29,16.96,22.29,43.1,37.04,33.3,39.33,36.24,25.15
9,Interest Expense,-0.07,-0.16,-,-,-0,-0.01,-0.02,-0.03,-0.05,-0.08
10,Interest & Investment Income,5.23,4.94,4.34,4.13,1.1,0.23,0.03,0.17,0.02,0.02
11,Currency Exchange Gain (Loss),1.56,1.21,1.75,-2.55,6.15,-0.22,-0.13,-2.65,-2.26,-1.74
12,EBT Excluding Unusual Items,29.82,24.27,23.05,23.87,50.35,37.04,33.18,36.83,33.96,23.35
13,Gain (Loss) on Sale of Assets,-0.19,0.01,0.6,0.09,0.26,0.17,-,-,-0,0.12
14,Other Unusual Items,-,0.89,-,1.72,-,1.91,-,1.13,-,-
15,Pretax Income,29.63,25.17,23.65,25.68,50.61,39.11,33.18,37.96,33.95,23.46
16,Income Tax Expense,6.68,4.72,5.39,2.16,9.93,5.77,6.8,6.96,6.81,4.64
17,Net Income,22.95,20.45,18.26,23.53,40.68,33.34,26.38,31,27.14,18.82
18,Net Income to Common,22.95,20.45,18.26,23.53,40.68,33.34,26.38,31,27.14,18.82
19,Net Income Growth,25.64%,-13.06%,-55.10%,-29.43%,54.18%,7.54%,-2.79%,64.70%,10.62%,-
20,Shares Outstanding (Basic),1279,1279,1279,1279,1279,1271,1250,1249,965,938
21,Shares Outstanding (Diluted),1279,1279,1279,1279,1279,1271,1250,1249,965,938
22,Shares Change (YoY),-,-,-,0.58%,2.28%,1.76%,29.56%,33.25%,2.91%,-
23,EPS (Basic),0.02,0.02,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.02
24,EPS (Diluted),0.02,0.02,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.02
25,EPS Growth,25.64%,-13.07%,-55.10%,-29.84%,50.74%,5.68%,-24.96%,23.60%,7.49%,-
26,Free Cash Flow,15.8,11.75,20.05,13.36,81.78,48.76,6.89,27.95,-13.41,60.25
27,Free Cash Flow Per Share,0.01,0.01,0.02,0.01,0.06,0.04,0.01,0.02,-0.01,0.06
28,Operating Margin,14.91%,12.84%,13.50%,16.01%,19.04%,14.51%,15.26%,16.65%,18.02%,14.89%
29,Profit Margin,14.82%,14.37%,14.53%,16.90%,17.97%,13.06%,12.09%,13.12%,13.49%,11.14%
30,Free Cash Flow Margin,10.20%,8.25%,15.96%,9.59%,36.13%,19.10%,3.16%,11.83%,-6.67%,35.66%
31,EBITDA,29.42,23.93,22.92,28.16,50.05,43.44,39.9,45.6,42.72,31.3
32,D&A For EBITDA,6.33,5.64,5.96,5.87,6.94,6.4,6.6,6.27,6.48,6.15
33,EBIT,23.09,18.29,16.96,22.29,43.1,37.04,33.3,39.33,36.24,25.15
