,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,22,72,120,80,69,300,240,327,330,336,159,81,63,63,96,75,99,156,120,195,234,Upgrade
1,Market Cap Growth,-75.90%,-75.90%,-50.00%,-75.69%,-79.09%,-10.71%,50.94%,303.70%,423.81%,433.33%,65.63%,8.00%,-36.36%,-59.62%,-20.00%,-61.54%,-57.69%,-25.71%,-60.78%,-43.48%,-49.35%,Upgrade
2,Enterprise Value,-31,14,61,49,39,266,206,313,315,327,150,25,7,56,89,84,108,172,136,178,217,Upgrade
3,Last Close Price,0.69,2.41,4.00,2.65,2.30,10.00,8.00,10.90,11.00,11.20,5.30,2.70,2.10,2.10,3.20,2.50,3.30,5.20,4.00,6.50,7.80,Upgrade
4,PE Ratio,-,-,-,-,31.84,535.98,-,-,-39.99,-19.88,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.34,1.14,1.28,0.68,0.29,1.07,0.79,1.13,1.61,1.86,0.97,0.56,0.50,0.67,1.29,0.84,0.65,1.10,0.81,1.43,2.96,Upgrade
6,PB Ratio,0.26,0.89,1.47,0.96,0.79,3.43,2.96,4.07,-,4.03,1.72,0.88,-,0.61,0.88,0.69,-,0.77,0.55,0.88,-,Upgrade
7,P/TBV Ratio,0.90,0.90,1.47,0.96,0.80,3.44,2.97,4.09,-,4.07,1.74,0.89,-,0.62,0.90,0.70,-,0.78,0.56,0.89,-,Upgrade
8,EV/Sales Ratio,0.22,0.22,0.65,0.42,0.16,0.94,0.68,1.08,1.54,1.81,0.92,0.17,0.06,0.60,1.20,0.94,0.70,1.22,0.92,1.31,2.74,Upgrade
9,EV/EBITDA Ratio,18.27,-,-,-,2.86,23.82,-,-,-81.92,-27.43,-,-,-,-0.50,-,-,-,-,-,-16.18,-,Upgrade
10,EV/EBIT Ratio,43.54,-,-,-,3.16,28.14,-,-,-48.31,-21.91,-,-,-,-0.49,-,-,-,-,-,-11.48,-,Upgrade
11,Debt / Equity Ratio,-,-,-,0.00,0.00,0.00,0.35,0.35,-,0.63,0.52,0.52,-,0.59,0.47,0.47,-,0.30,0.23,0.23,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,0.01,0.01,-,-,-,5.42,-,-,-,2.19,-,-,-,-,-,9.52,-,Upgrade
13,Asset Turnover,0.14,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,5.96,357.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.98,0.98,0.98,0.99,-,0.94,-,0.85,-,0.68,-,0.82,-,0.85,-,0.91,-,1.34,-,1.48,-,Upgrade
16,Current Ratio,1.07,1.07,1.07,1.06,-,1.05,-,0.98,-,0.98,-,0.97,-,1.01,-,1.02,-,1.59,-,1.69,-,Upgrade
17,Return on Equity (ROE),-2.16%,-2.17%,-49.34%,19.78%,48.78%,-4.43%,-,-,11.22%,-30.09%,-,-,-7.87%,-19.36%,-,-,-9.73%,-15.34%,-,-,Upgrade,
18,Return on Assets (ROA),-1.33%,-1.29%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-4.40%,-4.40%,-7.05%,15.83%,24.26%,-4.13%,-,-,3.84%,-13.71%,-,-,9.68%,-22.35%,-,-,-6.03%,-8.57%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),0.36%,-,-,-,-,10.06%,-,-,-,-16.80%,-,-,-,-105.49%,-,-,-,-,-,-6.83%,-,Upgrade
21,Earnings Yield,-31.35%,-9.55%,2.94%,3.98%,3.14%,0.19%,-3.19%,-3.99%,-2.50%,-5.03%,-14.16%,-25.83%,-191.66%,-191.94%,-127.88%,-168.87%,-37.74%,-21.97%,-22.95%,-13.86%,-7.05%,Upgrade
22,FCF Yield,103.76%,-5.37%,-1.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-3.23%,-6.78%,-6.46%,-,1.59%,-2.23%,-,-,-5.62%,-0.60%,2.96%,-,0.04%,0.21%,-3.06%,-,-0.42%,-2.98%,-,-,3.17%,Upgrade
24,Total Shareholder Return,-3.23%,-6.78%,-6.46%,-,1.59%,-2.23%,-,-,-5.62%,-0.60%,2.96%,-,0.04%,0.21%,-3.06%,-,-0.42%,-2.98%,-,-,3.17%,Upgrade
