,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,5939,7017,6920,7054,7076,8475,10308,8526,8078,10036,10511,14345,6150,5771,7015,5718,5877,6590,5011,6833,6134,Upgrade
1,Market Cap Growth,-17.21%,-17.21%,-32.87%,-17.27%,-12.40%,-15.55%,-1.93%,-40.56%,31.35%,73.91%,49.84%,150.87%,4.65%,-12.43%,40.01%,-16.31%,-4.20%,3.45%,-38.13%,2.01%,-42.11%,Upgrade
2,Enterprise Value,21339,18310,18213,4042,18339,18975,20808,18020,17630,18916,19688,25050,16748,16581,15600,14389,13217,16183,14462,14685,13987,Upgrade
3,Last Close Price,2.68,3.08,2.91,2.93,2.89,3.37,3.94,3.26,3.07,3.74,3.66,4.97,2.13,1.98,2.41,1.96,2.02,1.97,1.50,2.05,1.84,Upgrade
4,PE Ratio,5.18,5.67,5.75,5.99,8.71,9.93,11.16,9.12,5.27,5.48,5.32,7.15,3.07,3.29,4.08,3.34,6.87,6.28,5.37,8.18,8.79,Upgrade
5,Forward PE,-,5.47,5.26,8.39,8.53,4.42,5.53,6.04,5.79,6.86,6.69,9.40,4.82,4.78,6.20,5.84,6.21,5.91,5.91,5.91,5.91,Upgrade
6,PS Ratio,0.09,0.10,0.09,0.09,0.29,0.13,0.16,0.14,0.14,0.16,0.16,0.23,0.10,0.10,0.14,0.12,0.14,0.17,0.13,0.16,0.16,Upgrade
7,PB Ratio,0.32,0.29,0.28,0.28,1.06,0.36,0.41,0.34,0.34,0.40,0.40,0.55,0.25,0.24,0.30,0.25,0.29,0.33,0.25,0.34,-,Upgrade
8,P/TBV Ratio,0.38,0.38,0.37,0.36,1.13,0.45,0.52,0.44,0.43,0.50,0.50,0.67,0.30,0.29,0.36,0.31,0.35,0.39,0.30,0.39,-,Upgrade
9,P/FCF Ratio,-,-,-,9.08,4.99,-,-,2.67,2.99,3.55,9.79,-17.34,-3.93,-,-,3.43,-,48.44,1017.29,-53.11,-,Upgrade
10,P/OCF Ratio,-,-,-,2.59,-,2.09,2.03,1.47,1.55,1.82,2.86,9.39,12.09,-,-,1.68,2.08,4.92,4.32,6.80,-,Upgrade
11,PEG Ratio,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,Upgrade
12,EV/Sales Ratio,0.30,0.26,0.25,0.05,-,0.29,0.32,0.30,0.30,0.31,0.31,0.40,0.28,0.30,0.30,0.30,0.31,0.41,0.36,0.35,0.36,Upgrade
13,EV/EBITDA Ratio,7.95,6.34,6.43,1.44,12.47,10.37,10.51,9.00,8.04,8.30,8.87,12.39,10.25,11.92,12.68,13.20,9.37,11.15,10.00,9.95,14.05,Upgrade
14,EV/EBIT Ratio,10.39,8.87,9.12,2.08,-,20.30,20.23,17.05,13.37,13.13,14.49,21.06,20.72,28.60,30.61,32.14,16.43,18.37,16.27,15.99,29.97,Upgrade
15,EV/FCF Ratio,-8.59,-,-,5.20,12.94,-,-,5.64,6.52,6.70,18.34,-30.28,-10.69,-,-,8.62,-,118.96,2936.26,-114.15,-,Upgrade
16,Debt / Equity Ratio,0.85,0.85,0.85,0.68,0.06,0.79,0.79,0.70,0.69,0.72,0.72,0.78,0.81,0.79,0.79,0.71,0.70,0.65,0.65,0.63,-,Upgrade
17,Debt / EBITDA Ratio,7.60,8.56,8.56,2.42,0.89,8.96,8.96,9.48,8.61,7.39,7.39,6.14,10.50,10.38,10.38,9.02,15.94,12.11,12.11,3.88,-,Upgrade
18,Debt / FCF Ratio,-,-,-,21.93,0.29,-,-,5.43,6.06,6.43,17.85,-24.25,-12.62,-,-,9.59,-,95.69,2636.67,-98.82,-,Upgrade
19,Asset Turnover,0.87,0.88,6.33,-,0.92,0.96,0.95,0.91,0.79,0.79,1.01,0.93,0.80,0.82,1.02,0.91,0.68,0.67,-,-,Upgrade,
20,Inventory Turnover,3.18,2.81,2.98,23.72,-,3.21,3.32,3.25,3.08,2.60,2.81,3.70,3.23,2.59,2.94,3.99,3.52,2.50,2.59,-,-,Upgrade
21,Quick Ratio,0.70,0.70,0.70,0.73,1.65,0.75,0.75,0.73,0.74,0.75,0.75,0.91,0.90,0.86,0.86,0.91,0.92,0.87,0.87,0.79,-,Upgrade
22,Current Ratio,1.32,1.32,1.32,1.32,2.17,1.29,1.29,1.31,1.30,1.33,1.33,1.44,1.43,1.47,1.47,1.41,1.47,1.43,1.43,1.28,-,Upgrade
23,Return on Equity (ROE),6.34%,6.31%,36.90%,-5.26%,5.59%,5.61%,7.61%,6.75%,5.88%,5.93%,18.72%,7.76%,6.12%,6.27%,21.76%,5.91%,6.30%,6.31%,-,-,Upgrade,
24,Return on Assets (ROA),1.14%,1.16%,9.02%,-0.66%,0.84%,0.88%,0.72%,0.85%,1.11%,1.11%,1.85%,1.07%,0.62%,0.64%,0.69%,0.31%,0.47%,0.47%,-,-,Upgrade,
25,Return on Capital (ROIC),1.90%,1.98%,15.59%,-1.16%,1.50%,1.54%,1.23%,1.44%,1.83%,1.82%,2.98%,1.70%,0.99%,1.04%,1.13%,0.49%,0.74%,0.74%,-,-,Upgrade,
26,Return on Capital Employed (ROCE),5.92%,5.92%,5.67%,5.56%,-,2.83%,2.94%,3.24%,4.27%,4.39%,3.92%,3.28%,2.37%,1.71%,1.53%,1.47%,2.84%,3.40%,3.44%,3.81%,-,Upgrade
27,Earnings Yield,20.82%,17.62%,17.39%,16.70%,11.48%,10.07%,8.96%,10.97%,18.97%,18.25%,18.79%,13.98%,32.57%,30.39%,24.51%,29.91%,14.55%,15.93%,18.61%,12.23%,11.38%,Upgrade
28,FCF Yield,-41.85%,-35.42%,-12.59%,11.01%,20.02%,20.96%,24.79%,37.50%,33.47%,28.15%,10.21%,-5.77%,-25.48%,-40.22%,-4.44%,29.18%,26.68%,2.06%,0.10%,-1.88%,-31.72%,Upgrade
29,Dividend Yield,2.98%,-,-,2.73%,1.04%,0.94%,0.82%,-,7.72%,6.66%,6.76%,4.63%,-,-,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,9.64%,28.91%,28.91%,-,170.66%,-,-,-,43.58%,146.61%,146.61%,-,23.16%,-,-,-,9.74%,-,-,-,21.55%,Upgrade
31,Buyback Yield / Dilution,6.03%,6.84%,6.84%,6.51%,-,3.37%,3.37%,3.86%,1.75%,0.60%,0.60%,-0.00%,-,13.42%,13.42%,12.83%,-,-0.13%,-0.13%,-0.14%,-,Upgrade
