,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,8678,8678,9114,3159,10412,10412,9054,9203,9823,9823,10611,9056,8385,8385,8214,6165,6827,6827,4806,-,Upgrade
1,Short-Term Investments,701,701,-,-,749,749,-,-,-,-,-,-,23,23,-,268,-,-,83,-,Upgrade
2,Trading Asset Securities,-,-,712,-,-,-,1042,1039,1374,1374,1538,1353,1337,1337,616,757,626,626,50,-,Upgrade
3,Cash & Short-Term Investments,9379,9379,9826,3159,11161,11161,10096,10242,11197,11197,12149,10409,9745,9745,8830,7190,7453,7453,4939,-,Upgrade
4,Cash Growth,-15.97%,-15.97%,-2.67%,-69.16%,-0.32%,-0.32%,-16.90%,-1.60%,14.90%,14.90%,37.59%,44.77%,30.75%,30.75%,78.78%,-,64.78%,64.78%,24.07%,-,Upgrade
5,Accounts Receivable,16391,16391,11467,3137,18373,18373,10056,10348,9825,9825,12142,12931,12658,12658,13651,12115,11227,11227,14390,-,Upgrade
6,Other Receivables,-,-,4730,131.16,-,-,5884,4687,4138,4138,4092,3881,2222,2222,3017,2882,1946,1946,1186,-,Upgrade
7,Receivables,17065,17065,17015,3269,18998,18998,16429,15479,14425,14425,17211,17769,16198,16198,17783,15969,14155,14155,17116,-,Upgrade
8,Inventory,18432,18432,16238,1647,17520,17520,16296,15453,15687,15687,13403,13258,14521,14521,11049,10637,10327,10327,9552,-,Upgrade
9,Prepaid Expenses,181,181,137,279.18,268,268,252,272,273,273,159,150,138,138,119,96,83,83,75,-,Upgrade
10,Other Current Assets,3574,3574,3461,85.28,2992,2992,3353,2942,2648,2648,2128,1668,1370,1370,1827,1451,1872,1872,1683,-,Upgrade
11,Total Current Assets,48631,48631,46677,8439,50939,50939,46426,44388,44230,44230,45050,43254,41972,41972,39608,35343,33890,33890,33365,-,Upgrade
