,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,15050,15050,61264,-24630,16129,16129,15058,14121,12125,12125,15028,13324,11277,11277,13130,10967,7983,7983,10879,9129,Upgrade
1,Revenue Growth (YoY),-6.69%,-6.69%,306.85%,-,33.03%,33.03%,0.20%,5.98%,7.52%,7.52%,14.46%,21.49%,41.26%,41.26%,20.69%,20.13%,-7.19%,-7.19%,17.15%,-1.69%,Upgrade
2,Cost of Revenue,12932,12932,53035,-21751,14051,14051,12882,11997,10203,10203,12327,11231,9411,9411,10808,9228,6447,6447,8620,7312,Upgrade
3,Gross Profit,2118,2118,8229,-2879,2078,2078,2176,2124,1922,1922,2701,2093,1866,1866,2322,1739,1537,1537,2259,1817,Upgrade
4,"Selling, General & Admin",1312,1312,5125,-2182,1337,1337,1428,1365,1150,1150,1638,1352,1235,1235,1592,1218,1041,1041,1311,1204,Upgrade
5,Research & Development,490.5,490.5,1686,-569.2,505,505,567,548,500.5,500.5,622,495,490,490,589,462,407,407,479,456,Upgrade
6,Other Operating Expenses,-,-,33.16,-33.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,1802,1802,6832,-2772,1842,1842,1995,1913,1651,1651,2260,1847,1725,1725,2181,1680,1448,1448,1790,1660,Upgrade
8,Operating Income,315.5,315.5,1397,-106.82,236.5,236.5,181,211,271.5,271.5,441,246,141,141,141,59,88.5,88.5,469,157,Upgrade
9,Interest Expense,-126.5,-126.5,-510.73,-71.87,-138,-138,-65,-238,-121.5,-121.5,-91,-276,-119,-119,-74,-242,-127.5,-127.5,-132,-206,Upgrade
10,Interest & Investment Income,76.5,76.5,300.87,264.73,84.5,84.5,274,-,81.5,81.5,304,-,78.5,78.5,284,-,76,76,276,-,Upgrade
11,Earnings From Equity Investments,-14.5,-14.5,-2,21,-10.5,-10.5,17,6,-7.5,-7.5,8,4,1,1,11,7,-1.5,-1.5,23,3,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,47,-,-,59,-20,Upgrade
13,Other Non Operating Income (Expenses),280.5,280.5,737.94,-399.94,210.5,210.5,-94,455,212,212,-638,736,206,206,-378,825,165,165,-591,821,Upgrade
14,EBT Excluding Unusual Items,531.5,531.5,1923,-292.89,383,383,313,434,436,436,24,710,307.5,307.5,57,696,200.5,200.5,104,755,Upgrade
15,Gain (Loss) on Sale of Investments,-47,-47,-34.66,-93.34,27.5,27.5,200,43,-21.5,-21.5,1203,-197,98.5,98.5,372,-197,101.5,101.5,233,-102,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-6.37,6.37,-,-,-,-,-,-,-,-,-,-,650,-153,75.5,75.5,-6,7,Upgrade
17,Asset Writedown,-,-,22.96,-22.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-43.24,43.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,484.5,484.5,1862,-359.58,410.5,410.5,513,477,414.5,414.5,1227,513,406,406,1079,346,377.5,377.5,331,660,Upgrade
20,Income Tax Expense,127.5,127.5,525.65,-173.65,102.5,102.5,100,114,99,99,261,124,101,101,82,81,91,91,126,182,Upgrade
21,Earnings From Continuing Operations,357,357,1336,-185.93,308,308,413,363,315.5,315.5,966,389,305,305,997,265,286.5,286.5,205,478,Upgrade
22,Minority Interest in Earnings,-165,-165,-714.75,331.75,-157,-157,-104,-184,-146,-146,-95,-35,-100.5,-100.5,-102,-111,-91,-91,-1,-116,Upgrade
23,Net Income,192,192,621.19,145.81,151,151,309,179,169.5,169.5,871,354,204.5,204.5,895,154,195.5,195.5,204,362,Upgrade
24,Net Income to Common,192,192,621.19,145.81,151,151,309,179,169.5,169.5,871,354,204.5,204.5,895,154,195.5,195.5,204,362,Upgrade
25,Net Income Growth,27.15%,27.15%,101.03%,-18.54%,-10.91%,-10.91%,-64.52%,-49.44%,-17.11%,-17.11%,-2.68%,129.87%,4.60%,4.60%,338.73%,-57.46%,116.02%,116.02%,118.18%,287.17%,Upgrade
26,Shares Outstanding (Basic),2355,2355,2379,-,2527,2527,2545,2579,2611,2611,2633,2627,2631,2631,2647,-,3038,3038,3037,-,Upgrade
27,Shares Outstanding (Diluted),2355,2355,2379,-,2528,2528,2545,2581,2616,2616,2647,2627,2631,2631,2647,-,3039,3039,3037,-,Upgrade
28,Shares Change (YoY),-6.84%,-6.84%,-6.51%,-,-3.37%,-3.37%,-3.86%,-1.75%,-0.60%,-0.60%,0.00%,-,-13.42%,-13.42%,-12.83%,-,0.13%,0.13%,0.14%,-,Upgrade
29,EPS (Basic),0.08,0.08,0.26,-,0.06,0.06,0.12,0.07,0.06,0.06,0.33,0.13,0.08,0.08,0.34,-,0.06,0.06,0.07,-,Upgrade
30,EPS (Diluted),0.08,0.08,0.26,-,0.06,0.06,0.12,0.07,0.06,0.06,0.33,0.13,0.07,0.07,0.29,-,0.06,0.06,0.07,-,Upgrade
31,EPS Growth,36.47%,36.47%,115.03%,-,-7.79%,-7.79%,-63.11%,-48.54%,-10.25%,-10.25%,14.02%,-,19.27%,19.27%,333.87%,-,105.32%,105.32%,115.68%,-,Upgrade
32,Free Cash Flow,-1610,-1610,835.75,71.25,-101,-101,1451,395,491,491,1073,357,-1052,-1052,450,-276,615.5,615.5,419,-1526,Upgrade
33,Free Cash Flow Per Share,-0.68,-0.68,0.35,-,-0.04,-0.04,0.57,0.15,0.19,0.19,0.41,0.14,-0.40,-0.40,0.17,-,0.20,0.20,0.14,-,Upgrade
34,Dividend Per Share,-,-,0.045,0.000,0.014,0.014,-,0.002,0.013,0.013,0.187,-,-,-,-,-,-,-,-,-,Upgrade
35,Dividend Growth,-,-,-,-88.02%,8.41%,8.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Gross Margin,14.07%,14.07%,13.43%,-,12.88%,12.88%,14.45%,15.04%,15.85%,15.85%,17.97%,15.71%,16.55%,16.55%,17.68%,15.86%,19.25%,19.25%,20.76%,19.90%,Upgrade
37,Operating Margin,2.10%,2.10%,2.28%,-,1.47%,1.47%,1.20%,1.49%,2.24%,2.24%,2.93%,1.85%,1.25%,1.25%,1.07%,0.54%,1.11%,1.11%,4.31%,1.72%,Upgrade
38,Profit Margin,1.28%,1.28%,1.01%,-,0.94%,0.94%,2.05%,1.27%,1.40%,1.40%,5.80%,2.66%,1.81%,1.81%,6.82%,1.40%,2.45%,2.45%,1.88%,3.97%,Upgrade
39,Free Cash Flow Margin,-10.70%,-10.70%,1.36%,-,-0.63%,-0.63%,9.64%,2.80%,4.05%,4.05%,7.14%,2.68%,-9.33%,-9.33%,3.43%,-2.52%,7.71%,7.71%,3.85%,-16.72%,Upgrade
40,EBITDA,522.5,522.5,1532,108.68,452,452,358,431,491.5,491.5,573,389.5,342.5,342.5,278.25,193.5,223,223,597,280.5,Upgrade
41,EBITDA Margin,3.47%,3.47%,2.50%,-,2.80%,2.80%,2.38%,3.05%,4.05%,4.05%,3.81%,2.92%,3.04%,3.04%,2.12%,1.76%,2.79%,2.79%,5.49%,3.07%,Upgrade
42,D&A For EBITDA,207,207,135.25,215.5,215.5,215.5,177,220,220,220,132,143.5,201.5,201.5,137.25,134.5,134.5,134.5,128,123.5,Upgrade
43,EBIT,315.5,315.5,1397,-106.82,236.5,236.5,181,211,271.5,271.5,441,246,141,141,141,59,88.5,88.5,469,157,Upgrade
44,EBIT Margin,2.10%,2.10%,2.28%,-,1.47%,1.47%,1.20%,1.49%,2.24%,2.24%,2.93%,1.85%,1.25%,1.25%,1.07%,0.54%,1.11%,1.11%,4.31%,1.72%,Upgrade
45,Effective Tax Rate,26.32%,26.32%,28.24%,-,24.97%,24.97%,19.49%,23.90%,23.88%,23.88%,21.27%,24.17%,24.88%,24.88%,7.60%,23.41%,24.11%,24.11%,38.07%,27.58%,Upgrade
46,Revenue as Reported,15077,15077,61403,-,16150,16150,15072,14135,12142,12142,15037,13324,11284,11284,13139,10975,7990,7990,10899,9148,Upgrade
