,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3287,15120,2333,8128,2174,9187,4998,11047,5837,8648,Upgrade
1,Revenue Growth (YoY),40.90%,86.01%,7.29%,-11.52%,-56.50%,-16.84%,-14.38%,27.74%,90.63%,61.58%,Upgrade
2,Cost of Revenue,3637,13104,2461,8272,1767,8896,4358,6835,4506,4609,Upgrade
3,Gross Profit,-349.74,2016,-128.66,-143.25,407.08,290.44,639.65,4212,1331,4039,Upgrade
4,"Selling, General & Admin",39,72.81,54.79,151.42,48.96,128.51,44.43,146.83,49.14,115.37,Upgrade
5,Operating Expenses,320.72,398.67,96.72,205.77,48.96,128.51,44.43,146.83,49.14,115.37,Upgrade
6,Operating Income,-670.46,1617,-225.38,-349.02,358.12,161.93,595.22,4065,1282,3923,Upgrade
7,Interest Expense,-612.39,-656.43,-679.7,-642.35,-459.4,-468.38,-384.93,-370.33,-268.41,-301.7,Upgrade
8,Interest & Investment Income,129.2,356.71,166.55,188.54,195.88,221.12,174.93,317.56,141.47,299.99,Upgrade
9,Earnings From Equity Investments,-1363,-863.15,506.83,971.35,1188,823.77,1057,965.8,982.76,1513,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,5.87,-,-,Upgrade
11,Other Non Operating Income (Expenses),224.42,227.16,290.12,139.36,282.78,306.02,335.81,264.3,110.88,287.59,Upgrade
12,EBT Excluding Unusual Items,-2292,681.64,58.42,307.89,1566,1044,1778,5248,2248,5722,Upgrade
13,Gain (Loss) on Sale of Investments,-6.21,239.83,313.57,293.64,23.82,172.02,7.82,-133.43,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-4.82,25.44,166.4,-,54.45,41.24,-,Upgrade
15,Asset Writedown,-,248.58,243,1272,-,1396,-,-222.54,-,32.22,Upgrade
16,Other Unusual Items,-,-10.78,10.78,4.06,-,1120,38.08,29.66,-,-,Upgrade
17,Pretax Income,-2298,1159,625.77,1873,1615,3899,1824,4976,2290,5754,Upgrade
18,Income Tax Expense,-145.89,933.67,18.61,636,485.4,860.09,534.43,1860,571.12,2463,Upgrade
19,Earnings From Continuing Operations,-2152,225.6,607.16,1237,1130,3039,1290,3116,1719,3291,Upgrade
20,Minority Interest in Earnings,-26.87,-445.36,-44.67,1.69,-44.55,-91.24,-223.46,-370.02,-110.28,-649.56,Upgrade
21,Net Income,-2179,-219.77,562.48,1239,1085,2948,1066,2746,1608,2641,Upgrade
22,Net Income to Common,-2179,-219.77,562.48,1239,1085,2948,1066,2746,1608,2641,Upgrade
23,Net Income Growth,-,-,-48.16%,-57.97%,1.74%,7.34%,-33.69%,3.97%,38.86%,59.71%,Upgrade
24,Shares Outstanding (Basic),16614,16614,16612,16610,16591,16579,16527,16496,16013,15888,Upgrade
25,Shares Outstanding (Diluted),16614,16614,16619,16616,16619,16637,16632,16866,16161,16195,Upgrade
26,Shares Change (YoY),-0.03%,-0.01%,0.00%,-0.13%,-0.08%,-1.36%,2.91%,4.14%,-0.21%,0.81%,Upgrade
27,EPS (Basic),-0.13,-0.01,0.03,0.07,0.07,0.18,0.06,0.17,0.10,0.17,Upgrade
28,EPS (Diluted),-0.13,-0.01,0.03,0.07,0.07,0.18,0.06,0.16,0.10,0.16,Upgrade
29,EPS Growth,-,-,-48.24%,-57.95%,1.87%,8.80%,-35.58%,-0.16%,39.16%,58.35%,Upgrade
30,Free Cash Flow,188.31,2249,413.96,3621,-1592,4686,-4615,-3884,-159.83,8781,Upgrade
31,Free Cash Flow Per Share,0.01,0.14,0.02,0.22,-0.10,0.28,-0.28,-0.23,-0.01,0.54,Upgrade
32,Operating Margin,-20.40%,10.70%,-9.66%,-4.29%,16.47%,1.76%,11.91%,36.80%,21.96%,45.37%,Upgrade
33,Profit Margin,-66.30%,-1.45%,24.11%,15.24%,49.90%,32.09%,21.34%,24.86%,27.55%,30.54%,Upgrade
34,Free Cash Flow Margin,5.73%,14.88%,17.75%,44.55%,-73.21%,51.01%,-92.33%,-35.16%,-2.74%,101.53%,Upgrade
35,EBITDA,-651.26,1637,-191.17,-330.82,371.71,182.13,610.67,4079,1298,3934,Upgrade
36,D&A For EBITDA,19.21,19.42,34.21,18.2,13.59,20.21,15.45,13.81,16.27,10.54,Upgrade
37,EBIT,-670.46,1617,-225.38,-349.02,358.12,161.93,595.22,4065,1282,3923,Upgrade
