,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1760,2454,3897,6045,5505,8739,7060,7128,6111,4952,Upgrade
1,Short-Term Investments,-,-,2.02,8.04,37.84,33.21,33.38,23.3,4,22.82,Upgrade
2,Cash & Short-Term Investments,1760,2454,3899,6053,5543,8772,7094,7152,6115,4975,Upgrade
3,Cash Growth,-54.87%,-59.45%,-29.65%,-30.99%,-21.86%,22.65%,16.00%,43.76%,19.47%,53.64%,Upgrade
4,Accounts Receivable,99.91,65.71,45.96,40.26,42.92,36.02,110.28,73.41,43.41,32.8,Upgrade
5,Other Receivables,7613,9158,8025,8688,6331,7031,5156,4214,3072,3392,Upgrade
6,Receivables,8857,9237,8071,8728,6374,7068,7917,5148,5057,4972,Upgrade
7,Inventory,24166,25931,32630,18511,17508,15602,14664,8889,11561,17433,Upgrade
8,Prepaid Expenses,6043,5992,7088,5920,5756,4905,4873,4872,3812,3533,Upgrade
9,Restricted Cash,2461,2707,3531,794.09,803.61,854.06,424.23,132.06,407.63,642.24,Upgrade
10,Other Current Assets,-,-,-,-,-,-,165.85,-,-,-,Upgrade
11,Total Current Assets,43286,46321,55219,40006,35984,37201,35138,26193,26953,31556,Upgrade
12,"Property, Plant & Equipment",122.75,140.93,131.3,100.81,80.89,82.97,180.91,182.69,143.08,133.09,Upgrade
13,Long-Term Investments,22254,23682,25790,27107,25186,24111,22113,21300,18802,15628,Upgrade
14,Other Intangible Assets,-,-,2.82,6.94,11.05,15.16,19.28,23.39,27.51,31.62,Upgrade
15,Long-Term Deferred Tax Assets,1614,1425,923.46,1154,1066,989.49,996.21,922.76,688.49,839.78,Upgrade
16,Other Long-Term Assets,18628,18419,17650,16426,14542,14679,13587,14231,13208,12525,Upgrade
17,Total Assets,85904,91098,100770,86034,78103,77079,72034,64407,61376,63170,Upgrade
18,Accounts Payable,5098,5831,4239,4480,4040,4567,3181,3341,2556,2864,Upgrade
19,Accrued Expenses,-,178.63,-,392.08,-,453.91,12498,376.15,8419,6243,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,1.63,1.63,1687,1473,Upgrade
21,Current Portion of Long-Term Debt,1023,1212,1928,3203,2743,4903,3726,2016,2016,1992,Upgrade
22,Current Portion of Leases,101.28,77.48,95.09,99.4,95.42,85.95,120.29,117.17,102.22,61.02,Upgrade
23,Current Income Taxes Payable,1965,2064,1274,2581,2421,2329,1435,2608,1697,3627,Upgrade
24,Current Unearned Revenue,-,15509,-,9441,-,6658,-,3941,-,18575,Upgrade
25,Other Current Liabilities,30968,14974,40254,14579,19426,12841,8950,11859,15616,1105,Upgrade
26,Total Current Liabilities,39155,39846,47790,34776,28726,31838,29911,24260,32094,35941,Upgrade
27,Long-Term Debt,20175,21575,22594,21161,21724,18051,18186,16304,7855,6801,Upgrade
28,Long-Term Leases,844.72,862.39,887.31,936.16,909.76,920.91,1328,1352,1356,1156,Upgrade
29,Long-Term Deferred Tax Liabilities,2522,2467,2386,2140,1746,1679,1431,1392,1388,1375,Upgrade
30,Total Liabilities,62696,64750,73657,59013,53105,52489,50857,43308,42693,45272,Upgrade
31,Common Stock,1505,1505,1505,1505,1505,1503,1502,1496,1493,1441,Upgrade
32,Additional Paid-In Capital,4084,4084,4084,4083,4083,4070,4064,4013,3963,4077,Upgrade
33,Retained Earnings,15673,17868,18219,17726,16381,16543,13600,13861,11031,10209,Upgrade
34,Comprehensive Income & Other,-1049,-972.74,-1103,-870.86,-588.34,-376.45,-489.38,-481.03,-769.38,-679.53,Upgrade
35,Total Common Equity,20213,22485,22706,22443,21380,21739,18677,18888,15717,15047,Upgrade
36,Minority Interest,2995,3864,4407,4579,3618,2850,2501,2211,2965,2850,Upgrade
37,Shareholders' Equity,23208,26348,27113,27022,24998,24590,21178,21099,18683,17897,Upgrade
38,Total Liabilities & Equity,85904,91098,100770,86034,78103,77079,72034,64407,61376,63170,Upgrade
39,Total Debt,22144,23727,25504,25400,25472,23961,23361,19791,13016,11483,Upgrade
40,Net Cash (Debt),-20384,-21273,-21605,-19346,-19929,-15189,-16268,-12639,-6901,-6509,Upgrade
41,Net Cash Per Share,-1.23,-1.28,-1.30,-1.16,-1.20,-0.91,-0.98,-0.75,-0.43,-0.40,Upgrade
42,Filing Date Shares Outstanding,16614,16614,16614,16610,16610,16587,16575,16503,16468,15899,Upgrade
43,Total Common Shares Outstanding,16614,16614,16614,16610,16610,16587,16575,16503,16468,15899,Upgrade
44,Working Capital,4131,6476,7429,5230,7258,5363,5226,1934,-5141,-4385,Upgrade
45,Book Value Per Share,1.22,1.35,1.37,1.35,1.29,1.31,1.13,1.14,0.95,0.95,Upgrade
46,Tangible Book Value,20213,22485,22703,22436,21369,21724,18657,18865,15690,15016,Upgrade
47,Tangible Book Value Per Share,1.22,1.35,1.37,1.35,1.29,1.31,1.13,1.14,0.95,0.94,Upgrade
48,Machinery,-,129.1,-,103.87,-,88.93,-,77.93,-,68.17,Upgrade
49,Leasehold Improvements,-,172.06,-,103.7,-,71.4,-,71.79,-,107.91,Upgrade
