,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,873.43,866.69,913.83,868.56,911.8,794.59,785.18,668.15,676.49,722.34,Upgrade
1,Revenue Growth (YoY),-4.42%,-0.22%,0.22%,9.31%,16.13%,18.92%,16.07%,-7.50%,-13.15%,-4.85%,Upgrade
2,"Selling, General & Admin",13.6,22.13,12.3,19.12,14.74,17.57,16.19,17.27,11.9,17.56,Upgrade
3,Provision for Bad Debts,0.07,-0.51,-0.18,-1.89,-1.67,3.9,-0.61,1.15,0.08,-4.17,Upgrade
4,Other Operating Expenses,897.05,897.12,951.46,960.35,918.71,775.42,790.11,687.27,669.48,724.17,Upgrade
5,Total Operating Expenses,910.73,918.73,963.59,977.58,931.77,796.89,805.69,705.69,681.46,737.56,Upgrade
6,Operating Income,-37.3,-52.04,-49.75,-109.02,-19.98,-2.3,-20.5,-37.54,-4.97,-15.22,Upgrade
7,Interest Expense,-0.02,0.02,-,0.14,-0.14,-0.15,-0.17,0.2,-0.2,0.23,Upgrade
8,Interest Income,9.1,12.16,12.73,15.35,17.49,15.71,14.64,15.98,11.34,18.49,Upgrade
9,Net Interest Expense,9.08,12.19,12.73,15.49,17.34,15.55,14.48,16.17,11.14,18.71,Upgrade
10,Income (Loss) on Equity Investments,-0.71,-2.84,2.09,1.71,3.96,0.94,-0.22,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-0.04,-,-,-,0,Upgrade
12,Other Non-Operating Income (Expenses),-0.15,-0.82,-0.1,-2.36,-0.04,-4.18,0,-1.04,-0.28,-0.53,Upgrade
13,EBT Excluding Unusual Items,-29.08,-43.51,-35.03,-94.19,1.3,9.97,-6.25,-22.41,5.89,2.97,Upgrade
14,Asset Writedown,-,-86.88,-0.03,0.17,-0.17,-0.46,-0.24,-1.29,-0.02,-2.28,Upgrade
15,Other Unusual Items,0,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,-29.08,-130.4,-35.06,-94.01,1.12,9.51,-6.48,-23.7,5.87,0.69,Upgrade
17,Income Tax Expense,-6.94,-1.08,-9.19,-23.86,-0.6,1.3,0.52,-8.38,4.19,-1.58,Upgrade
18,Earnings From Continuing Ops.,-22.14,-129.32,-25.88,-70.15,1.72,8.21,-7.01,-15.33,1.68,2.27,Upgrade
19,Net Income to Company,-22.14,-129.32,-25.88,-70.15,1.72,8.21,-7.01,-15.33,1.68,2.27,Upgrade
20,Minority Interest in Earnings,0.01,0.01,0.01,0.03,0.05,0.02,0.2,0.1,0.03,0.12,Upgrade
21,Net Income,-22.13,-129.31,-25.86,-70.12,1.77,8.23,-6.8,-15.23,1.71,2.39,Upgrade
22,Net Income to Common,-22.13,-129.31,-25.86,-70.12,1.77,8.23,-6.8,-15.23,1.71,2.39,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-14.18%,-86.02%,Upgrade
24,Shares Outstanding (Basic),1844,1839,1847,1839,1839,1839,1839,1839,1839,1839,Upgrade
25,Shares Outstanding (Diluted),1844,1839,1847,1839,1839,1839,1839,1839,1839,1839,Upgrade
26,Shares Change (YoY),-0.17%,-,0.44%,-,-,-,-,-,-,-,Upgrade
27,EPS (Basic),-0.01,-0.07,-0.01,-0.04,0.00,0.00,-0.00,-0.01,0.00,0.00,Upgrade
28,EPS (Diluted),-0.01,-0.07,-0.01,-0.04,0.00,0.00,-0.00,-0.01,0.00,0.00,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-6.90%,-89.23%,Upgrade
30,Free Cash Flow,-441.98,236.73,-428.08,224.93,-315.04,106.17,-137.24,312.74,-275.76,-334.93,Upgrade
31,Free Cash Flow Per Share,-0.24,0.13,-0.23,0.12,-0.17,0.06,-0.07,0.17,-0.15,-0.18,Upgrade
32,Profit Margin,-2.53%,-14.92%,-2.83%,-8.07%,0.19%,1.04%,-0.87%,-2.28%,0.25%,0.33%,Upgrade
33,Free Cash Flow Margin,-50.60%,27.31%,-46.84%,25.90%,-34.55%,13.36%,-17.48%,46.81%,-40.76%,-46.37%,Upgrade
34,EBITDA,-2.3,-17.2,-15.46,-78.83,11.93,24.26,9.71,-13.22,23.66,5.99,Upgrade
35,D&A For EBITDA,35,34.84,34.29,30.19,31.9,26.56,30.21,24.32,28.63,21.22,Upgrade
36,EBIT,-37.3,-52.04,-49.75,-109.02,-19.98,-2.3,-20.5,-37.54,-4.97,-15.22,Upgrade
