,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,347.52,789.61,624.8,1067,838.47,1151,1130,1256,936.31,801.49,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,402.67,Upgrade
2,Accounts Receivable,345.32,286.11,382.32,367.58,313.27,204.51,176.12,204.83,325.19,332.09,Upgrade
3,Other Receivables,2.08,1.91,13.29,1.7,15.19,4.76,3.51,2.78,1.14,2.3,Upgrade
4,Inventory,1.3,2.04,4.63,4.28,4.97,4.66,6.73,5.96,4.99,5.05,Upgrade
5,Other Current Assets,124.94,2.13,12.6,38.18,35.47,24.37,25.27,30.8,19.45,33.55,Upgrade
6,Total Current Assets,821.17,1082,1038,1479,1207,1389,1342,1500,1287,1577,Upgrade
7,"Property, Plant & Equipment",789.49,809.92,877.97,897.85,883.78,860.07,841.43,860.07,843.35,868.56,Upgrade
8,Other Intangible Assets,10.43,10.67,10.92,11.17,11.21,11.45,11.57,11.72,11.19,11.37,Upgrade
9,Long-Term Investments,141.86,140.77,56.8,54.9,53.29,49.14,48.56,49.04,48.51,49.16,Upgrade
10,Long-Term Deferred Tax Assets,75.99,69.05,67.97,58.78,34.92,34.32,35.62,36.15,31.37,31.96,Upgrade
11,Long-Term Deferred Charges,-,-,1.46,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,61.94,65.18,-,1.61,1.13,1.14,1.14,1.14,-,-,Upgrade
13,Total Assets,1901,2177,2053,2503,2192,2345,2280,2458,2221,2538,Upgrade
14,Accounts Payable,119.62,296.88,126.88,434.17,91.25,200.48,151.37,217.22,97.99,395.69,Upgrade
15,Accrued Expenses,5.71,26.67,4.74,59.5,29.47,62.41,22,63.95,23.34,57.48,Upgrade
16,Current Unearned Revenue,223.3,277.41,229.84,291.49,246.84,295.25,234.91,305.03,201.6,194.17,Upgrade
17,Current Portion of Leases,1.1,0.56,-,-,-,-,-,-,-,-,Upgrade
18,Current Income Taxes Payable,0.41,0.53,0.77,1.07,0.78,0.85,1.17,1.21,0.87,1.23,Upgrade
19,Other Current Liabilities,46.99,48.1,41.45,39.18,59.48,31.25,115.42,22.57,23.63,24.48,Upgrade
20,Total Current Liabilities,397.13,650.15,403.69,825.41,427.83,590.25,524.87,609.97,347.42,673.06,Upgrade
21,Long-Term Leases,1.42,0.58,-,-,-,-,-,-,-,-,Upgrade
22,Long-Term Unearned Revenue,94.24,96.94,89.95,92.42,105.96,101.47,101.4,103.89,104.63,107.08,Upgrade
23,Total Liabilities,492.79,747.66,493.64,917.83,533.79,691.72,626.27,713.86,452.06,780.14,Upgrade
24,Common Stock,183.93,183.93,183.93,183.93,183.93,183.93,183.93,183.93,183.93,183.93,Upgrade
25,Additional Paid-In Capital,788.7,788.7,788.7,788.7,788.7,788.7,788.7,788.7,788.7,788.7,Upgrade
26,Retained Earnings,434.28,456.41,585.72,611.58,681.7,679.93,675.93,774.69,789.92,788.21,Upgrade
27,Comprehensive Income & Other,2.12,1.63,1.69,2.18,4.45,1.93,10.07,2.05,11.63,1.91,Upgrade
28,Total Common Equity,1409,1431,1560,1586,1659,1654,1659,1749,1774,1763,Upgrade
29,Minority Interest,-0.95,-0.94,-0.93,-0.92,-0.88,-0.83,-5.04,-4.84,-4.74,-4.71,Upgrade
30,Shareholders' Equity,1408,1430,1559,1585,1658,1654,1654,1745,1769,1758,Upgrade
31,Total Liabilities & Equity,1901,2177,2053,2503,2192,2345,2280,2458,2221,2538,Upgrade
32,Total Debt,2.52,1.14,-,-,-,-,-,-,-,-,Upgrade
33,Net Cash (Debt),344.99,788.47,624.8,1067,838.47,1151,1130,1256,936.31,1204,Upgrade
34,Net Cash Growth,-44.78%,-26.12%,-25.48%,-7.27%,-25.79%,-8.36%,20.68%,4.30%,-38.61%,-5.19%,Upgrade
35,Net Cash Per Share,0.19,0.43,0.34,0.58,0.46,0.63,0.61,0.68,0.51,0.65,Upgrade
36,Filing Date Shares Outstanding,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,Upgrade
37,Total Common Shares Outstanding,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,Upgrade
38,Working Capital,424.04,431.66,633.95,653.59,779.54,799,816.66,890.32,939.65,904.08,Upgrade
39,Book Value Per Share,0.77,0.78,0.85,0.86,0.90,0.90,0.90,0.95,0.96,0.96,Upgrade
40,Tangible Book Value,1399,1420,1549,1575,1648,1643,1647,1738,1763,1751,Upgrade
41,Tangible Book Value Per Share,0.76,0.77,0.84,0.86,0.90,0.89,0.90,0.94,0.96,0.95,Upgrade
42,Buildings,48.38,48.38,48.99,48.99,48.99,48.99,48.99,48.99,48.99,48.96,Upgrade
43,Machinery,314.89,285.73,269.4,267.12,234.38,230.49,201.97,193.47,157.43,155.62,Upgrade
44,Construction In Progress,24.3,18.78,23.95,13.03,56.39,4.87,3.25,2.29,2.91,2.91,Upgrade
