,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,45,21.0,279,325,55,34,49,52,750,299.0,Upgrade
1,Short-Term Investments,144,93.0,114,90,99,85,80,120,52,47.0,Upgrade
2,Accounts Receivable,882,1213.0,1180,1390,895,1018,792,782,774,854.0,Upgrade
3,Other Receivables,905,162.0,1075,150,767,50,620,46,690,73.0,Upgrade
4,Inventory,1062,1003.0,1216,1446,1774,904,739,726,720,819.0,Upgrade
5,Other Current Assets,1,1.0,1135,1893,1009,256,4,3,46,86.0,Upgrade
6,Total Current Assets,3039,2493.0,4999,5294,4599,2347,2284,1729,3032,2178.0,Upgrade
7,"Property, Plant & Equipment",79558,79824.0,78995,78960,77160,76740,74593,74434,72284,72416.0,Upgrade
8,Goodwill,33623,33623.0,33623,33623,33623,33623,33623,33623,33623,33623.0,Upgrade
9,Long-Term Investments,897,895.0,884,793,717,477,315,278,171,42.0,Upgrade
10,Other Long-Term Assets,1758,1705.0,2243,2332,2677,1641,1378,1503,1747,1458.0,Upgrade
11,Total Assets,118875,118540.0,120744,121002,118776,114828,112193,111567,110857,109717.0,Upgrade
12,Accounts Payable,2873,3381.0,3699,4718,4355,3970,2354,2794,1986,2921.0,Upgrade
13,Short-Term Debt,-,44.0,-,-,-,-,-,-,-,33.0,Upgrade
14,Current Portion of Long-Term Debt,742,715.0,344,557,2336,1233,3862,4184,20025,6010.0,Upgrade
15,Current Unearned Revenue,28,33.0,53,63,22,78,26,22,25,18.0,Upgrade
16,Current Portion of Leases,2,2.0,1,-,1,1,1,1,1,2.0,Upgrade
17,Current Income Taxes Payable,1046,889.0,367,149,43,506,286,541,251,577.0,Upgrade
18,Other Current Liabilities,173,54.0,3,40,39,29,544,799,717,686.0,Upgrade
19,Total Current Liabilities,4864,5118.0,4467,5527,6796,5817,7073,8341,23005,10247.0,Upgrade
20,Long-Term Debt,49922,49447.0,51710,50655,47352,45393,42545,40706,25393,37002.0,Upgrade
21,Long-Term Leases,-,1.0,-,1,-,-,-,1,-,1.0,Upgrade
22,Pension & Post-Retirement Benefits,194,191.0,161,158,353,350,369,367,372,368.0,Upgrade
23,Long-Term Deferred Tax Liabilities,10134,10124.0,10399,10495,10299,9982,9706,9597,9621,9540.0,Upgrade
24,Other Long-Term Liabilities,5230,4681.0,5156,4833,5119,4893,5249,4812,4846,4087.0,Upgrade
25,Total Liabilities,70344,69562.0,71893,71669,69919,66435,64942,63824,63237,61245.0,Upgrade
26,Total Preferred Equity,4,4.0,4,4,4,4,4,4,4,4.0,Upgrade
27,Common Stock,4,4.0,4,4,4,4,4,4,4,4.0,Upgrade
28,Additional Paid-In Capital,47472,47472.0,47472,47472,47472,47472,47472,47472,47472,47472.0,Upgrade
29,Retained Earnings,945,1420.0,625,1065,381,909,100,642,57,668.0,Upgrade
30,Comprehensive Income & Other,106,78.0,746,788,996,4,-329,-379,83,324.0,Upgrade
31,Total Common Equity,48527,48974.0,48847,49329,48853,48389,47247,47739,47616,48468.0,Upgrade
32,Shareholders' Equity,48531,48978.0,48851,49333,48857,48393,47251,47743,47620,48472.0,Upgrade
33,Total Liabilities & Equity,118875,118540.0,120744,121002,118776,114828,112193,111567,110857,109717.0,Upgrade
34,Total Debt,50666,50209.0,52055,51213,49689,46627,46408,44892,45419,43048.0,Upgrade
35,Net Cash (Debt),-50477,-50095.0,-51662,-50798,-49535,-46508,-46279,-44720,-44617,-42702.0,Upgrade
36,Net Cash Per Share,-5.71,-5.67,-5.85,-5.75,-5.61,-5.26,-5.24,-5.06,-5.05,-4.83,Upgrade
37,Filing Date Shares Outstanding,8836,8836.0,8836,8836,8836,8836,8836,8836,8836,8836.0,Upgrade
38,Total Common Shares Outstanding,8836,8836.0,8836,8836,8836,8836,8836,8836,8836,8836.0,Upgrade
39,Working Capital,-1825,-2625.0,532,-233,-2197,-3470,-4789,-6612,-19973,-8069.0,Upgrade
40,Book Value Per Share,5.49,5.54,5.53,5.58,5.53,5.48,5.35,5.40,5.39,5.49,Upgrade
41,Tangible Book Value,14904,15351.0,15224,15706,15230,14766,13624,14116,13993,14845.0,Upgrade
42,Tangible Book Value Per Share,1.69,1.74,1.72,1.78,1.72,1.67,1.54,1.60,1.58,1.68,Upgrade
43,Machinery,68269,68161.0,67042,65801,63951,61455,59221,58909,57880,55390.0,Upgrade
44,Construction In Progress,11356,10574.0,11013,10870,9467,11925,10901,9587,7243,9759.0,Upgrade
