,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,48246,43739,41619,41442,45683,63621,67597,69541,67420,71043,67862,Upgrade
1,Market Cap Growth,5.54%,5.54%,-8.90%,-34.86%,-32.42%,-8.51%,0.26%,-2.11%,-0.65%,0.50%,-2.78%,Upgrade
2,Enterprise Value,98727,93838,93285,92244,95222,110133,113880,114265,112041,113749,110944,Upgrade
3,PE Ratio,15.46,14.01,13.19,13.62,15.46,21.59,23.05,24.83,24.68,29.25,29.16,Upgrade
4,PS Ratio,4.11,3.72,3.65,3.72,4.23,5.79,5.96,6.42,6.49,6.74,6.32,Upgrade
5,PB Ratio,0.99,0.90,0.85,0.85,0.93,1.30,1.40,1.47,1.41,1.49,1.40,Upgrade
6,P/FCF Ratio,11.56,10.48,10.98,41.61,-46.01,-,49.59,-,59.77,-,25.14,Upgrade
7,P/OCF Ratio,5.36,5.36,5.16,6.56,9.58,11.61,10.92,11.10,11.34,11.53,10.54,Upgrade
8,EV/Sales Ratio,8.40,7.99,8.18,8.29,8.82,10.02,10.04,10.54,10.78,10.80,10.33,Upgrade
9,EV/EBITDA Ratio,11.44,10.88,11.15,11.32,12.20,13.80,13.77,14.65,15.28,15.37,14.74,Upgrade
10,EV/EBIT Ratio,18.34,17.43,17.98,18.47,20.85,23.56,23.00,25.06,27.00,26.71,25.60,Upgrade
11,EV/FCF Ratio,23.66,22.49,24.60,92.61,-95.89,-,83.55,-,99.33,-,41.11,Upgrade
12,Debt / Equity Ratio,1.04,1.04,1.03,1.07,1.04,1.02,0.96,0.98,0.94,0.95,0.89,Upgrade
13,Debt / FCF Ratio,12.14,12.14,13.24,52.26,-51.57,-,34.21,-,39.80,-,15.95,Upgrade
14,Return on Capital Employed (ROCE),4.72%,4.72%,4.57%,4.29%,3.95%,4.17%,4.54%,4.34%,4.02%,4.85%,4.36%,Upgrade
15,Earnings Yield,6.47%,7.14%,7.58%,7.34%,6.47%,4.63%,4.34%,4.03%,4.05%,3.42%,3.43%,Upgrade
16,Earnings Yield,6.47%,7.14%,7.58%,7.34%,6.47%,4.63%,4.34%,4.03%,4.05%,3.42%,3.43%,Upgrade
17,FCF Yield,8.65%,9.54%,9.11%,2.40%,-2.17%,0.20%,2.02%,1.90%,1.67%,2.38%,3.98%,Upgrade
18,Dividend Yield,5.87%,6.67%,7.24%,7.52%,7.04%,5.17%,4.97%,4.93%,5.19%,5.02%,5.37%,Upgrade
19,Total Shareholder Return,5.87%,6.67%,7.24%,7.52%,7.04%,5.17%,4.97%,4.93%,5.19%,5.02%,5.37%,Upgrade
