,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,280.84,265.84,227.22,252.93,246.09,274.64,166.53,180.56,109.96,158.35,Upgrade
1,Revenue Growth (YoY),23.60%,5.10%,-7.67%,-7.91%,47.78%,52.11%,51.45%,14.03%,-36.58%,-6.59%,Upgrade
2,Cost of Revenue,248.7,234.04,196.07,207.08,211.72,237.38,142.7,152.04,91.45,136.14,Upgrade
3,Gross Profit,32.14,31.81,31.15,45.85,34.37,37.26,23.83,28.52,18.51,22.21,Upgrade
4,"Selling, General & Admin",36.53,32.64,32.4,53.77,32.4,36.78,27.63,41.81,22.62,35.59,Upgrade
5,Operating Expenses,36.53,32.64,32.4,53.77,32.4,36.78,27.63,41.81,22.62,35.59,Upgrade
6,Operating Income,-4.39,-0.84,-1.25,-7.92,1.97,0.49,-3.8,-13.3,-4.11,-13.38,Upgrade
7,Interest Expense,-5.13,-4.65,-3.92,-2.77,-1.72,-1.14,-0.67,-0.77,-0.26,-0.5,Upgrade
8,Interest & Investment Income,0.54,0.38,0.42,0.12,0.53,0.57,0.05,0.26,0.04,0.15,Upgrade
9,Currency Exchange Gain (Loss),-,0.03,-,-0.36,-,1.56,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.71,0.7,0.23,-1.21,3.11,1.28,1.65,0.71,0.88,0.12,Upgrade
11,EBT Excluding Unusual Items,-8.27,-4.38,-4.52,-12.13,3.88,2.75,-2.77,-13.09,-3.46,-13.62,Upgrade
12,Merger & Restructuring Charges,-3.9,-,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.02,-,-0.01,-,-,-,0.01,-,0.17,Upgrade
14,Other Unusual Items,-,0.01,-,0.63,-,-,-,0.97,-,3.46,Upgrade
15,Pretax Income,-12.17,-4.4,-4.52,-11.51,3.88,2.75,-2.77,-11.82,-3.46,-9.99,Upgrade
16,Net Income,-12.17,-4.4,-4.52,-11.51,3.88,2.75,-2.77,-11.82,-3.46,-9.99,Upgrade
17,Net Income to Common,-12.17,-4.4,-4.52,-11.51,3.88,2.75,-2.77,-11.82,-3.46,-9.99,Upgrade
18,Shares Outstanding (Basic),900,900,873,818,818,818,818,818,818,818,Upgrade
19,Shares Outstanding (Diluted),900,900,873,818,818,818,818,818,818,818,Upgrade
20,Shares Change (YoY),3.11%,10.03%,6.69%,-,-,-,-,-,-,-,Upgrade
21,EPS (Basic),-0.01,-0.00,-0.01,-0.01,0.00,0.00,-0.00,-0.01,-0.00,-0.01,Upgrade
22,EPS (Diluted),-0.01,-0.00,-0.01,-0.01,0.00,0.00,-0.00,-0.01,-0.00,-0.01,Upgrade
23,Free Cash Flow,13.97,-9.38,-14.03,36.1,-4.58,-4.46,-30.02,16.05,5.78,23.05,Upgrade
24,Free Cash Flow Per Share,0.02,-0.01,-0.02,0.04,-0.01,-0.01,-0.04,0.02,0.01,0.03,Upgrade
25,Dividend Per Share,-,-,-,-,0.002,-,-,-,-,-,Upgrade
26,Operating Margin,-1.56%,-0.31%,-0.55%,-3.13%,0.80%,0.18%,-2.28%,-7.36%,-3.74%,-8.45%,Upgrade
27,Profit Margin,-4.33%,-1.65%,-1.99%,-4.55%,1.58%,1.00%,-1.66%,-6.55%,-3.14%,-6.31%,Upgrade
28,Free Cash Flow Margin,4.98%,-3.53%,-6.18%,14.27%,-1.86%,-1.62%,-18.02%,8.89%,5.26%,14.56%,Upgrade
29,EBITDA,2.04,4.18,4.15,0.44,4.48,4.6,0.26,-9.41,-0.42,-9.91,Upgrade
30,D&A For EBITDA,6.43,5.02,5.4,8.36,2.51,4.12,4.05,3.89,3.69,3.47,Upgrade
31,EBIT,-4.39,-0.84,-1.25,-7.92,1.97,0.49,-3.8,-13.3,-4.11,-13.38,Upgrade
