,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6.4,504.81,76.14,331.9,573.83,-,94.59,437.51,1225,1982,Upgrade
1,Revenue Growth (YoY),-91.59%,52.10%,-86.73%,-,506.64%,-,-92.28%,-77.93%,3.15%,55.58%,Upgrade
2,Cost of Revenue,-,378.43,75.47,246.73,556.21,-,92.96,464.48,1212,1965,Upgrade
3,Gross Profit,6.4,126.38,0.67,85.17,17.62,-,1.64,-26.97,13.25,17.57,Upgrade
4,"Selling, General & Admin",19.48,21.76,11.05,19.36,13.43,-,11.75,14.93,11.25,16.19,Upgrade
5,Operating Expenses,19.48,21.76,11.05,19.36,13.43,-,11.75,14.93,11.25,226.56,Upgrade
6,Operating Income,-13.08,104.63,-10.38,65.81,4.2,-,-10.12,-41.9,2.01,-208.99,Upgrade
7,Interest Expense,-13.38,-7.62,-6.43,-5.73,-2.87,-,-5.36,-5.46,-11.23,-12.79,Upgrade
8,Interest & Investment Income,2.46,1.68,0.94,1.19,0.35,-,0.32,2.47,0.22,0.25,Upgrade
9,Earnings From Equity Investments,15.6,11.01,21.16,5.74,19.35,-,15.16,-13.27,9.13,-1.9,Upgrade
10,Currency Exchange Gain (Loss),0.49,0.21,1.24,-2.96,0.62,-,0.06,1.8,-1.51,-2.84,Upgrade
11,Other Non Operating Income (Expenses),1.8,2.48,1.79,1.44,0.96,-,1.28,1.05,1.03,6.54,Upgrade
12,EBT Excluding Unusual Items,-6.12,112.38,8.33,65.49,22.6,-,1.34,-55.32,-0.36,-219.73,Upgrade
13,Gain (Loss) on Sale of Investments,-,2.4,-,-,-,-,-,25,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-0.1,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-11.46,-,-,Upgrade
16,Pretax Income,-6.12,114.79,8.33,65.49,22.6,-,1.34,-41.88,-0.36,-219.73,Upgrade
17,Income Tax Expense,1.62,16.8,-,2.72,4.52,-,1.5,0.46,3.4,1.88,Upgrade
18,Net Income,-7.73,97.99,8.33,62.76,18.08,-,-0.16,-42.34,-3.76,-221.61,Upgrade
19,Net Income to Common,-7.73,97.99,8.33,62.76,18.08,-,-0.16,-42.34,-3.76,-221.61,Upgrade
20,Net Income Growth,-,56.12%,-53.92%,-,-,-,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),489,489,489,489,489,-,489,489,489,489,Upgrade
22,Shares Outstanding (Diluted),489,489,489,489,489,-,489,489,489,489,Upgrade
23,EPS (Basic),-0.02,0.20,0.02,0.13,0.04,-,-0.00,-0.09,-0.01,-0.45,Upgrade
24,EPS (Diluted),-0.02,0.20,0.02,0.13,0.04,-,-0.00,-0.09,-0.01,-0.45,Upgrade
25,EPS Growth,-,56.12%,-53.93%,-,-,-,-,-,-,-,Upgrade
26,Free Cash Flow,-222.13,128.66,-54.94,0.09,7.15,-,19.52,157.63,120.05,-81.28,Upgrade
27,Free Cash Flow Per Share,-0.45,0.26,-0.11,0.00,0.01,-,0.04,0.32,0.25,-0.17,Upgrade
28,Operating Margin,-204.44%,20.73%,-13.63%,19.83%,0.73%,-,-10.69%,-9.58%,0.16%,-10.54%,Upgrade
29,Profit Margin,-120.80%,19.41%,10.94%,18.91%,3.15%,-,-0.17%,-9.68%,-0.31%,-11.18%,Upgrade
30,Free Cash Flow Margin,-3470.81%,25.49%,-72.15%,0.03%,1.25%,-,20.63%,36.03%,9.80%,-4.10%,Upgrade
31,EBITDA,-12.96,104.71,-10.32,65.91,4.27,-,-9.71,-41.65,2.74,1.93,Upgrade
32,D&A For EBITDA,0.12,0.08,0.06,0.1,0.07,-0.32,0.41,0.26,0.73,210.92,Upgrade
33,EBIT,-13.08,104.63,-10.38,65.81,4.2,-,-10.12,-41.9,2.01,-208.99,Upgrade
