,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2888,1764,1872,2461,1468,3122,5563,5444,10361,14102,13265,895.59,807.98,993.03,1140,913.71,956.96,825.64,527.99,331.28,Upgrade
1,Short-Term Investments,3070,388.51,112.14,111.14,-,109.1,-,272.27,-,267.68,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,7647,8677,8227,8811,7740,6345,6115,6044,3178,2165,471.53,447.82,413.32,385.92,300.45,289.43,285.14,296.42,345.99,400.77,Upgrade
3,Cash & Short-Term Investments,13605,10829,10211,11384,9207,9577,11678,11760,13539,16535,13737,1343,1221,1379,1441,1203,1242,1122,873.97,732.04,Upgrade
4,Cash Growth,47.76%,13.07%,-12.56%,-3.20%,-32.00%,-42.08%,-14.99%,775.41%,1008.61%,1099.06%,853.36%,11.66%,-1.68%,22.89%,64.87%,64.35%,176.69%,166.26%,114.58%,65.75%,Upgrade
5,Accounts Receivable,107.88,219.31,195.5,119.76,109.37,83.67,384.63,394.83,198.43,316.65,4272,593.6,184.05,218.67,185.53,145.22,137.91,176.12,137.43,99.66,Upgrade
6,Other Receivables,64.67,103.83,100.64,112.9,57.08,53.26,34.03,37.73,22.29,30.49,38,184.05,26.2,24.77,19.25,19.32,16.19,45.69,28.91,23.18,Upgrade
7,Receivables,172.55,323.14,296.15,232.67,166.45,136.93,418.67,432.56,220.72,347.13,4310,777.65,210.25,243.44,204.78,164.54,154.1,221.81,166.34,122.84,Upgrade
8,Inventory,217.64,211.81,229.35,282.9,270.6,261.55,501.67,697.61,1223,1160,1193,627.82,297.95,265.44,258.04,281.26,310.98,324.04,177.93,196.7,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11,-,-,Upgrade
10,Other Current Assets,99.2,71.92,57.62,88.16,186.29,116.78,326.09,304.55,365.04,52.83,210.43,110,35.53,45.66,45.72,26.33,43.35,36.64,103.37,12.1,Upgrade
11,Total Current Assets,14094,11436,10794,11988,9831,10092,12925,13195,15348,18094,19451,2859,1765,1933,1949,1675,1751,1705,1322,1064,Upgrade
12,"Property, Plant & Equipment",353.51,364.09,358.45,377.5,374.57,396.83,305.02,319.7,314.27,288.69,228.35,231.75,205.51,212.87,200.17,187.07,200.42,215.88,215.08,208.88,Upgrade
13,Long-Term Investments,9712,11983,11974,10004,10236,11405,7136,6344,6391,340.16,101.15,110.67,100.9,113.88,109.06,118.6,82.05,59.72,22.89,41.98,Upgrade
14,Goodwill,-,-,-,-,-,-,97.1,93.56,211.88,212.47,214.78,218.87,234.57,239.6,240.12,243.28,367.64,366.11,359.14,359.42,Upgrade
15,Other Intangible Assets,73.05,79.05,71.43,76.62,107.67,113.59,134.18,144.51,124.33,133.13,143.79,152.83,117.33,125.47,136.31,146.46,110.35,120.78,129.24,136.39,Upgrade
