,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,452.88,425.05,375.57,345.05,335.1,375.63,214.7,305.96,203.46,204.18,Upgrade
1,Revenue Growth (YoY),20.58%,23.18%,12.08%,-8.14%,56.08%,22.77%,5.52%,49.84%,-21.51%,11.88%,Upgrade
2,Cost of Revenue,125.76,131.69,130.33,137.4,129.14,111.58,68.4,57.25,26.18,22.6,Upgrade
3,Gross Profit,327.13,293.36,245.24,207.65,205.96,264.05,146.3,248.7,177.28,181.58,Upgrade
4,"Selling, General & Admin",252.05,204.14,199.33,213.79,180.64,204.76,188.1,144.94,109.51,158.86,Upgrade
5,Research & Development,102.49,119.59,127.75,138.19,133.54,125.58,116.97,94.93,66.76,72.45,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,31.11,-,-,Upgrade
7,Operating Expenses,354.79,324.31,327.14,351.72,314.44,330.83,305.08,270.98,176.27,231.31,Upgrade
8,Operating Income,-27.66,-30.95,-81.89,-144.07,-108.48,-66.78,-158.78,-22.28,1.01,-49.73,Upgrade
9,Interest Expense,-0.31,-,-0.54,-,-0.83,-0.07,-0.14,-0.17,-0.21,-0.31,Upgrade
10,Interest & Investment Income,12.58,12.41,12.91,15.82,18.22,30.11,12.43,11.94,19.56,19.06,Upgrade
11,Earnings From Equity Investments,-1.32,-1.46,1.18,-0.6,-0.89,-2.81,0.49,-3.17,-0.73,2.23,Upgrade
12,Currency Exchange Gain (Loss),0.61,-1.46,2.65,3.38,3.39,1.65,-1.65,-2.79,2.79,2.95,Upgrade
13,Other Non Operating Income (Expenses),12.85,13.24,55.42,9.93,15.02,7.8,13.98,4.46,3.24,11.94,Upgrade
14,EBT Excluding Unusual Items,-3.26,-8.22,-10.26,-115.54,-73.57,-30.1,-133.67,-12,25.67,-13.86,Upgrade
15,Gain (Loss) on Sale of Investments,-8.67,7.22,32.96,-19.24,-3.61,-15.37,-14.09,21.64,-11.69,7.96,Upgrade
16,Pretax Income,-11.93,-1,22.69,-134.78,-77.17,-45.47,-147.76,9.64,13.98,-5.9,Upgrade
17,Income Tax Expense,-2.05,1.26,4.56,-1.16,1.3,5.11,-13.27,-6.25,-3.52,-6.43,Upgrade
18,Earnings From Continuing Operations,-9.88,-2.26,18.14,-133.62,-78.47,-50.58,-134.49,15.89,17.5,0.53,Upgrade
19,Net Income,-9.88,-2.26,18.14,-133.62,-78.47,-50.58,-134.49,15.89,17.5,0.53,Upgrade
20,Preferred Dividends & Other Adjustments,-,-,-,-,-,-1.24,1.24,-,-,0.19,Upgrade
21,Net Income to Common,-9.88,-2.26,18.14,-133.62,-78.47,-49.35,-135.72,15.89,17.5,0.34,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,2892.47%,-80.95%,-97.18%,Upgrade
23,Shares Outstanding (Basic),322,321,316,300,300,300,300,320,324,322,Upgrade
24,Shares Outstanding (Diluted),322,321,316,300,300,300,300,320,324,322,Upgrade
25,Shares Change (YoY),1.93%,7.20%,5.36%,0.05%,-,-6.42%,-7.61%,-0.47%,1.12%,-0.05%,Upgrade
26,EPS (Basic),-0.03,-0.01,0.06,-0.45,-0.26,-0.16,-0.45,0.05,0.05,0.00,Upgrade
27,EPS (Diluted),-0.03,-0.01,0.06,-0.45,-0.26,-0.17,-0.45,0.05,0.05,0.00,Upgrade
28,EPS Growth,-,-,-,-,-,-,-,4581.79%,-81.18%,-98.18%,Upgrade
29,Free Cash Flow,48.97,-14.42,-28.42,-102.93,-59.52,-63.47,-36.36,24.32,65.12,39.83,Upgrade
30,Free Cash Flow Per Share,0.15,-0.04,-0.09,-0.34,-0.20,-0.21,-0.12,0.08,0.20,0.12,Upgrade
31,Operating Margin,-6.11%,-7.28%,-21.80%,-41.75%,-32.37%,-17.78%,-73.95%,-7.28%,0.50%,-24.35%,Upgrade
32,Profit Margin,-2.18%,-0.53%,4.83%,-38.73%,-23.42%,-13.14%,-63.22%,5.19%,8.60%,0.17%,Upgrade
33,Free Cash Flow Margin,10.81%,-3.39%,-7.57%,-29.83%,-17.76%,-16.90%,-16.94%,7.95%,32.00%,19.51%,Upgrade
34,EBITDA,-25.95,-32.69,-76.04,-145.6,-102.64,-69.2,-153.11,-27.79,9.71,-66.24,Upgrade
35,D&A For EBITDA,1.71,-1.74,5.85,-1.53,5.84,-2.42,5.67,-5.51,8.7,-16.52,Upgrade
36,EBIT,-27.66,-30.95,-81.89,-144.07,-108.48,-66.78,-158.78,-22.28,1.01,-49.73,Upgrade
