,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,3306,3010,3243,2491,2866,2958,3073,3165,3271,3022,3397,2553,2969,2654,2412,1942,2540,2554,2826,2766,4440,Upgrade
1,Market Cap Growth,1.75%,1.75%,5.54%,-21.29%,-12.38%,-2.13%,-9.55%,23.96%,10.15%,13.86%,40.84%,31.46%,16.90%,3.92%,-14.65%,-29.79%,-42.79%,44.46%,56.65%,36.12%,108.65%,Upgrade
2,Enterprise Value,3025,2765,2971,2304,2679,2794,2902,2992,3098,2857,3211,2540,2956,2770,2504,2069,2667,2659,2979,2844,4518,Upgrade
3,Last Close Price,14.38,13.09,14.10,10.67,12.28,12.67,13.17,13.44,13.89,12.83,14.42,10.78,12.54,11.21,11.71,9.35,12.23,12.30,13.61,13.29,21.33,Upgrade
4,PE Ratio,27.66,25.09,27.20,18.88,23.92,28.14,24.93,27.38,24.45,21.04,25.67,21.15,26.93,27.29,31.76,36.12,69.86,133.84,158.58,114.07,223.84,Upgrade
5,PS Ratio,3.18,2.88,2.99,2.26,2.68,2.77,2.91,3.03,3.06,2.82,3.18,2.41,2.90,2.64,2.60,2.36,3.22,3.27,4.20,4.69,9.68,Upgrade
6,PB Ratio,3.00,2.70,2.97,2.30,2.68,2.88,3.04,3.25,3.39,3.28,3.88,2.97,3.59,3.32,4.97,4.06,5.57,5.86,6.58,6.38,10.33,Upgrade
7,P/TBV Ratio,3.14,3.14,3.46,2.66,3.14,3.38,3.59,3.86,4.04,3.91,4.67,3.58,4.38,4.06,7.29,6.03,8.53,8.68,9.81,9.49,15.51,Upgrade
8,P/FCF Ratio,18.24,16.60,24.44,17.80,57.28,142.82,167.59,-,72.37,1168.16,217.69,572.47,-,54.13,137.57,69.21,143.99,-,172.43,-,-,Upgrade
