,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,4037,3218,2997,3616,3310,3346,3274,2630,2165,2044,2413,2214,2205,1970,2026,1914,2022,2073,2105,2082,1946,Upgrade
1,Market Cap Growth,-3.81%,-3.81%,-8.47%,37.50%,52.89%,63.68%,35.68%,18.79%,-1.83%,3.75%,19.09%,15.65%,9.07%,-4.96%,-3.72%,-8.06%,3.91%,-2.83%,1.62%,-9.17%,7.67%,Upgrade
2,Enterprise Value,3923,3057,2950,3412,3291,3296,3258,2543,2177,1973,2409,2157,2168,1792,1966,1798,1985,1843,2076,2054,1918,Upgrade
3,Last Close Price,18.05,14.39,13.40,16.08,14.72,14.88,14.56,11.65,9.59,9.05,10.69,9.74,9.70,8.67,8.92,8.38,8.85,9.07,9.17,9.08,8.48,Upgrade
4,PE Ratio,76.91,60.61,56.34,74.88,63.04,76.70,92.01,56.61,49.18,41.37,51.06,48.23,47.65,48.58,45.96,42.51,53.13,59.20,80.62,71.43,69.86,Upgrade
5,PS Ratio,5.34,4.21,3.52,4.14,3.49,3.54,3.96,3.31,2.94,3.09,3.48,3.07,3.12,3.16,2.77,2.65,2.91,2.71,3.61,3.34,2.95,Upgrade
6,PB Ratio,4.34,3.32,3.16,3.78,3.50,3.60,3.61,2.86,2.40,-,2.73,2.50,2.53,2.29,2.38,2.25,2.41,2.49,2.57,2.55,2.41,Upgrade
7,P/TBV Ratio,3.55,3.55,3.38,4.04,3.74,3.85,3.86,3.06,2.56,-,2.92,2.67,2.71,2.45,2.55,2.41,2.59,2.67,2.75,2.74,2.58,Upgrade
8,P/FCF Ratio,-,-,-386.17,-,265.96,-3518.93,-86.47,-,-,-,45.44,49.80,-,33.90,-44.27,-75.63,-,-,27.22,88.22,-245.03,Upgrade
9,P/OCF Ratio,-,-,-412.63,-,255.75,-13419.29,-88.53,-,-,-,45.16,49.25,-,34.31,-45.76,-80.28,-,-,25.22,62.08,-,Upgrade
10,EV/Sales Ratio,5.13,4.00,3.47,3.91,3.47,3.49,3.94,3.20,2.96,2.98,3.48,2.99,3.07,2.88,2.68,2.49,2.85,2.41,3.56,3.29,2.91,Upgrade
11,EV/EBITDA Ratio,65.81,50.76,52.32,66.15,56.97,66.71,89.57,49.80,43.15,48.25,50.02,44.50,-,34.65,36.10,33.79,-,52.54,99.38,106.45,-,Upgrade
12,EV/EBIT Ratio,78.31,61.01,63.82,81.53,68.57,83.26,-,61.82,53.84,64.10,63.35,55.62,-,42.70,44.42,42.10,-,77.86,207.52,240.76,-,Upgrade
13,EV/FCF Ratio,-45.58,-,-380.14,-,264.44,-3466.12,-86.05,-,-,-,45.37,48.51,-,30.84,-42.94,-71.01,-,-,26.86,87.04,-241.52,Upgrade
14,Debt / Equity Ratio,-,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,Upgrade
15,Debt / EBITDA Ratio,-,-,0.01,-,0.00,-,0.36,-,0.01,-,0.04,-,-,-,0.04,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-0.03,-,0.02,-,-0.07,-,-,-,0.05,-,-,-,-0.06,-,-,-,-,-,-0.06,Upgrade
17,Asset Turnover,0.45,0.35,0.34,0.68,0.64,0.37,0.45,-,-,0.29,0.31,0.40,0.39,0.35,0.30,0.26,0.69,0.37,0.28,0.47,Upgrade,
18,Inventory Turnover,1.29,1.28,1.01,1.07,2.12,1.73,0.93,1.09,-,-,0.55,0.63,0.92,0.88,0.84,0.69,0.69,1.66,0.81,0.67,1.14,Upgrade
19,Quick Ratio,1.21,1.21,1.20,1.21,1.34,0.92,0.82,0.77,0.74,-,0.65,0.61,0.63,0.59,0.81,0.68,0.84,0.76,0.85,0.61,0.87,Upgrade
20,Current Ratio,2.01,2.01,1.95,2.09,2.05,1.79,1.64,1.60,1.53,-,1.50,1.47,1.45,1.53,1.56,1.59,1.53,1.62,1.65,1.70,1.70,Upgrade
