,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,7633,11054,11440,11668,19030,19917,19025,16166,17259,9653,Upgrade
1,Short-Term Investments,36.16,-,-,-,-,-,8.68,-,-,3799,Upgrade
2,Trading Asset Securities,1.04,0.91,1.08,1.59,1.62,1.81,1.76,1.98,880.49,2.37,Upgrade
3,Cash & Short-Term Investments,7670,11055,11441,11670,19032,19919,19035,16168,18140,13455,Upgrade
4,Cash Growth,-32.96%,-5.27%,-39.88%,-41.41%,-0.02%,23.20%,4.94%,20.17%,89.95%,12.07%,Upgrade
5,Accounts Receivable,1595,2263,1634,2180,833.39,957.12,979.96,889.41,708.58,622.34,Upgrade
6,Other Receivables,5091,6355,4028,3828,4244,4892,3253,6540,-,3.57,Upgrade
7,Receivables,6686,10208,6431,6574,6711,6815,5023,8139,708.58,1212,Upgrade
8,Inventory,94203,90579,84896,82950,84218,69679,53220,58489,44129,43932,Upgrade
9,Prepaid Expenses,4227,1458,54.82,259.12,257.94,299.42,2592,278.48,7213,248.14,Upgrade
10,Restricted Cash,3389,-,3230,-,-,-,-,-,1454,2720,Upgrade
11,Other Current Assets,-,3389,483.55,1693,2703,2858,5754,2691,558.35,-,Upgrade
12,Total Current Assets,116176,116688,106537,103146,112921,99570,85624,85766,72203,61565,Upgrade
13,"Property, Plant & Equipment",6451,6182,6017,6160,6205,6347,6432,6282,38817,6136,Upgrade
14,Long-Term Investments,12729,13415,14070,14557,14953,15582,20856,20665,17346,18358,Upgrade
15,Goodwill,-,19.91,-,20.2,-,22.07,382.04,381.98,351.98,358.89,Upgrade
16,Other Intangible Assets,860.71,867.22,854.12,702.77,593.47,496.04,-,58.61,-,-,Upgrade
17,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,51.5,144.21,Upgrade
18,Long-Term Deferred Tax Assets,3531,3514,3296,3335,3551,2954,2591,2632,1899,1803,Upgrade
19,Other Long-Term Assets,33330,33728,34567,35547,36106,37794,35821,36489,1960,35843,Upgrade
20,Total Assets,173078,174413,165342,163468,174330,162766,151706,152276,132628,125273,Upgrade
21,Accounts Payable,4717,6048,4693,6335,4642,4408,4258,3863,2682,2626,Upgrade
22,Accrued Expenses,10612,21556,10281,19978,358.22,20158,315.68,15778,-,5428,Upgrade
23,Short-Term Debt,5351,5740,10222,10292,-,3612,-,3633,-,5253,Upgrade
24,Current Portion of Long-Term Debt,37228,34990,30778,32851,33877,25558,20250,22019,13390,10906,Upgrade
25,Current Portion of Leases,100.55,105.49,72.68,62.61,104.99,140.84,105.04,115.05,102.19,103.48,Upgrade
