,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,69.6,59.46,50.63,283.94,85.52,77.3,60.23,336.85,165.03,65.99,59.13,318.65,95.36,124.42,60.2,241.75,80.9,121.59,48.17,248.41,Upgrade
1,Other Revenue,-0.22,0.22,-,0.88,-0.47,0.47,-,0.82,-0.41,0.41,-,0.83,-0.4,0.4,-,1.51,-0.4,0.4,-,0.79,Upgrade
2,Revenue,69.37,59.68,50.63,284.82,85.05,77.77,60.23,337.68,164.63,66.39,59.13,319.47,94.96,124.82,60.2,243.27,80.5,121.99,48.17,249.21,Upgrade
3,Revenue Growth (YoY),-18.44%,-23.26%,-15.94%,-15.65%,-48.34%,17.14%,1.86%,5.70%,73.37%,-46.81%,-1.77%,31.33%,17.96%,2.32%,24.95%,-2.38%,44.81%,12.49%,1.70%,273.73%,Upgrade
4,Cost of Revenue,41.5,39.15,29.76,148.48,47.37,45.56,35.79,202.07,93.44,38.97,35.23,187.11,55.79,70.12,31.97,136.34,43.53,68.15,26.87,130.88,Upgrade
5,Gross Profit,27.88,20.53,20.86,136.33,37.69,32.21,24.44,135.61,71.19,27.42,23.9,132.37,39.17,54.7,28.22,106.92,36.97,53.84,21.3,118.33,Upgrade
6,"Selling, General & Admin",28.14,30.4,26.21,22.08,25.97,26.68,24.27,-5.38,27.16,26.27,28.12,33.43,27.18,23.59,20.54,21.09,20.14,21.6,15.24,19.08,Upgrade
7,Research & Development,14.54,21.3,23.84,20.77,24.93,23.05,26.17,24.09,22.48,26.65,26.72,25.42,18.45,12.45,14.37,19.17,9.61,10.56,8.45,9.45,Upgrade
8,Other Operating Expenses,-5.25,-0.61,-0.18,7.32,-0.75,-2.66,0.54,7.82,-0.69,-0.3,-3.06,13.3,-2.2,-5.31,-1.8,7.84,-1.73,-3.21,-0.53,1.15,Upgrade
9,Operating Expenses,40.73,52.26,37.77,82.24,58.69,46.48,44.31,57.37,49.95,60.31,46.82,94.82,39.86,47.04,25.03,70.39,31.67,37.54,22.03,45.71,Upgrade
10,Operating Income,-12.85,-31.73,-16.91,54.09,-21.01,-14.27,-19.87,78.24,21.23,-32.89,-22.92,37.54,-0.69,7.66,3.19,36.53,5.3,16.3,-0.72,72.62,Upgrade
11,Interest Expense,-2.21,-2.19,-2.17,-0.83,-0.06,-0.11,-0.03,-,-0.09,-0.13,-0.08,-0.22,-0.07,-0.03,-0,-,-,-,-,-,Upgrade
12,Interest & Investment Income,1.21,2.03,1.02,1,0.63,1.07,1.1,2.46,2.32,3.25,2.21,2.4,2.94,3.28,2.43,3.64,2.66,1.26,1.13,1.58,Upgrade
