,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,897.32,1341,1238,1048,1238,1291,1175,895.36,1565,1254,669.65,446.67,809.37,517.64,383.09,126.02,543.42,271.46,325.57,98.24,Upgrade
1,Other Revenue,-,-108.88,108.88,-,205.58,-75.53,75.53,-,169.2,-78.65,78.65,-,148.2,-43.36,43.36,-,81.9,-34.44,34.44,-,Upgrade
2,Revenue,897.32,1233,1347,1048,1443,1215,1251,895.36,1735,1176,748.3,446.67,957.58,474.28,426.46,126.02,625.32,237.03,360.01,98.24,Upgrade
3,Revenue Growth (YoY),-37.82%,1.45%,7.66%,17.04%,-16.80%,3.33%,67.17%,100.45%,81.15%,147.92%,75.47%,254.45%,53.13%,100.09%,18.46%,28.28%,32.64%,19.13%,99.72%,-45.50%,Upgrade
4,Cost of Revenue,2034,880.81,1031,770.03,1177,780.27,910.6,619.31,1374,747.77,515.23,296.56,768.32,351.73,298.66,86.78,484.04,157.27,221.7,70.09,Upgrade
5,Gross Profit,-1137,351.79,315.72,277.93,265.81,434.76,340.35,276.05,360.71,428.05,233.07,150.12,189.26,122.55,127.8,39.24,141.28,79.76,138.3,28.14,Upgrade
6,"Selling, General & Admin",-393.13,116.46,146.38,130.3,170.59,127.38,94.31,129.75,126.57,102.99,96.33,71.82,63.35,76.29,43.8,40.14,52.39,41.33,42.11,35.38,Upgrade
7,Research & Development,-350.16,100.92,122.33,126.91,191.33,108.24,126.24,114.33,138.11,135.05,82.71,56.57,74.72,29.51,28.3,25.38,29.66,34.75,21.91,20.72,Upgrade
8,Other Operating Expenses,85.07,-52.22,10.75,-43.6,20.04,-30.88,-7.54,-28.68,15.54,-47.05,-17.58,0.19,17.55,-1.95,-17.64,0.13,18.91,-9.5,-4.96,-1.28,Upgrade
