,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,414.47,355.28,362.37,477.1,294.19,369.67,324.35,539.31,374.69,470.19,334.23,482.62,289.84,359.27,309.34,335.72,221.74,313.2,261.18,663.97,Upgrade
1,Other Revenue,-3.58,3.58,-,21.45,-4.44,4.44,-,8.1,-4.78,4.78,-,8.79,-1.98,1.98,-,15.69,-4.1,4.1,-,4.02,Upgrade
2,Revenue,410.89,358.86,362.37,498.55,289.75,374.11,324.35,547.42,369.91,474.97,334.23,491.41,287.86,361.26,309.34,351.41,217.64,317.3,261.18,668,Upgrade
3,Revenue Growth (YoY),41.81%,-4.08%,11.72%,-8.93%,-21.67%,-21.23%,-2.96%,11.40%,28.51%,31.48%,8.05%,39.84%,32.26%,13.85%,18.44%,-47.39%,-16.72%,47.14%,41.08%,78.86%,Upgrade
4,Cost of Revenue,354.47,312.92,295.74,378.9,224.74,293.83,253.4,398.1,294.29,410.44,258.22,399.67,238.18,321.06,269.49,337.14,163.54,257.87,211.25,576.7,Upgrade
5,Gross Profit,56.42,45.94,66.64,119.65,65.02,80.28,70.95,149.32,75.63,64.53,76.01,91.74,49.68,40.2,39.85,14.27,54.1,59.43,49.94,91.29,Upgrade
6,"Selling, General & Admin",40.93,34.29,40.52,90.31,35.9,41.02,37.86,58.22,68.7,59.35,52.23,88.8,44.74,36.44,28.43,68.17,38.84,38.68,35.15,71.65,Upgrade
7,Research & Development,2,1.72,1.87,2.27,1.61,2.65,1.68,1.45,1.54,1.32,1.6,1.53,1.76,1.57,1.59,4.17,1.67,2.23,1.65,2.32,Upgrade
8,Other Operating Expenses,2.23,3.41,3.64,2.4,1.84,3.03,2.49,3.24,2.09,2.54,3.19,3.18,1.6,2.25,2.45,3.43,1.21,1.71,2.54,4.5,Upgrade
9,Operating Expenses,47.6,48.78,46.04,90.52,36.44,56.45,41.96,61.75,75.31,64.77,57.01,114.09,48.11,25.88,31.37,92.41,40.69,46.23,39.58,73.9,Upgrade
10,Operating Income,8.82,-2.84,20.6,29.14,28.57,23.84,29,87.57,0.31,-0.24,19,-22.34,1.57,14.32,8.47,-78.14,13.42,13.2,10.36,17.39,Upgrade
11,Interest Expense,-6.87,-9.12,-9.33,-11.62,-6.99,-10.44,-9.33,-11.8,-7.85,-11.2,-11.08,-12.35,-8.46,-8.6,-10.36,-11.82,-7.24,-7.48,-11,-11.24,Upgrade
12,Interest & Investment Income,1.18,0.55,0.34,-,0.67,0.69,0.24,0.42,0.28,0.24,0.18,3.23,0.13,-,0.23,1.48,0.14,0.58,0.43,0.14,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,-0.21,0.25,-0.07,-0.07,-0.11,0.19,Upgrade
14,Currency Exchange Gain (Loss),-6.46,6.46,-,11.53,-14.42,14.42,-,53.51,-30.55,30.55,-,-3.16,1.19,-1.19,-,-23.42,-1.37,1.37,-,2.96,Upgrade
15,Other Non Operating Income (Expenses),2.96,-4.02,2.51,-14.33,11.13,3.84,-9.38,-67.79,61.28,-1.08,-0.29,-7.66,2.04,-0.49,3.38,-1.28,-4.05,-1.36,2.83,-15.98,Upgrade
16,EBT Excluding Unusual Items,-0.37,-8.96,14.12,14.71,18.97,32.35,10.52,61.91,23.46,18.27,7.81,-42.29,-3.54,4.24,1.51,-112.94,0.83,6.24,2.5,-6.54,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.51,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,2.19,0.92,-2.59,5.73,-2.4,-10.61,-0.9,5.31,-9.27,-1.38,0.09,-0.13,0.27,-0.14,-,-,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,-0,0.14,-,0.1,-0.01,0.05,0.09,-0.06,-0.06,-0,-,-0.68,0.01,-0.01,-,0.01,-0.04,-1.68,-,0.43,Upgrade
20,Asset Writedown,0.03,-,-,-0.63,0.74,-0.11,-,-0.12,-1.95,-1.51,-,-4.54,0.09,-,-,-17.06,-,-1.86,-,-0.23,Upgrade
21,Other Unusual Items,0.24,1.32,-,3.77,-,-,-,0.7,-,-,-,34.83,-,-,-,10.02,-,-,-,13.83,Upgrade
22,Pretax Income,2.08,-6.58,11.53,23.67,17.31,21.68,9.71,67.74,12.18,15.38,7.9,-12.81,-3.18,4.09,1.51,-126.48,0.78,2.7,2.5,7.49,Upgrade
23,Income Tax Expense,0.65,-0.02,0.06,3.39,0.93,0.79,-0.01,3.04,0.21,-0.06,-0.02,1.77,-0.07,-3.54,-0.15,0.75,-0.56,0.73,-0.13,0.1,Upgrade
24,Earnings From Continuing Operations,1.43,-6.56,11.48,20.28,16.38,20.89,9.72,64.7,11.97,15.44,7.92,-14.58,-3.11,7.63,1.66,-127.23,1.35,1.97,2.64,7.39,Upgrade
25,Minority Interest in Earnings,-1.67,-0.84,-2.97,1.03,-2.9,-3.84,-3.34,9.67,-4.71,-9.18,-3.71,-7.83,0.33,-0.54,-3.04,7.13,-2.84,0.52,-1.6,-11.14,Upgrade
26,Net Income,-0.24,-7.39,8.51,21.31,13.48,17.06,6.38,74.37,7.27,6.26,4.21,-22.41,-2.78,7.1,-1.38,-120.1,-1.5,2.49,1.03,-3.74,Upgrade
27,Net Income to Common,-0.24,-7.39,8.51,21.31,13.48,17.06,6.38,74.37,7.27,6.26,4.21,-22.41,-2.78,7.1,-1.38,-120.1,-1.5,2.49,1.03,-3.74,Upgrade
28,Net Income Growth,-,-,33.36%,-71.35%,85.51%,172.55%,51.52%,-,-,-11.81%,-,-,-,184.97%,-,-,-,40.34%,-31.16%,-,Upgrade
29,Shares Outstanding (Basic),273,256,263,263,262,262,262,262,262,263,261,262,262,264,261,261,263,261,265,264,Upgrade
30,Shares Outstanding (Diluted),273,256,263,263,262,262,262,262,262,263,261,262,262,264,261,261,263,261,265,264,Upgrade
31,Shares Change (YoY),4.01%,-2.15%,0.02%,0.29%,-0.02%,-0.55%,0.39%,0.05%,-0.04%,-0.19%,0.35%,0.41%,-0.09%,1.02%,-1.54%,-1.20%,0.06%,0.11%,0.61%,0.17%,Upgrade
