,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5853,4792,4191,4777,5319,5475,5771,5348,5356,5252,4939,4814,4701,4139,4164,4464,4483,4145,4032,3776,3967,Upgrade
1,Market Cap Growth,-12.47%,-12.47%,-27.38%,-10.68%,-0.69%,4.24%,16.85%,11.10%,13.92%,26.90%,18.62%,7.84%,4.88%,-0.15%,3.26%,18.21%,13.01%,7.82%,-0.60%,-19.92%,23.27%,Upgrade
2,Enterprise Value,10217,9341,9164,8726,6614,7632,8081,7515,6292,7075,6897,6434,6189,5890,6078,6641,6175,5994,6158,6085,6923,Upgrade
3,Last Close Price,7.89,6.41,5.60,6.28,6.99,7.19,7.58,6.97,6.98,6.85,7.64,7.40,7.23,6.36,6.40,6.84,6.87,6.35,6.18,5.77,7.14,Upgrade
4,PE Ratio,29.09,23.82,19.39,20.56,22.95,20.07,23.99,20.80,21.75,21.56,18.96,18.31,19.63,17.56,19.35,26.59,33.43,40.40,52.20,45.80,46.32,Upgrade
5,Forward PE,-,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,Upgrade
6,PS Ratio,0.24,0.20,0.18,0.21,0.23,0.28,0.27,0.24,0.24,0.21,0.20,0.20,0.20,0.19,0.20,0.25,0.29,0.28,0.29,0.27,0.28,Upgrade
7,PB Ratio,1.18,0.75,0.66,0.75,0.85,0.86,0.92,0.85,0.87,0.86,0.98,0.97,0.92,0.86,0.88,0.96,0.98,0.91,0.89,0.84,0.89,Upgrade
8,P/TBV Ratio,1.22,1.22,1.08,1.21,1.38,1.41,1.52,1.42,1.45,1.41,1.79,1.79,1.71,1.54,1.59,1.76,1.81,1.69,1.67,1.59,1.68,Upgrade
9,P/FCF Ratio,-,-4.36,-8.11,-,-,-863.11,-,11.74,-,8.85,5.31,-,11.12,17.95,-10.38,-,-,9.52,22.49,-,65.26,Upgrade
10,P/OCF Ratio,-,-6.33,-47.49,-,-,8.98,-,5.61,-,4.96,3.58,-,5.47,6.32,8314.80,-,10.52,4.96,6.15,-,6.22,Upgrade
11,EV/Sales Ratio,0.43,0.39,0.39,0.38,0.29,0.39,0.38,0.34,0.29,0.28,0.28,0.26,0.26,0.26,0.30,0.37,0.39,0.41,0.44,0.44,0.49,Upgrade
12,EV/EBITDA Ratio,14.01,14.28,14.43,13.31,10.37,12.01,14.14,10.87,9.10,10.86,9.53,10.52,10.40,8.55,9.34,10.23,10.20,10.24,11.09,11.48,12.97,Upgrade
13,EV/EBIT Ratio,29.69,27.15,28.17,25.13,-,23.26,30.23,19.51,-,20.12,15.97,19.42,-,13.87,15.64,16.93,17.61,18.01,20.38,22.13,24.88,Upgrade
