,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,2665,2339,2129,3328,1867,1862,1733,2462,1273,1135,1142,1878,1251,1123,1329,2216,1207,1239,1018,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.82,-,-,-,Upgrade
2,Trading Asset Securities,-,2456,2270,2679,1612,1666,201.13,766.45,1155,1423,130.74,264.22,161.17,153.49,308.55,327.94,120.82,318.56,201.69,272.58,Upgrade
3,Cash & Short-Term Investments,5121,5121,4610,4808,4940,3533,2063,2500,3617,2696,1266,1407,2039,1404,1431,1657,2340,1526,1441,1291,Upgrade
4,Cash Growth,3.67%,44.95%,123.47%,92.35%,36.58%,31.06%,62.99%,77.70%,77.40%,91.95%,-11.57%,-15.10%,-12.88%,-7.96%,-0.69%,28.36%,19.27%,35.31%,56.06%,34.40%,Upgrade
5,Accounts Receivable,-,7426,6668,5991,6278,6142,5927,5309,5327,5157,4896,4259,4333,4363,3988,3730,3470,3847,3473,2967,Upgrade
6,Other Receivables,-,265.49,40.53,221.94,34.07,243.82,12.93,219.13,28.19,226.6,218.64,208.17,6.03,201.1,189.2,172.86,-0.14,161.9,33.19,152.78,Upgrade
7,Receivables,-,7691,6849,6213,6434,6386,6059,5528,5468,5383,5115,4467,4439,4564,4177,3903,3553,4009,3583,3120,Upgrade
8,Inventory,-,3658,3404,3047,2861,2755,2609,2696,2459,2701,2537,2737,2607,2275,2072,1899,1911,1882,1846,1836,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,11.7,-,-,-,-,-,10.77,-,-,-,9.53,-,7.25,-,Upgrade
10,Other Current Assets,-,717.89,702.57,466.5,521.3,400.26,465.05,413.55,530.36,445.8,428.31,440.37,403.59,303.25,254.99,229.48,246.43,175.31,214.13,214.97,Upgrade
11,Total Current Assets,-,17188,15566,14534,14756,13074,11208,11137,12074,11226,9346,9051,9499,8546,7936,7688,8060,7592,7091,6462,Upgrade
12,"Property, Plant & Equipment",-,2503,1941,1795,1715,1530,1480,1456,1397,1268,1157,1154,1082,953.18,834.46,775.96,666.9,587.7,564.04,586.7,Upgrade
13,Long-Term Investments,-,164.28,164.44,164.74,353.49,547.67,1270,1271,1420,1694,2694,2695,2696,1837,1837,1833,1835,1147,1087,1092,Upgrade
14,Goodwill,-,648.48,648.48,648.48,648.48,807.04,807.04,806.74,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,Upgrade
15,Other Intangible Assets,-,574.27,576.93,576.62,482.34,389.12,391.02,390.95,393.77,389.42,391.38,289.28,289.4,273.46,275.42,262.26,256.13,254.42,256.56,222.11,Upgrade
16,Long-Term Deferred Tax Assets,-,424.23,374.13,329.28,302.33,270.91,285.34,261.36,245.71,223.11,193.8,178.85,189.5,165.52,150.3,145.49,131.14,121.79,119.69,113.62,Upgrade
17,Long-Term Deferred Charges,-,39.08,38.85,41.36,45.18,41.53,44.86,45.95,19.88,11.85,10.09,10.17,10.97,6.13,2.04,1.69,1.82,1.96,2.09,2.56,Upgrade
18,Other Long-Term Assets,-,92.35,364.98,403.3,430.43,411.82,561.43,152.53,113.5,124.28,130.44,113.61,95.78,125.57,114.6,112.85,73.42,51.02,27.06,22.74,Upgrade
19,Total Assets,-,21634,19675,18493,18733,17072,16048,15521,15715,14988,13974,13543,13914,11958,11201,10871,11075,9807,9199,8553,Upgrade
20,Accounts Payable,-,5609,4928,4394,4967,4105,3667,3590,4055,3397,2959,2720,3329,2690,2365,2266,2632,2378,2228,1937,Upgrade
21,Accrued Expenses,-,354.95,485.77,219.43,573.67,264.16,410.83,165.07,439.82,213.84,339.15,162.5,456.89,210.41,317.71,146.97,386.13,85,221.14,113.39,Upgrade
22,Short-Term Debt,-,178.3,133.17,105.36,81.82,64.58,35,129.19,109.29,118.44,116.18,35.33,43.33,43.12,36.6,63,52.94,45.08,51.22,53.28,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,8.62,20,27.1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,4.63,4.53,-,12.17,-,7.17,10.23,13.48,9.74,10.06,9.06,12.08,8.38,7.74,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,293.01,149.2,200.4,119.33,239.26,73.12,131.42,98.74,237.23,53.11,70.94,34.58,135.44,57.11,88.61,30.67,135.24,63.94,47.93,Upgrade
26,Current Unearned Revenue,-,2236,1935,1574,1483,1129,957.31,840.83,775.2,938.91,792.83,790.9,712.58,667.32,643.8,582.66,629.94,686.6,697.85,709.17,Upgrade
27,Other Current Liabilities,-,733.23,550.8,740.99,593.34,716,694.43,670.69,524.95,581.32,457.28,699.54,421.23,490.33,432.58,513.79,472.05,417.6,281.61,356.05,Upgrade
28,Total Current Liabilities,-,9409,8187,7243,7851,6545,5865,5538,6016,5496,4728,4488,5010,4245,3861,3661,4204,3748,3543,3217,Upgrade
29,Long-Term Debt,-,28.5,30,30,30,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,-,12.97,15.2,12.99,12.75,15.34,17.16,15.89,13.78,20.48,22.15,20.79,15.52,14.82,13.8,16.81,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,-,25.25,27.2,25.92,25.7,25.92,25.69,25.09,11.28,12.04,12.04,12.04,12.04,12.92,12.92,12.92,12.92,13.81,13.81,13.81,Upgrade
32,Long-Term Deferred Tax Liabilities,-,52.7,53.69,54.95,82.64,79,178.71,175.56,181.57,233.55,224.21,229.1,228.63,100.85,101.75,101.66,102.09,2.67,0.14,0.1,Upgrade
33,Other Long-Term Liabilities,-,66.35,66.25,63.15,65.76,60.04,57.12,55.47,56.36,48.74,48.02,48.61,50.4,53.57,50.61,46.45,45.16,31.94,31.67,32.99,Upgrade
34,Total Liabilities,-,9595,8379,7430,8067,6725,6143,5830,6279,5811,5034,4799,5316,4427,4040,3839,4364,3796,3589,3263,Upgrade
35,Common Stock,-,776.3,774.21,774.05,773.91,773.25,770.21,770.16,769.93,769.48,766.04,766.04,766.04,765.72,763.22,763.14,763.02,762.99,761.2,760.21,Upgrade
36,Additional Paid-In Capital,-,352.25,226.18,189.98,159.22,158.6,293.6,289.06,277.33,267.77,197.41,191.22,203.75,186.94,148.04,141.83,126.98,118.26,88.6,73.58,Upgrade
37,Retained Earnings,-,10648,10043,9829,9387,9058,8190,7939,7637,7203,6470,6302,6150,5841,5522,5385,5105,5004,4632,4336,Upgrade
38,Comprehensive Income & Other,-,-8.79,-8.32,-9.41,64.45,106.96,405.62,403.72,486.5,697.73,1261,1249,1251,525.72,526.26,527.37,526.52,-51.9,-43.43,-40.08,Upgrade
39,Total Common Equity,11767,11767,11036,10783,10384,10097,9660,9402,9171,8938,8694,8508,8370,7319,6959,6817,6521,5833,5439,5129,Upgrade
40,Minority Interest,-,272.21,260,279.92,281.67,249.17,244.29,288.66,264.96,239.33,246.1,236.07,227.71,211.68,201.72,214.19,189.6,177.06,170.94,160.35,Upgrade
41,Shareholders' Equity,12040,12040,11296,11063,10666,10346,9904,9691,9436,9177,8940,8744,8598,7531,7161,7032,6711,6010,5610,5290,Upgrade
42,Total Liabilities & Equity,-,21634,19675,18493,18733,17072,16048,15521,15715,14988,13974,13543,13914,11958,11201,10871,11075,9807,9199,8553,Upgrade
43,Total Debt,224.4,224.4,182.9,156.97,156.74,107.02,79.34,175.32,136.56,148.66,148.39,65.18,70.93,66.32,58.14,79.81,52.94,45.08,51.22,53.28,Upgrade
44,Net Cash (Debt),4897,4897,4427,4651,4783,3426,1983,2324,3480,2547,1117,1341,1968,1338,1373,1577,2287,1481,1390,1237,Upgrade
45,Net Cash Growth,2.37%,42.93%,123.18%,100.11%,37.44%,34.51%,77.54%,73.27%,76.85%,90.36%,-18.63%,-14.93%,-13.97%,-9.64%,-1.21%,27.44%,18.07%,33.54%,50.52%,28.85%,Upgrade
46,Net Cash Per Share,6.34,6.22,5.65,6.02,6.17,4.44,2.61,2.98,4.58,3.24,1.46,1.76,2.61,1.72,1.80,2.08,3.08,1.90,1.79,1.68,Upgrade
47,Filing Date Shares Outstanding,772.38,776.3,774.21,774.05,773.91,773.25,770.21,770.16,769.93,769.48,766.04,766.04,766.04,765.72,763.22,763.14,763.02,762.99,761.2,760.21,Upgrade
48,Total Common Shares Outstanding,772.38,776.3,774.21,774.05,773.91,773.25,770.21,770.16,769.93,769.48,766.04,766.04,766.04,765.72,763.22,763.14,763.02,762.99,761.2,760.21,Upgrade
49,Working Capital,-,7779,7379,7291,6906,6529,5343,5599,6057,5730,4618,4562,4489,4301,4075,4027,3855,3844,3548,3245,Upgrade
50,Book Value Per Share,15.16,15.16,14.25,13.93,13.42,13.06,12.54,12.21,11.91,11.62,11.35,11.11,10.93,9.56,9.12,8.93,8.55,7.65,7.15,6.75,Upgrade
51,Tangible Book Value,10545,10545,9810,9558,9253,8901,8462,8205,8725,8497,8252,8167,8030,6995,6632,6504,6214,5528,5131,4856,Upgrade
52,Tangible Book Value Per Share,13.58,13.58,12.67,12.35,11.96,11.51,10.99,10.65,11.33,11.04,10.77,10.66,10.48,9.13,8.69,8.52,8.14,7.24,6.74,6.39,Upgrade
53,Buildings,-,-,1198,-,1177,-,989.71,-,988.11,-,680.47,-,649.18,-,491.36,-,490.43,-,495.6,-,Upgrade
54,Machinery,-,-,1490,-,1404,-,1224,-,1106,-,959.67,-,914.49,-,795.47,-,780.37,-,730.39,-,Upgrade
55,Construction In Progress,-,-,314.12,-,106.38,-,180.62,-,151.47,-,341.32,-,309.34,-,317.93,-,158.04,-,73.51,-,Upgrade
