,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,381035,412122,404325,370876,352149,312803,261150,271651,266211,260852,234058,259879,322592,288601,291572,297034,324449,267409,208973,204107,187410,Upgrade
1,Market Cap Growth,31.75%,31.75%,54.83%,36.53%,32.28%,19.92%,11.57%,4.53%,-17.48%,-9.62%,-19.73%,-12.51%,-0.57%,7.93%,39.53%,45.53%,73.12%,-13.34%,-25.63%,-26.82%,-28.35%,Upgrade
2,Enterprise Value,400455,428960,444514,408051,385993,369755,294187,322409,323133,309085,276322,277072,337184,312263,332234,348802,362202,313940,258515,243182,215666,Upgrade
3,PE Ratio,13.91,15.05,13.79,15.21,14.66,11.02,11.12,12.97,95.00,-20.65,-41.02,-,-,6.80,7.16,6.69,10.12,7.71,6.98,9.42,7.53,Upgrade
4,PS Ratio,2.55,2.55,2.34,2.28,2.22,1.94,1.74,1.84,2.23,2.68,1.12,0.95,0.77,0.78,0.84,0.88,0.95,0.57,0.51,0.45,0.46,Upgrade
5,PB Ratio,1.44,1.44,1.36,1.28,1.22,1.09,0.92,0.97,0.94,0.94,0.73,0.76,0.90,0.80,0.85,0.87,1.01,0.83,0.67,0.67,0.61,Upgrade
6,P/FCF Ratio,2.88,2.88,2.75,2.76,2.76,2.59,2.36,2.53,2.69,2.72,2.22,2.05,2.36,2.02,2.09,2.28,2.74,2.19,1.84,1.78,1.60,Upgrade
7,P/OCF Ratio,2.88,2.88,2.75,2.76,2.76,2.59,2.36,2.53,2.69,2.72,2.22,2.05,2.36,2.02,2.09,2.28,2.74,2.19,1.84,1.78,1.60,Upgrade
8,EV/Sales Ratio,2.48,2.65,2.57,2.51,2.43,2.29,1.96,2.18,2.71,3.17,1.32,1.01,0.81,0.85,0.96,1.04,-,0.67,0.63,0.54,0.53,Upgrade
9,EV/EBITDA Ratio,7.79,8.34,8.21,8.69,8.18,7.29,7.21,8.74,28.16,-33.55,560.33,-,-,5.18,5.73,5.48,7.59,6.02,5.71,6.68,5.36,Upgrade
10,EV/EBIT Ratio,8.32,8.91,8.70,9.29,8.73,7.76,7.76,9.47,36.74,-26.13,-123.29,-,-,5.46,6.07,5.79,8.19,6.49,6.20,7.38,5.83,Upgrade
11,EV/FCF Ratio,3.00,3.00,3.03,3.04,3.03,3.06,2.66,3.00,3.26,3.23,2.62,2.19,2.47,2.19,2.39,2.68,3.06,2.57,2.28,2.12,1.84,Upgrade
12,Debt / Equity Ratio,0.48,0.48,0.42,0.50,0.48,0.45,0.57,0.48,0.48,0.51,0.45,0.43,0.36,0.33,0.37,0.39,0.45,0.50,0.55,0.56,0.52,Upgrade
13,Debt / EBITDA Ratio,2.67,2.30,1.88,3.11,3.32,2.06,4.02,2.91,2.62,5.39,6.81,-,-,1.75,2.79,1.44,4.16,2.72,2.81,5.97,3.22,Upgrade
14,Debt / FCF Ratio,0.96,0.96,0.86,1.07,1.10,1.07,1.45,1.25,1.37,1.47,1.36,1.16,0.95,0.85,0.92,1.03,1.22,1.33,1.51,1.50,1.35,Upgrade
15,Quick Ratio,1.70,1.70,10.46,11.17,9.13,7.57,8.75,8.82,8.27,10.39,-,-,-,110.70,-,-,-,-,-,92.56,92.99,Upgrade
