,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Premiums & Annuity Revenue,-875,6746,6515,6497,-16,6215,5580,5763,104,5560,5732,5698,10060,9983,9414,9608,9323,6006,8233,9355,Upgrade
1,Total Interest & Dividend Income,2601,-593,-186,-116,-1151,2867,-457,-700,2359,1243,2029,2122,3833,3511,3519,2769,3734,3262,3887,3321,Upgrade
2,Gain (Loss) on Sale of Investments,1213,1003,-153,1858,1309,-1066,1388,1518,-1251,-196,-604,-330,2558,-499,6651,-7714,4548,1756,12830,-7434,Upgrade
3,Other Revenue,-35,2656,2811,642,2930,519,1761,2075,1020,771,-3735,-3033,4467,2289,5395,-6699,-309,1904,2365,14339,Upgrade
4,Total Revenue,2687,9775,8877,8653,2776,8178,7868,8424,1499,7150,3481,4781,21101,15534,25283,-2077,17383,12981,27090,19667,Upgrade
5,Revenue Growth (YoY),-3.21%,19.53%,12.82%,2.72%,85.19%,14.38%,126.03%,76.20%,-92.90%,-53.97%,-86.23%,-,21.39%,19.67%,-6.67%,-,63.53%,-41.63%,24.24%,-15.03%,Upgrade
6,Policy Benefits,-4222,5449,5478,5519,-2919,5210,4693,4914,-2752,5111,4697,4983,14398,10156,17682,-7168,11095,12926,22505,13972,Upgrade
7,Policy Acquisition & Underwriting Costs,2148,-,-,-,1654,-,-,-,1285,-,-,-,1706,1634,1621,1677,1591,1518,1379,1555,Upgrade
8,"Selling, General & Administrative",1261,1179,1168,1102,1126,1042,1022,1086,976,914,884,923,2000,1904,1892,1882,1968,1853,1844,1845,Upgrade
9,Other Operating Expenses,900,370,364,356,348,336,336,338,930,332,323,358,103,107,105,102,96,91,89,105,Upgrade
10,Reinsurance Income or Expense,-,-,-,-,-,-,-,-,-,-,-,-,-173,9,-432,-158,-303,5858,-175,-117,Upgrade
11,Total Operating Expenses,87,6998,7010,6977,209,6588,6051,6338,439,6357,5904,6264,18380,13792,21732,-3349,15053,10530,25992,17594,Upgrade
12,Operating Income,2600,2777,1867,1676,2567,1590,1817,2086,1060,793,-2423,-1483,2721,1742,3551,1272,2330,2451,1098,2073,Upgrade
13,Interest Expense,-420,-411,-426,-424,-390,-416,-381,-367,-337,-309,-233,-172,-240,-262,-259,-250,-265,-281,-266,-369,Upgrade
14,EBT Excluding Unusual Items,2180,2366,1441,1252,2177,1174,1436,1719,723,484,-2656,-1655,2481,1480,3292,1022,2065,2170,832,1704,Upgrade
15,Merger & Restructuring Charges,-67,-25,-57,-,-54,-,-,-,-26,-,-,-8,-,-,-,-150,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,51,-51,-,-,-50,50,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,2113,2341,1435,1201,2123,1174,1386,1769,697,484,-2656,-1663,2481,1480,3292,872,2065,2170,832,1704,Upgrade
18,Income Tax Expense,406,274,252,280,322,-51,265,309,-226,60,-553,-440,430,166,610,7,224,381,-7,597,Upgrade
19,Earnings From Continuing Ops.,1707,2067,1183,921,1801,1225,1121,1460,923,424,-2103,-1223,2051,1314,2682,865,1841,1789,839,1107,Upgrade
20,Minority Interest in Earnings,-22,-131,-39,-55,-39,-25,-26,-54,-33,-34,-52,-2,-32,-48,-84,-91,-57,-117,-119,43,Upgrade
21,Net Income,1685,1936,1144,866,1762,1200,1095,1406,890,390,-2155,-1225,2019,1266,2598,774,1784,1672,720,1150,Upgrade
22,Preferred Dividends & Other Adjustments,148,153,150,106,202,241,218,2,72,-50,24,47,6,-289,16,34,47,-354,36,-103,Upgrade
23,Net Income to Common,1537,1783,994,760,1560,959,877,1404,818,440,-2179,-1272,2013,1555,2582,740,1737,2026,684,1253,Upgrade
24,Net Income Growth,-4.37%,61.33%,4.47%,-38.41%,97.98%,207.69%,-,-,-55.92%,-69.19%,-,-,13.17%,-24.28%,260.83%,-32.70%,67.20%,177.74%,-49.93%,-46.81%,Upgrade
25,Shares Outstanding (Basic),1746,1774,1791,1805,1810,1826,1842,1858,1880,1902,1921,1938,1943,1942,1942,1941,1941,1940,1939,1943,Upgrade
26,Shares Outstanding (Diluted),1752,1780,1797,1811,1817,1829,1844,1862,1883,1904,1924,1938,1946,1946,1946,1945,1943,1942,1941,1947,Upgrade
27,Shares Change (YoY),-3.58%,-2.68%,-2.55%,-2.74%,-3.51%,-3.94%,-4.16%,-3.92%,-3.24%,-2.16%,-1.13%,-0.36%,0.15%,0.21%,0.26%,-0.10%,-0.51%,-0.82%,-1.42%,-1.12%,Upgrade
28,EPS (Basic),0.88,1.01,0.55,0.42,0.86,0.53,0.48,0.76,0.44,0.23,-1.13,-0.66,1.04,0.80,1.33,0.38,0.89,1.04,0.35,0.64,Upgrade
29,EPS (Diluted),0.87,1.00,0.52,0.42,0.85,0.52,0.48,0.73,0.44,0.23,-1.13,-0.66,1.03,0.80,1.33,0.38,0.89,1.04,0.35,0.64,Upgrade
30,EPS Growth,2.46%,92.31%,10.19%,-42.24%,96.09%,126.09%,-,-,-57.76%,-71.25%,-,-,15.73%,-23.08%,279.87%,-40.63%,46.31%,198.85%,-51.97%,-40.74%,Upgrade
31,Free Cash Flow,7128,7517,7273,4576,6168,5506,5794,2955,4884,4509,4716,2519,6737,6829,5698,3891,6202,4960,4117,4769,Upgrade
32,Free Cash Flow Per Share,4.07,4.22,4.05,2.53,3.39,3.01,3.14,1.59,2.59,2.37,2.45,1.30,3.46,3.51,2.93,2.00,3.19,2.55,2.12,2.45,Upgrade
33,Dividend Per Share,0.400,0.400,0.400,0.400,0.365,0.365,0.365,0.365,0.330,0.330,0.330,0.330,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,Upgrade
34,Dividend Growth,9.59%,9.59%,9.59%,9.59%,10.61%,10.61%,10.61%,10.61%,17.86%,17.86%,17.86%,17.86%,0%,0%,0%,0%,12.00%,12.00%,12.00%,12.00%,Upgrade
35,Operating Margin,96.76%,28.41%,21.03%,19.37%,92.47%,19.44%,23.09%,24.76%,70.71%,11.09%,-69.61%,-31.02%,12.90%,11.21%,14.05%,-,13.40%,18.88%,4.05%,10.54%,Upgrade
36,Profit Margin,57.20%,18.24%,11.20%,8.78%,56.20%,11.73%,11.15%,16.67%,54.57%,6.15%,-62.60%,-26.61%,9.54%,10.01%,10.21%,-,9.99%,15.61%,2.52%,6.37%,Upgrade
37,Free Cash Flow Margin,265.28%,76.90%,81.93%,52.88%,222.19%,67.33%,73.64%,35.08%,325.82%,63.06%,135.48%,52.69%,31.93%,43.96%,22.54%,-,35.68%,38.21%,15.20%,24.25%,Upgrade
38,EBITDA,2771,2916,2023,1822,2658,1731,1958,2224,1131,924,-2301,-1353,2816,1873,3687,1404,2447,2615,1259,2247,Upgrade
