,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Cash & Equivalents,54.84,53.1,99.3,100,80.41,84.02,62.02,37.86,32.52,19.6,Upgrade
1,Short-Term Investments,49.82,-,29.59,-,49.1,-,35.43,-,49.64,-,Upgrade
2,Trading Asset Securities,5.41,6.48,6.28,6.8,3.17,5,6.57,4.77,6.64,11.3,Upgrade
3,Cash & Short-Term Investments,110.07,59.59,135.17,106.8,132.69,89.02,104.02,42.62,88.81,30.9,Upgrade
4,Cash Growth,-18.57%,-44.21%,1.87%,19.97%,27.57%,108.86%,17.12%,37.93%,10.48%,-27.64%,Upgrade
5,Accounts Receivable,173.68,163.4,140.57,140.44,125,143.96,116.39,101.84,73.84,69.2,Upgrade
6,Other Receivables,-,19.21,-,8.79,-,3.34,-,8.86,-,7.45,Upgrade
7,Receivables,173.68,182.61,140.57,149.23,125,147.3,116.39,110.7,73.84,96.91,Upgrade
8,Inventory,0.29,0.28,0.51,0.52,2.56,2.84,2.89,0.31,-,0.29,Upgrade
9,Prepaid Expenses,-,1.69,-,1.28,-,1.28,-,1.05,-,0.08,Upgrade
10,Other Current Assets,-,21.57,-,4.53,-,30.54,-,15.44,-,15.73,Upgrade
11,Total Current Assets,284.03,265.74,276.25,262.35,260.25,270.99,223.3,170.12,162.65,143.91,Upgrade
12,"Property, Plant & Equipment",9.76,9.97,12.68,10.4,10.63,10.87,11.21,11.59,12.4,12.33,Upgrade
13,Long-Term Investments,1.59,1.59,1.59,1.59,1.62,1.62,1.59,25.52,25.36,25.36,Upgrade
14,Goodwill,39.33,39.33,39.33,39.33,39.33,39.33,30.96,-,-,-,Upgrade
15,Other Intangible Assets,72.8,75.87,58.56,61.63,26.33,29.75,23.82,-,-,-,Upgrade
16,Other Long-Term Assets,225.47,228.33,231.72,234.05,236.74,239.05,233.6,243.83,243.7,245.43,Upgrade
17,Total Assets,632.97,620.83,620.14,609.36,574.89,591.6,524.47,451.06,444.11,427.03,Upgrade
18,Accounts Payable,-,-,-,-,-,-,-,-,4.24,-,Upgrade
19,Accrued Expenses,8.4,4.28,9.85,11.75,13.37,14.72,22.42,12.14,10.41,7.7,Upgrade
20,Short-Term Debt,49.86,53.01,46.86,46.4,45.4,70.95,41.07,22.14,23.22,24.27,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,0.25,-,-,-,Upgrade
22,Current Income Taxes Payable,5.81,6.73,5.86,5.81,1.79,2.61,0.65,0.64,0.57,0.57,Upgrade
23,Other Current Liabilities,-,2.45,2.8,6.35,2.35,5.86,-,1.41,-,1.99,Upgrade
24,Total Current Liabilities,64.08,66.48,65.37,70.31,62.91,94.14,64.39,36.33,38.43,34.52,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,1.25,-,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,7.33,7.84,4.67,5.17,5.24,6.19,0.6,0.81,0.86,0.86,Upgrade
27,Other Long-Term Liabilities,-,-,5.17,5.17,7.86,7.86,-,-,-,-,Upgrade
28,Total Liabilities,71.41,74.32,75.21,80.65,76.01,108.19,66.24,37.14,39.29,35.38,Upgrade
29,Common Stock,10.83,10.83,9.9,9.9,9.08,9.08,9.08,7.69,7.69,7.69,Upgrade
30,Additional Paid-In Capital,639.5,639.5,634.8,634.8,628.87,628.87,626.07,611.78,611.78,611.78,Upgrade
31,Retained Earnings,-129.87,-144.12,-152.73,-165.25,-165.64,-178.75,-179.63,-193.71,-201.45,-213.95,Upgrade
32,Comprehensive Income & Other,-10.04,-10.12,-7.8,-8.06,-7.81,-7.39,-12.31,-11.83,-13.2,-13.87,Upgrade
33,Total Common Equity,510.43,496.09,484.18,471.41,464.51,451.82,443.22,413.92,404.82,391.65,Upgrade
34,Minority Interest,51.14,50.42,60.75,57.3,34.37,31.59,15.01,-,-,-,Upgrade
35,Shareholders' Equity,561.57,546.51,544.93,528.7,498.89,483.41,458.23,413.92,404.82,391.65,Upgrade
36,Total Liabilities & Equity,632.97,620.83,620.14,609.36,574.89,591.6,524.47,451.06,444.11,427.03,Upgrade
37,Total Debt,49.86,53.01,46.86,46.4,45.4,70.95,42.57,22.14,23.22,24.27,Upgrade
38,Net Cash (Debt),60.21,6.57,88.31,60.4,87.3,18.07,61.44,20.48,65.59,6.64,Upgrade
39,Net Cash Growth,-31.83%,-89.12%,1.17%,234.27%,42.07%,-11.78%,-6.33%,208.68%,18.98%,-59.57%,Upgrade
40,Net Cash Per Share,0.22,0.02,0.36,0.26,0.38,0.08,0.28,0.11,0.34,0.03,Upgrade
41,Filing Date Shares Outstanding,270.83,270.83,247.57,247.57,227.07,227.07,227.07,192.19,192.19,192.19,Upgrade
42,Total Common Shares Outstanding,270.83,270.83,247.57,247.57,227.07,227.07,227.07,192.19,192.19,192.19,Upgrade
43,Working Capital,219.95,199.26,210.88,192.04,197.34,176.84,158.91,133.79,124.22,109.39,Upgrade
44,Book Value Per Share,1.88,1.83,1.96,1.90,2.05,1.99,1.95,2.15,2.11,2.04,Upgrade
45,Tangible Book Value,398.3,380.89,386.29,370.44,398.85,382.74,388.44,413.92,404.82,391.65,Upgrade
46,Tangible Book Value Per Share,1.47,1.41,1.56,1.50,1.76,1.69,1.71,2.15,2.11,2.04,Upgrade
47,Machinery,-,5.58,-,5.57,-,5.57,-,5.51,-,5.49,Upgrade
48,Leasehold Improvements,-,0.08,-,0.08,-,0.08,-,0.1,-,0.1,Upgrade
