,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,271.46,297.75,442.75,437.56,453.53,508.52,547.12,503.53,422.04,433.54,472.53,429.97,465.23,523,473.44,481.41,508.94,395.17,295.48,286.8,Upgrade
1,Short-Term Investments,-,161.05,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,200.41,70.1,-,-,-,-,-,-,81.86,81.15,45.53,80.61,50.13,10,60.51,50.07,-,143.25,193.73,193.25,Upgrade
3,Cash & Short-Term Investments,471.87,528.9,442.75,487.56,453.53,508.52,547.12,503.53,503.9,514.7,518.07,510.58,515.36,533,533.94,531.47,508.94,538.42,489.21,480.04,Upgrade
4,Cash Growth,4.04%,4.01%,-19.08%,-3.17%,-10.00%,-1.20%,5.61%,-1.38%,-2.22%,-3.43%,-2.97%,-3.93%,1.26%,-1.01%,9.14%,10.71%,7.90%,21.61%,1302.31%,97.29%,Upgrade
5,Accounts Receivable,301.09,280.01,310.98,245.46,236.67,258.92,298.99,315.03,277.92,259.28,252.96,238.5,262.24,298.42,264.14,225.99,279.46,265.68,312.04,297.9,Upgrade
6,Other Receivables,4.47,4.41,5.27,4.24,5.98,5.61,3.93,9.6,8.99,5.13,3.88,4.33,9.21,3.99,3.51,4.29,3.08,3.27,3.65,2.72,Upgrade
7,Receivables,305.55,284.42,316.25,249.71,242.64,264.53,302.93,324.63,286.91,264.41,256.84,242.83,271.45,302.41,267.66,230.27,282.53,268.96,315.69,300.62,Upgrade
8,Inventory,149.3,135.59,136.79,151.68,163.3,153.09,150.38,114.76,122.56,124.69,117.61,127.44,125.54,139.2,119.36,118.57,100.78,99.43,88.16,86.39,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,-,Upgrade
10,Other Current Assets,87.25,9.94,57.15,5.69,13.39,18.7,15.12,14.03,7.31,12.99,7.43,13.25,6.77,11.79,12.81,8.66,4.85,11.97,6.97,4.44,Upgrade
11,Total Current Assets,1014,958.85,952.93,894.64,872.86,944.84,1016,956.95,920.69,916.79,899.95,894.1,919.12,986.4,933.78,889.01,897.1,918.78,900.03,871.5,Upgrade
12,"Property, Plant & Equipment",554.04,563.41,578.39,593.41,605.79,674.34,612.03,621.94,635.75,645.32,645.85,654.21,650.63,652.54,663.81,673.61,659.13,635.98,593.44,629.05,Upgrade
13,Long-Term Investments,91.3,92.31,98.04,98.39,98.71,100.77,94.94,84.48,80.95,82.18,68.77,57.05,56.78,35.03,36.23,36.92,36.15,15,15,15,Upgrade
14,Other Intangible Assets,123.74,128.37,120.08,107.14,109.62,103.39,103.04,75.26,77.76,80.03,74.5,76.79,48.21,50.02,51.76,53.48,55.26,57.08,58.94,60.8,Upgrade
15,Long-Term Deferred Tax Assets,14.17,13.54,14.16,15.69,16.17,18.37,18.46,18.66,17.35,17.1,17.09,16.96,17.02,17.43,17.36,18.59,13.16,12.47,9.11,12.22,Upgrade
16,Long-Term Deferred Charges,40.04,36.25,45.78,60.96,51.97,47.34,45.88,44.01,32.88,30.84,29.52,24.89,33.03,27.35,23.56,22.41,21.55,19.08,17.4,17.07,Upgrade
17,Other Long-Term Assets,74.45,83.11,80.74,81.23,90.58,32.58,47.82,65.37,49.51,50.33,55.95,47.48,43.72,44.44,27.06,27.39,34.04,51.07,47.13,31.83,Upgrade
18,Total Assets,1912,1876,1890,1851,1846,1922,1938,1867,1815,1823,1792,1771,1769,1813,1754,1721,1716,1709,1641,1637,Upgrade
19,Accounts Payable,73.6,64.9,64.54,55.23,48.47,52.74,59.48,48.04,74.73,82.11,73.63,76.1,92.13,168.98,124.6,92.05,165.57,159.17,134.33,144.09,Upgrade
20,Accrued Expenses,7.96,13.78,7.04,29.44,7.54,14.34,7.53,40.29,10.44,13.48,10.26,26.94,8.84,20.2,10.12,21.68,8.77,16.46,9.16,29.38,Upgrade
21,Short-Term Debt,-,-,-,-,-,70,70,-,-,-,-,-,-,-,1,12.01,12,12,6,-,Upgrade
22,Current Portion of Leases,0.11,0.07,0.06,0.14,0.2,0.15,0.02,0.11,0.09,0.11,0.08,0.13,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,13.21,0.35,11.09,0.76,9.16,0.17,7.92,1.97,8.76,4.24,5.62,0.18,12.87,2.76,14.14,7.8,13.83,6.74,15.08,11.6,Upgrade
24,Current Unearned Revenue,5.31,3.67,3.45,5.69,2.14,2.52,4.09,6.73,1.02,4.66,1.82,4.35,2.1,2.55,1.85,30.9,2.14,2.78,1.59,-,Upgrade
25,Other Current Liabilities,107.35,106.96,102.62,97.41,101.36,109.8,107.54,114.18,91.87,115.22,103.84,99.27,93.35,101.16,96.17,91.36,78.72,121,104.89,118.04,Upgrade
