,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Revenue,39.53,39.53,51.66,51.66,46.16,37.72,28.66,41.78,47.16,89.34,125.85,238.76,179.54,129.89,91.3,98.07,69.69,73.74,-,63.76,Upgrade
1,Revenue Growth (YoY),-14.36%,4.79%,80.27%,23.64%,-2.13%,-57.78%,-77.23%,-82.50%,-73.73%,-31.22%,37.85%,143.46%,157.61%,76.13%,-,53.82%,38.50%,71.94%,-,-7.00%,Upgrade
2,Cost of Revenue,40.78,40.78,49.87,49.87,46.1,36.83,29.38,38.99,48.98,87.09,121.95,220.58,168.38,118.29,81.95,91.51,63.99,64.6,-,59.59,Upgrade
3,Gross Profit,-1.25,-1.25,1.79,1.79,0.05,0.9,-0.73,2.8,-1.81,2.25,3.91,18.18,11.16,11.6,9.35,6.56,5.7,9.15,-,4.16,Upgrade
4,"Selling, General & Admin",6.5,6.5,7.09,7.09,6.84,8.34,8.12,8.25,6.78,5.85,12.63,6.4,6.29,7.79,9.17,6.95,6.94,6.17,-,10.66,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36,Upgrade
6,Operating Expenses,6.45,6.45,7.15,7.15,6.87,8.5,7.99,8.21,6.16,5.43,11.01,7.78,6.83,8.36,9.49,7.06,6.84,6.19,-,11.04,Upgrade
7,Operating Income,-7.71,-7.71,-5.36,-5.36,-6.82,-7.61,-8.72,-5.41,-7.98,-3.18,-7.1,10.4,4.33,3.24,-0.14,-0.5,-1.14,2.96,-,-6.87,Upgrade
8,Interest Expense,-0.09,-0.09,-0.02,-0.02,-0.03,-0.03,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.04,-0.05,-0.04,-0.04,-0.03,-0.03,-,-0.15,Upgrade
