,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,6.79,6.79,14.82,14.82,25.84,-,25.73,-,73.25,-,44.32,-,43.43,-,26.69,-,20.02,-,15.86,-,Upgrade
1,Short-Term Investments,-,-,-,-,19.41,-,23.79,-,4.61,-,0.64,-,0.68,-,0.67,-,-,-,1.9,-,Upgrade
2,Cash & Short-Term Investments,6.79,6.79,14.82,14.82,45.25,49.53,49.53,77.86,77.86,44.96,44.96,-,44.11,27.37,27.37,-,20.02,17.76,17.76,-,Upgrade
3,Cash Growth,-85.01%,-86.30%,-70.07%,-80.96%,-41.88%,10.16%,10.16%,-,76.49%,64.27%,64.27%,-,120.31%,54.14%,54.14%,-,-26.71%,-59.31%,-59.31%,-,Upgrade
4,Accounts Receivable,34.25,34.25,34.51,34.51,38.85,-,23.43,-,25.59,-,79.13,-,131.61,-,65.78,-,61.66,-,44.39,-,Upgrade
5,Other Receivables,4.16,4.16,3.7,3.7,3.22,-,1.37,-,-,-,-,-,6.61,-,9.44,-,0.54,-,0.59,-,Upgrade
6,Receivables,38.41,38.41,38.2,38.2,42.07,-,24.79,-,25.59,-,79.13,-,138.22,-,75.22,-,62.2,-,44.98,-,Upgrade
7,Inventory,29.11,29.11,31.86,31.86,0.73,-,0.59,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,0.21,0.21,0.37,0.37,-,-,-,-,-,-,-,-,-,-,-,-,2.79,-,-,-,Upgrade
9,Other Current Assets,1.02,1.02,3.12,3.12,5.11,-,5.1,-,5.01,-,5,-,5.11,-,6.95,-,2.37,-,4.12,-,Upgrade
10,Total Current Assets,75.54,75.54,88.38,88.38,93.16,-,80,-,108.46,-,129.09,-,187.44,-,109.54,-,87.39,-,66.85,-,Upgrade
11,"Property, Plant & Equipment",2.83,2.83,3.38,3.38,2.61,-,3.31,-,3.9,-,3.97,-,2.15,-,3.92,-,12.61,-,16.66,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,1.35,-,0.83,-,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,0.14,0.14,0.15,0.15,0.12,-,0.07,-,0.09,-,0.24,-,0.37,-,0.16,-,1.36,-,1.6,-,Upgrade
14,Other Long-Term Assets,0.11,0.11,0.01,0.01,0.01,-,0.01,-,0.1,-,0.71,-,0.09,-,0.17,-,4.2,-,4.94,-,Upgrade
15,Total Assets,78.62,78.62,91.91,91.91,95.9,-,83.39,-,113.89,-,134.83,-,190.05,-,113.79,-,105.56,-,90.04,-,Upgrade
16,Accounts Payable,19.83,19.83,27.03,27.03,28.55,-,12.71,-,26.6,-,55.02,-,112.57,-,47.82,-,37.22,-,26.87,-,Upgrade
17,Accrued Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55,-,0.77,-,2,-,Upgrade
18,Short-Term Debt,4.01,4.01,3.67,3.67,1,-,1.67,-,2.33,-,2.99,-,3.63,-,3.63,-,3.61,-,-,-,Upgrade
19,Current Portion of Leases,0.16,0.16,0.49,0.49,0.67,-,0.67,-,1.18,-,0.63,-,0.53,-,2.42,-,5.82,-,6.53,-,Upgrade
20,Current Income Taxes Payable,1.31,1.31,1.27,1.27,1.25,-,1.33,-,2.52,-,2.53,-,1.85,-,0.06,-,-,-,-,-,Upgrade
21,Current Unearned Revenue,-,-,0.32,0.32,0.37,-,0.38,-,0.44,-,4.35,-,8.32,-,3.77,-,0.66,-,0.22,-,Upgrade
22,Other Current Liabilities,9.87,9.87,-,-,8.36,-,3.98,-,2.64,-,6.36,-,2.6,-,2.71,-,1.48,-,2.36,-,Upgrade
23,Total Current Liabilities,35.18,35.18,32.77,32.77,40.21,-,20.75,-,35.7,-,71.87,-,129.49,-,60.95,-,49.56,-,37.97,-,Upgrade
24,Long-Term Leases,0.14,0.14,0.35,0.35,0.5,-,0.83,-,0.63,-,1.49,-,1.46,-,0.66,-,2.6,-,4.11,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,-,-,-,-,Upgrade
26,Other Long-Term Liabilities,0.15,0.15,0.1,0.1,0.1,-,0.1,-,0.1,-,0.1,-,-,-,0.09,-,0.53,-,0.53,-,Upgrade
27,Total Liabilities,35.47,35.47,33.23,33.23,40.81,-,21.68,-,36.43,-,73.46,-,130.95,-,61.75,-,52.69,-,42.6,-,Upgrade
28,Common Stock,12.48,12.48,12.48,12.48,11.03,-,9.9,-,9.9,-,8.4,-,8.4,-,8.4,-,8.4,-,8.4,-,Upgrade
29,Additional Paid-In Capital,94.42,94.42,94.42,94.42,81.81,-,75.25,-,75.25,-,49.43,-,49.43,-,49.43,-,49.43,-,49.43,-,Upgrade
30,Retained Earnings,-78.7,-78.7,-63.15,-63.15,-52.67,-,-38.48,-,-22.85,-,-11.71,-,-13.94,-,-20.95,-,-20.57,-,-25.8,-,Upgrade
31,Comprehensive Income & Other,14.96,14.96,14.94,14.94,14.92,-,15.04,-,15.16,-,15.24,-,15.21,-,15.55,-,15.61,-,15.13,-,Upgrade
32,Total Common Equity,43.16,43.16,58.69,58.69,55.09,61.71,61.71,77.46,77.46,61.37,61.37,-,59.1,52.44,52.44,-,52.86,47.17,47.17,-,Upgrade
