,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2190,1737,1380,1559,1666,1785,3035,3749,2880,2499,1964,Upgrade
1,Market Cap Growth,11.45%,11.45%,-17.14%,-12.67%,-45.10%,-52.38%,5.37%,50.00%,46.67%,25.75%,-12.23%,Upgrade
2,Enterprise Value,14028,12343,13043,13046,10688,8585,7703,7723,8279,5869,4565,Upgrade
3,Last Close Price,1.84,1.46,1.16,1.31,1.40,1.50,2.45,2.90,2.06,1.68,1.17,Upgrade
4,PE Ratio,9.04,7.37,13.70,-6.59,-,-,6.50,2.89,2.16,2.56,3.20,Upgrade
5,Forward PE,-,1.68,1.68,1.68,1.68,1.68,1.68,2.39,3.47,3.05,3.05,Upgrade
6,PS Ratio,0.11,0.09,0.10,0.17,0.17,0.16,0.26,0.33,0.29,0.26,0.19,Upgrade
7,PB Ratio,0.45,0.36,0.29,0.33,0.34,0.33,0.52,0.64,0.51,0.54,0.43,Upgrade
8,P/TBV Ratio,0.36,0.36,0.29,0.35,0.36,0.35,0.55,0.67,0.53,0.57,0.45,Upgrade
9,P/FCF Ratio,-,-2.06,-,-,-,-,-,6.13,-,1.93,1.70,Upgrade
10,P/OCF Ratio,4.27,4.27,-10.27,-,-,-,1.52,1.27,1.39,1.64,1.42,Upgrade
11,EV/Sales Ratio,0.73,0.65,0.90,1.41,1.07,0.76,0.66,0.69,0.84,0.61,0.44,Upgrade
12,EV/EBITDA Ratio,7.75,7.02,23.39,-,-,-132.85,-,4.16,4.26,3.37,3.15,Upgrade
13,EV/EBIT Ratio,15.79,13.89,-302.48,-,-,-,-,6.40,6.51,5.32,5.75,Upgrade
14,EV/FCF Ratio,-16.63,-14.63,-,-,-,-,-,12.62,-,4.54,3.95,Upgrade
15,Debt / Equity Ratio,2.57,2.57,2.36,2.63,2.43,1.82,1.32,1.03,0.88,1.57,1.01,Upgrade
16,Debt / FCF Ratio,-,-14.78,-,-,-,-,-,9.77,-,5.58,3.98,Upgrade
17,Return on Capital Employed (ROCE),10.24%,10.24%,-0.46%,-,-,-,-,15.36%,17.85%,18.48%,17.37%,Upgrade
18,Earnings Yield,10.77%,13.57%,7.30%,-15.18%,-20.89%,-0.64%,15.40%,34.55%,46.31%,39.08%,31.26%,Upgrade
19,FCF Yield,-38.53%,-48.56%,-102.62%,-225.56%,-238.95%,-163.72%,-33.75%,16.32%,-8.62%,51.78%,58.85%,Upgrade
20,Dividend Yield,0.00%,-,-,-,-,-,7.56%,14.44%,20.62%,19.15%,21.29%,Upgrade
21,Buyback Yield / Dilution,1.93%,1.55%,2.31%,-0.73%,-0.74%,0.74%,0.32%,0.48%,11.84%,-15.18%,-30.57%,Upgrade
22,Total Shareholder Return,1.93%,1.55%,2.31%,-0.73%,-0.74%,0.74%,7.88%,14.92%,32.47%,3.97%,-9.28%,Upgrade
