,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,21137,23309,20002,22390,31645,34440,38588,46718,33527,33125,Upgrade
1,Revenue Growth (YoY),5.67%,4.10%,-36.79%,-34.99%,-17.99%,-26.28%,15.09%,41.04%,23.65%,3.71%,Upgrade
2,Cost of Revenue,23007,25840,17995,28787,24246,26268,27739,34136,22007,22987,Upgrade
3,Gross Profit,-1870,-2531,2007,-6397,7398,8172,10849,12582,11520,10138,Upgrade
4,"Selling, General & Admin",1589,1607,2173,2109,2724,3904,3173,4188,2666,3521,Upgrade
5,Other Operating Expenses,741.66,-700.54,708.11,196.79,-16.23,26.88,-60.53,-18.61,-36.29,1110,Upgrade
6,Operating Expenses,2331,1149,2881,2823,3006,3977,3311,4638,2727,4781,Upgrade
7,Operating Income,-4201,-3680,-874.33,-9221,4393,4195,7538,7944,8793,5357,Upgrade
8,Interest Expense,-309.7,-309.71,-136.95,-378.12,-14.89,-773.01,-1529,-1087,-989.17,-973.86,Upgrade
9,Interest & Investment Income,75.08,104.87,162.07,112.78,383.8,535.69,645.09,656.75,640.74,591.57,Upgrade
10,Earnings From Equity Investments,-265.83,-1107,-337.25,-404.73,-352.72,598.62,195.62,1095,491.12,935.96,Upgrade
11,Currency Exchange Gain (Loss),-153.97,434.78,-745.66,-1103,-1510,736.44,318.45,3411,-782.76,-753.99,Upgrade
12,Other Non Operating Income (Expenses),-82.21,-591.94,-652.06,-833.15,-71.45,-411.58,-,-2046,396.89,200.21,Upgrade
13,EBT Excluding Unusual Items,-4937,-5149,-2584,-11827,2827,4882,7168,9974,8550,5357,Upgrade
14,Impairment of Goodwill,-,-1120,-,-403.12,-,-29.89,-,-723.8,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-663.88,-1611,-265.78,-3050,1998,-371.52,55.63,101.32,944.88,1059,Upgrade
16,Gain (Loss) on Sale of Assets,58.76,-934.94,-116.49,-862.63,1094,825.29,4137,591.3,1880,18.28,Upgrade
17,Asset Writedown,-76.57,-61.93,-7.92,-289.87,15.76,229.66,0.6,142.16,12.51,-39.18,Upgrade
18,Other Unusual Items,-,0.19,-,15.05,111.47,-,-,-,-,-,Upgrade
19,Pretax Income,-5619,-8876,-2974,-16418,6046,5535,11362,10085,11387,6395,Upgrade
20,Income Tax Expense,3281,289.69,636.56,309.11,2692,2908,4891,4175,5048,3055,Upgrade
21,Earnings From Continuing Operations,-8900,-9166,-3611,-16727,3354,2627,6471,5910,6339,3340,Upgrade
22,Minority Interest in Earnings,-248.75,369.89,-352.83,-135.56,-477.01,-729.35,-672.79,-1028,-662.33,-471.5,Upgrade
23,Net Income,-9149,-8796,-3964,-16863,2877,1898,5798,4882,5677,2868,Upgrade
24,Preferred Dividends & Other Adjustments,524.83,529.76,511.64,519.38,475.92,476.33,507.53,534.39,549.39,432.93,Upgrade
25,Net Income to Common,-9674,-9326,-4475,-17382,2401,1422,5290,4347,5127,2435,Upgrade
26,Net Income Growth,-,-,-,-,-50.38%,-61.12%,2.13%,70.20%,3.33%,-23.63%,Upgrade
27,Shares Outstanding (Basic),5046,4963,4645,3947,3883,3883,3883,3883,3883,3883,Upgrade
28,Shares Outstanding (Diluted),5046,4963,4645,3947,3883,3883,3883,3883,3883,3883,Upgrade
29,Shares Change (YoY),8.63%,25.75%,19.64%,1.66%,-,-,-,-,-,-,Upgrade
30,EPS (Basic),-1.92,-1.88,-0.96,-4.40,0.62,0.37,1.36,1.12,1.32,0.63,Upgrade
31,EPS (Diluted),-1.92,-1.88,-0.96,-4.40,0.62,0.37,1.36,1.12,1.32,0.63,Upgrade
32,EPS Growth,-,-,-,-,-54.61%,-67.29%,3.18%,78.47%,1.00%,-27.68%,Upgrade
33,Free Cash Flow,-1607,4337,4884,6046,3402,-388.25,-624.82,-6354,6052,-4022,Upgrade
34,Free Cash Flow Per Share,-0.32,0.87,1.05,1.53,0.88,-0.10,-0.16,-1.64,1.56,-1.04,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,0.416,0.471,0.456,0.366,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-8.78%,28.41%,-13.61%,-19.72%,Upgrade
37,Operating Margin,-19.87%,-15.79%,-4.37%,-41.18%,13.88%,12.18%,19.53%,17.00%,26.23%,16.17%,Upgrade
38,Profit Margin,-45.77%,-40.01%,-22.37%,-77.64%,7.59%,4.13%,13.71%,9.31%,15.29%,7.35%,Upgrade
39,Free Cash Flow Margin,-7.60%,18.61%,24.42%,27.00%,10.75%,-1.13%,-1.62%,-13.60%,18.05%,-12.14%,Upgrade
40,EBITDA,-3761,-3240,-381.57,-8702,4894,4669,8003,8529,9216,5718,Upgrade
41,D&A For EBITDA,439.28,440.04,492.76,518.25,501.12,473.14,465.25,584.99,423.44,361.02,Upgrade
42,EBIT,-4201,-3680,-874.33,-9221,4393,4195,7538,7944,8793,5357,Upgrade
43,Advertising Expenses,-,-,-,-,-,-,437.27,-,365.64,-,Upgrade
