,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,4148,8637,7030,8463,12906,22803,46512,41926,38362,33551,Upgrade
1,Trading Asset Securities,2467,2802,3363,2847,5496,2811,1503,1248,3180,1008,Upgrade
2,Cash & Short-Term Investments,6616,11439,10393,11310,18401,25614,48015,43174,41541,34559,Upgrade
3,Cash Growth,-36.34%,1.14%,-43.52%,-55.84%,-61.68%,-40.67%,15.58%,24.93%,16.00%,-11.41%,Upgrade
4,Accounts Receivable,13127,13167,14108,15633,17458,17940,20992,14571,11436,9108,Upgrade
5,Other Receivables,30600,33043,37763,42798,30545,33822,27230,27176,27272,19484,Upgrade
6,Receivables,45499,48850,54712,61399,53301,56835,52199,47138,41587,31825,Upgrade
7,Inventory,69697,75265,81864,87004,102524,103762,98482,101490,108819,93413,Upgrade
8,Restricted Cash,4671,3916,8345,7628,13019,15618,10648,8939,8046,9004,Upgrade
9,Other Current Assets,9576,11347,12465,12772,12962,16031,19559,19756,20070,21964,Upgrade
10,Total Current Assets,136058,150817,167778,180113,200207,217861,228904,220495,220062,190764,Upgrade
11,"Property, Plant & Equipment",14983,15603,16647,16676,17416,15945,16301,15457,15862,14779,Upgrade
12,Long-Term Investments,25293,25417,27284,28806,30234,31348,32250,18690,15971,14973,Upgrade
13,Goodwill,3316,3405,4668,4668,5213,5026,4622,4265,4768,3897,Upgrade
14,Other Intangible Assets,1253,1432,1554,1684,2575,2628,4040,3576,2249,1578,Upgrade
15,Long-Term Deferred Tax Assets,3853,5059,4465,3766,2650,2165,1482,1392,1123,1351,Upgrade
16,Other Long-Term Assets,34665,40075,40390,37668,41516,41587,42793,49889,41775,45889,Upgrade
17,Total Assets,219421,241808,262787,273382,299811,316560,330391,313765,301810,273232,Upgrade
18,Accounts Payable,23078,25013,22778,27586,24970,24950,29381,24819,23170,21276,Upgrade
19,Accrued Expenses,8837,9280,9448,9403,10962,9085,9257,8956,7602,6832,Upgrade
20,Short-Term Debt,3712,3563,2428,2744,1370,2863,6838,8255,13273,9583,Upgrade
21,Current Portion of Long-Term Debt,39185,22871,19793,22700,21223,32932,35701,31198,27030,32714,Upgrade
22,Current Portion of Leases,69.45,152.96,153.32,195.86,245.62,302.38,229.82,244.01,185.27,182.41,Upgrade
23,Current Income Taxes Payable,21569,21465,21599,20803,20211,19100,17139,17257,16720,17563,Upgrade
24,Current Unearned Revenue,36612,41354,47599,45870,47103,44582,42212,36306,38467,33654,Upgrade
25,Other Current Liabilities,16365,19463,22043,22953,25513,29631,32072,41574,37927,25863,Upgrade
26,Total Current Liabilities,149427,143161,145841,152255,151597,163445,172829,168611,164374,147668,Upgrade
27,Long-Term Debt,9228,28161,36140,35593,47577,54372,60015,60352,58636,54373,Upgrade
28,Long-Term Leases,50.81,98.07,119.6,136.64,160.53,262.09,410.27,392.93,343.38,390.33,Upgrade
29,Long-Term Unearned Revenue,-,-,-,-,64.82,-,117.75,75.27,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,3529,3567,3483,3869,3316,4062,3977,4087,3839,3180,Upgrade
31,Other Long-Term Liabilities,4427,4464,5317,5802,5415,4988,3075,3278,2974,2285,Upgrade
32,Total Liabilities,166660,179451,190901,197655,208132,227128,240424,236795,230166,207895,Upgrade
33,Common Stock,4878,500.3,468.68,449.14,400.25,400.25,400.25,400.25,400.25,400.25,Upgrade
34,Additional Paid-In Capital,500.3,4878,4656,4257,3022,3022,3022,3022,3022,3022,Upgrade
35,Retained Earnings,5723,22870,32196,36671,54054,51653,51849,48523,45893,42182,Upgrade
36,Comprehensive Income & Other,21487,13459,12808,12294,12127,12180,12813,12508,12317,12437,Upgrade
37,Total Common Equity,32589,41708,50128,53671,69602,67254,68084,64453,61632,58040,Upgrade
38,Minority Interest,20172,20649,21758,22056,22077,22177,21883,12517,10011,7296,Upgrade
39,Shareholders' Equity,52761,62357,71886,75727,91680,89431,89967,76970,71643,65336,Upgrade
40,Total Liabilities & Equity,219421,241808,262787,273382,299811,316560,330391,313765,301810,273232,Upgrade
41,Total Debt,52245,54846,58634,61370,70577,90732,103194,100442,99467,97242,Upgrade
42,Net Cash (Debt),-45629,-43407,-48241,-50060,-52175,-65118,-55179,-57268,-57926,-62683,Upgrade
43,Net Cash Per Share,-9.04,-8.75,-10.39,-12.68,-13.44,-16.77,-14.21,-14.75,-14.92,-16.14,Upgrade
44,Filing Date Shares Outstanding,5046,5046,4700,4481,3917,3917,3917,3917,3917,3917,Upgrade
45,Total Common Shares Outstanding,5046,5046,4700,4481,3917,3917,3917,3917,3917,3917,Upgrade
46,Working Capital,-13369,7655,21937,27858,48610,54416,56075,51885,55688,43097,Upgrade
47,Book Value Per Share,3.53,5.44,7.74,9.03,14.45,13.85,14.06,12.97,12.25,11.35,Upgrade
48,Tangible Book Value,28019,36870,43906,47318,61814,59600,59422,56612,54615,52565,Upgrade
49,Tangible Book Value Per Share,2.62,4.48,6.42,7.61,12.46,11.89,11.85,10.97,10.46,9.96,Upgrade
50,Buildings,-,8642,-,9170,-,8103,-,7785,-,8960,Upgrade
51,Machinery,-,3274,-,3300,-,2702,-,2030,-,1362,Upgrade
52,Construction In Progress,-,4520,-,4389,-,4750,-,4680,-,4472,Upgrade
