,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2415,2499,2353,2017,1705,2447,1858,2117,2068,1695,Upgrade
1,Short-Term Investments,333.48,324.61,155.92,512.97,1018,672.93,1065,1302,763.62,1099,Upgrade
2,Trading Asset Securities,1083,984.14,1175,1099,1154,1048,1231,1031,1573,1637,Upgrade
3,Cash & Short-Term Investments,3832,3807,3685,3628,3877,4168,4153,4450,4404,4430,Upgrade
4,Cash Growth,3.99%,4.93%,-4.96%,-12.94%,-6.65%,-6.33%,-5.70%,0.43%,14.06%,23.04%,Upgrade
5,Accounts Receivable,13.27,12.78,4.13,9.72,2.58,3.02,16,11.72,5.61,6.67,Upgrade
6,Other Receivables,278.43,24.4,94.75,133.09,79.09,108.43,112.98,175.49,120.58,165.72,Upgrade
7,Receivables,291.7,37.18,98.88,142.81,81.67,111.45,128.97,187.2,126.18,172.38,Upgrade
8,Inventory,1.38,1.28,1.42,1.36,1.44,1.21,1.07,1.02,0.72,0.71,Upgrade
9,Total Current Assets,4125,3846,3785,3773,3960,4280,4284,4638,4531,4603,Upgrade
10,"Property, Plant & Equipment",475.95,519.76,476.36,236.04,295.95,320.43,308.58,343.77,381.01,414.19,Upgrade
11,Long-Term Investments,3887,4104,4116,3784,3679,3690,5671,4909,3445,3137,Upgrade
12,Long-Term Deferred Tax Assets,1.31,1.16,1.89,2.22,2.07,3.07,4.8,4.59,5.5,4.96,Upgrade
13,Other Long-Term Assets,47.61,44.88,46.26,45.32,83.65,74.44,27.1,270.99,0.14,30.94,Upgrade
14,Total Assets,8537,8516,8425,7840,8021,8368,10295,10166,8363,8190,Upgrade
15,Accounts Payable,7.6,7.28,7.24,7.9,9.61,8.33,12.65,11.89,10.68,5.7,Upgrade
16,Current Portion of Leases,80.94,78.84,55.52,15.5,59.9,70.48,54.54,56.06,54.06,55.19,Upgrade
17,Current Income Taxes Payable,17.76,4.91,20.49,11.12,17.91,10.86,23.96,14.43,12.51,39.43,Upgrade
18,Current Unearned Revenue,535.57,591.7,631.96,644.02,629.32,597.59,581.77,500.41,426.53,363.01,Upgrade
19,Other Current Liabilities,88.97,146.27,84.06,104.05,65.05,113.29,67.93,217.46,75.51,103.53,Upgrade
20,Total Current Liabilities,730.84,828.99,799.27,782.59,781.8,800.55,740.85,800.26,579.29,566.86,Upgrade
21,Long-Term Leases,229.43,270.02,237,11.99,19.82,27.2,37.22,64.14,89,116.48,Upgrade
22,Long-Term Deferred Tax Liabilities,3.55,3.8,2.66,1.96,2.41,2.18,2.29,2.49,3.03,3.92,Upgrade
23,Total Liabilities,963.82,1103,1039,796.54,804.03,829.92,780.36,866.9,671.32,687.27,Upgrade
24,Common Stock,1629,1629,1629,1629,1629,1629,1629,1629,1629,1629,Upgrade
25,Retained Earnings,5686,5563,5510,5199,5497,5801,6238,5903,5407,5335,Upgrade
26,Comprehensive Income & Other,23.91,22.9,29.03,31.48,-119.38,-94.04,1460,1582,489.36,379.76,Upgrade
27,Total Common Equity,7340,7215,7169,6860,7007,7337,9327,9115,7526,7344,Upgrade
28,Minority Interest,233.72,197.85,217.83,183.28,209.82,201.4,187.11,184.26,165.23,158.88,Upgrade
29,Shareholders' Equity,7573,7413,7387,7044,7217,7538,9514,9299,7691,7503,Upgrade
30,Total Liabilities & Equity,8537,8516,8425,7840,8021,8368,10295,10166,8363,8190,Upgrade
31,Total Debt,310.37,348.86,292.51,27.49,79.72,97.67,91.76,120.21,143.06,171.67,Upgrade
32,Net Cash (Debt),3521,3458,3392,3601,3797,4070,4062,4329,4261,4259,Upgrade
33,Net Cash Growth,3.81%,-3.96%,-10.67%,-11.53%,-6.51%,-5.99%,-4.68%,1.66%,26.73%,29.05%,Upgrade
34,Net Cash Per Share,9.45,-,9.10,-,10.19,10.92,10.90,11.62,11.43,11.43,Upgrade
35,Filing Date Shares Outstanding,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,Upgrade
36,Total Common Shares Outstanding,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,372.69,Upgrade
37,Working Capital,3394,3017,2986,2990,3178,3480,3543,3838,3952,4037,Upgrade
38,Book Value Per Share,19.69,19.36,19.24,18.41,18.80,19.69,25.03,24.46,20.19,19.71,Upgrade
39,Tangible Book Value,7340,7215,7169,6860,7007,7337,9327,9115,7526,7344,Upgrade
40,Tangible Book Value Per Share,19.69,19.36,19.24,18.41,18.80,19.69,25.03,24.46,20.19,19.71,Upgrade
41,Machinery,-,374.31,-,354,-,346.27,-,339.03,-,333.86,Upgrade
42,Leasehold Improvements,-,35.3,-,35.3,-,35.07,-,33.73,-,20.5,Upgrade
