,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,199.57,142.16,101.3,149.95,207.47,151.92,82.64,144.15,194.55,110.19,74.39,126.63,149.52,94.6,68.56,86.39,123.66,91.73,36.34,92.25,Upgrade
1,Other Revenue,-21.37,21.37,-,32.03,-23.11,23.11,-,39.37,-19.03,19.03,-,36.24,-9.14,9.14,-,16.32,-8.72,8.72,-,11.46,Upgrade
2,Revenue,178.2,163.53,101.3,181.98,184.35,175.04,82.64,183.51,175.51,129.22,74.39,162.87,140.38,103.74,68.56,102.71,114.94,100.45,36.34,103.7,Upgrade
3,Revenue Growth (YoY),-3.34%,-6.57%,22.59%,-0.84%,5.04%,35.46%,11.09%,12.68%,25.03%,24.56%,8.51%,58.57%,22.13%,3.27%,88.64%,-0.96%,40.48%,30.26%,-34.06%,36.82%,Upgrade
4,Cost of Revenue,122.03,107.72,68.77,120.33,126.28,111.68,54.74,124.95,118.81,85.28,52.44,108.71,96.79,75.23,51.76,81.91,82.13,70.29,25.66,72.15,Upgrade
5,Gross Profit,56.17,55.81,32.53,61.65,58.07,63.36,27.9,58.56,56.71,43.93,21.95,54.16,43.59,28.51,16.8,20.8,32.81,30.16,10.68,31.56,Upgrade
6,"Selling, General & Admin",40.49,35.97,26.55,28.68,42.08,36.04,24.07,31.8,31.35,32.59,19.23,35.84,30.18,19.77,16.37,16.2,25.4,15.15,11.01,21.31,Upgrade
7,Research & Development,13.65,11.63,10,15.6,9.33,8.25,7.26,9.5,9.26,7.56,6.67,9.61,6.33,6.26,5.7,8.18,5.39,5.28,4.69,7.92,Upgrade
8,Other Operating Expenses,-12.21,8.59,-6.38,-2.87,-2.46,-2.56,-4.12,4.13,-1.98,-4.41,-0.93,-1.11,-1.48,-0.67,-1.64,0.44,-1.35,-1.34,-2.23,1.99,Upgrade
9,Operating Expenses,44.85,60.46,28.07,38.4,50.51,45.98,26.01,49.75,40.84,39.92,23.94,46.9,36.19,25.88,20.99,27.09,32.16,19.8,13.61,34.04,Upgrade
10,Operating Income,11.32,-4.65,4.45,23.25,7.56,17.38,1.89,8.81,15.87,4.01,-1.99,7.25,7.4,2.63,-4.19,-6.29,0.65,10.37,-2.93,-2.48,Upgrade
11,Interest Expense,-,-0.05,-0.11,-0.31,-0.02,-0.1,-,-0.07,-0,-0.18,-,-,-,-0.17,-,-3.03,-0,-,-,-,Upgrade
12,Interest & Investment Income,0.42,0.86,1.08,0.72,0.74,0.17,1.1,0.72,3.72,1.66,1.59,3.32,3.6,1.9,2.22,-,9.54,0.75,0.07,3.82,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,0.04,-,-,-,0.25,-,-,-,0.02,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.2,-0.45,-0,0.25,-0.1,0.23,-0.01,-1.13,-0.02,0.43,-0.18,-0.17,0,-0.05,0.03,-0.06,-0.07,-0.01,-0,-0.43,Upgrade
15,EBT Excluding Unusual Items,11.93,-4.29,5.42,23.95,8.18,17.69,2.97,8.59,19.57,5.92,-0.57,10.42,11,4.3,-1.94,-9.38,10.12,11.11,-2.86,0.91,Upgrade
16,Gain (Loss) on Sale of Investments,-1.2,-0.72,-0.64,-46.87,-,-,-,-1.57,-,-,-,-1,0.4,-0.4,-,14.11,-,-0.4,-0.17,4.14,Upgrade
17,Gain (Loss) on Sale of Assets,0.03,-0.05,-,-,0.01,0,-,0.5,-,-,-,-,-,-,-,-0.01,-,-,-,-,Upgrade
18,Asset Writedown,-,-,-,-0.03,-,-,-,0,-0.01,0.01,-,-0.01,0,-0,-,-0.07,0.01,-0.01,-,2.32,Upgrade
19,Other Unusual Items,-11.04,11.04,-,2.88,-0.24,0.24,-,4.23,0.01,-0.01,-,3.24,-0.01,0.01,-,1.59,-,-,-,3.68,Upgrade
20,Pretax Income,-0.27,5.98,4.78,-20.07,7.95,17.93,2.97,11.75,19.58,5.92,-0.57,12.65,11.4,3.91,-1.94,6.24,10.13,10.7,-3.03,11.05,Upgrade
21,Income Tax Expense,0.15,0.4,0.92,-2.11,0.21,1.03,0.25,1.28,0.01,0.21,0.01,2,-0.87,0.37,-,1.63,1.37,0.89,0.01,1.16,Upgrade
22,Earnings From Continuing Operations,-0.42,5.58,3.86,-17.97,7.74,16.9,2.72,10.47,19.56,5.71,-0.59,10.64,12.27,3.54,-1.94,4.61,8.77,9.81,-3.04,9.89,Upgrade
23,Minority Interest in Earnings,0.17,0.22,0.41,0.06,-0.35,-1.02,-0.47,-0.45,-0.68,-0.46,-0.15,-1.09,-0.35,0.08,0.11,0.34,0.09,0.16,0.17,0.3,Upgrade
24,Net Income,-0.26,5.79,4.27,-17.91,7.39,15.88,2.25,10.02,18.89,5.25,-0.74,9.55,11.92,3.62,-1.82,4.95,8.85,9.98,-2.87,10.19,Upgrade
25,Net Income to Common,-0.26,5.79,4.27,-17.91,7.39,15.88,2.25,10.02,18.89,5.25,-0.74,9.55,11.92,3.62,-1.82,4.95,8.85,9.98,-2.87,10.19,Upgrade
26,Net Income Growth,-,-63.52%,89.69%,-,-60.86%,202.62%,-,4.89%,58.44%,45.00%,-,92.77%,34.66%,-63.72%,-,-51.37%,14.36%,68.38%,-,79.24%,Upgrade
27,Shares Outstanding (Basic),150,150,150,160,150,150,150,158,150,149,151,131,151,150,150,148,150,150,150,161,Upgrade
28,Shares Outstanding (Diluted),150,150,150,160,150,150,150,158,150,149,151,131,151,150,150,148,150,150,150,161,Upgrade
29,Shares Change (YoY),0.01%,0.17%,-0.16%,1.32%,-0.17%,0.53%,-0.34%,19.87%,-0.45%,-0.43%,0.72%,-10.90%,0.55%,-0.01%,-0.43%,-8.56%,0.04%,-0.12%,-0.03%,2.53%,Upgrade
30,EPS (Basic),-0.00,0.04,0.03,-0.11,0.05,0.11,0.01,0.06,0.13,0.04,-0.00,0.07,0.08,0.02,-0.01,0.03,0.06,0.07,-0.02,0.06,Upgrade
31,EPS (Diluted),-0.00,0.04,0.03,-0.11,0.05,0.11,0.01,0.06,0.13,0.04,-0.00,0.07,0.08,0.02,-0.01,0.03,0.06,0.07,-0.02,0.06,Upgrade
32,EPS Growth,-,-63.58%,90.00%,-,-60.79%,201.02%,-,-12.50%,59.16%,45.63%,-,116.35%,33.93%,-63.72%,-,-46.81%,14.31%,68.58%,-,74.82%,Upgrade
33,Free Cash Flow,-1.97,-14.2,-33.9,114.64,19.6,-15.35,-32.95,30.36,-35.53,-5.02,-38.35,50.37,-8.89,-34.17,-97.46,20.57,5.49,-24.35,-48.68,6.21,Upgrade
34,Free Cash Flow Per Share,-0.01,-0.09,-0.23,0.72,0.13,-0.10,-0.22,0.19,-0.24,-0.03,-0.25,0.38,-0.06,-0.23,-0.65,0.14,0.04,-0.16,-0.32,0.04,Upgrade
35,Dividend Per Share,-,-,-,0.016,-,-,-,-,-,-,-,0.027,-,-,-,0.028,-,-,-,0.035,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-3.57%,-,-,-,-20.00%,-,-,-,12.90%,Upgrade
37,Gross Margin,31.52%,34.13%,32.11%,33.88%,31.50%,36.20%,33.76%,31.91%,32.31%,34.00%,29.51%,33.25%,31.05%,27.48%,24.50%,20.25%,28.55%,30.03%,29.39%,30.43%,Upgrade
38,Operating Margin,6.35%,-2.85%,4.40%,12.78%,4.10%,9.93%,2.28%,4.80%,9.04%,3.10%,-2.67%,4.45%,5.27%,2.54%,-6.11%,-6.12%,0.57%,10.32%,-8.07%,-2.39%,Upgrade
39,Profit Margin,-0.14%,3.54%,4.22%,-9.84%,4.01%,9.07%,2.72%,5.46%,10.76%,4.06%,-0.99%,5.86%,8.49%,3.49%,-2.66%,4.82%,7.70%,9.93%,-7.89%,9.82%,Upgrade
40,Free Cash Flow Margin,-1.11%,-8.68%,-33.46%,63.00%,10.63%,-8.77%,-39.88%,16.54%,-20.25%,-3.88%,-51.55%,30.93%,-6.33%,-32.93%,-142.16%,20.02%,4.78%,-24.24%,-133.95%,5.99%,Upgrade
41,EBITDA,16.4,0.76,9.53,28.33,12.01,22.32,6.34,13.26,19.4,8.55,1.46,10.78,8.26,6,-3.32,-5.43,1.44,11.18,-2.15,-1.7,Upgrade
42,EBITDA Margin,9.20%,0.47%,9.41%,15.57%,6.51%,12.75%,7.67%,7.23%,11.05%,6.62%,1.96%,6.62%,5.89%,5.78%,-4.85%,-5.28%,1.25%,11.13%,-5.90%,-1.63%,Upgrade
43,D&A For EBITDA,5.08,5.42,5.08,5.08,4.45,4.93,4.45,4.45,3.53,4.54,3.44,3.53,0.86,3.37,0.86,0.86,0.79,0.81,0.79,0.79,Upgrade
44,EBIT,11.32,-4.65,4.45,23.25,7.56,17.38,1.89,8.81,15.87,4.01,-1.99,7.25,7.4,2.63,-4.19,-6.29,0.65,10.37,-2.93,-2.48,Upgrade
45,EBIT Margin,6.35%,-2.85%,4.40%,12.78%,4.10%,9.93%,2.28%,4.80%,9.04%,3.10%,-2.67%,4.45%,5.27%,2.54%,-6.11%,-6.12%,0.56%,10.32%,-8.07%,-2.39%,Upgrade
46,Effective Tax Rate,-,6.77%,19.23%,-,2.65%,5.74%,8.37%,10.89%,0.06%,3.58%,-,15.84%,-,9.42%,-,26.10%,13.49%,8.29%,-,10.52%,Upgrade
47,Revenue as Reported,178.2,163.53,101.3,181.98,184.35,175.04,82.64,183.51,175.51,129.22,74.39,162.87,140.38,103.74,68.56,102.71,114.94,100.45,36.34,103.7,Upgrade
