,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1099,1045,1181,1439,1666,1625,1924,1794,1928,2164,2422,2644,2766,2383,2131,2544,2033,2146,2287,2405,Upgrade
1,Trading Asset Securities,2.5,2.5,11.17,11.81,11.62,11.43,11.89,11.51,10.91,11.5,11.2,13.62,16.16,13.9,14.09,33.66,33.26,12.36,10,10,Upgrade
2,Cash & Short-Term Investments,1101,1048,1192,1450,1678,1637,1936,1806,1939,2176,2434,2658,2782,2397,2145,2578,2066,2158,2297,2415,Upgrade
3,Cash Growth,-34.35%,-35.99%,-38.43%,-19.67%,-13.45%,-24.78%,-20.46%,-32.07%,-30.31%,-9.23%,13.46%,3.10%,34.66%,11.06%,-6.62%,6.77%,-10.49%,-1.08%,33.44%,26.38%,Upgrade
4,Accounts Receivable,72.13,98.97,87.95,78.01,70.03,66.79,64.82,61.54,67.25,66.66,55.62,54.38,44.57,43.99,46.27,45.22,50.14,44.86,41.28,25.79,Upgrade
5,Other Receivables,566.85,567.75,570.28,570.73,793,791.12,704.71,704.25,705.64,805.33,778.21,777.7,797.28,1091,911.48,855.7,1313,1166,1172,1237,Upgrade
6,Receivables,638.97,666.71,658.24,648.74,863.03,857.91,769.53,765.79,772.89,871.99,833.83,832.08,841.85,1135,957.76,900.92,1363,1211,1213,1263,Upgrade
7,Inventory,758.51,792.22,866.21,882.88,966.09,999.17,1070,1129,1207,1234,1248,1258,1310,1416,2174,2317,2453,2713,2888,2966,Upgrade
8,Prepaid Expenses,97.82,64.98,57.47,57.52,70.4,65.46,66.86,67.18,82.55,82.12,86.26,80.52,134.94,100.02,92.69,77.02,263.76,270.82,278.93,285.2,Upgrade
9,Other Current Assets,1.75,4.43,3.83,3.94,6.96,4.73,5.23,0.58,2.96,2.4,385.57,385.82,389.43,436.27,385.26,384.72,384.91,390.32,390.54,390.18,Upgrade
10,Total Current Assets,2598,2576,2778,3044,3584,3564,3847,3768,4004,4367,4988,5215,5458,5485,5755,6258,6531,6743,7068,7319,Upgrade
11,"Property, Plant & Equipment",88.56,90.16,91.77,92.21,93.82,95.35,94.81,96.14,96.53,98.32,100.17,102.03,104.15,102.01,117.13,114.61,115.37,115.12,114.96,116.23,Upgrade
12,Long-Term Investments,1321,1314,1294,1308,1319,1382,1407,1403,1373,1225,1298,1286,1215,1227,1181,1139,957.57,954.26,950.05,906.73,Upgrade
13,Goodwill,21.97,21.97,21.97,21.97,21.97,21.97,21.97,21.97,21.97,-,-,-,64.01,212.47,212.47,212.47,252.46,252.46,252.46,252.46,Upgrade
14,Other Intangible Assets,105.81,108.03,109.89,112.09,114.29,116.49,119.34,120.11,3.42,0.55,0.6,0.75,0.89,1.04,1.19,1.49,1.84,2.19,0.19,0.24,Upgrade
15,Long-Term Deferred Tax Assets,67.5,116.44,119.38,118.82,122.28,121.33,112.11,114.42,111.84,88.25,66.72,69.44,104.26,88.62,89.99,87.44,91.81,92.76,100.06,100.5,Upgrade
16,Long-Term Deferred Charges,3.12,3.48,3.83,4.19,4.55,4.91,5.48,6.06,5,4.98,5.48,4.75,4.44,2.48,3.63,3.99,4.11,4.47,4.83,5.18,Upgrade
17,Other Long-Term Assets,4206,4240,4097,4131,3887,3921,3956,3990,4080,4114,4150,4182,4171,4209,3735,3766,3802,3832,3858,3888,Upgrade
18,Total Assets,8412,8470,8516,8831,9148,9227,9563,9519,9695,9898,10609,10860,11122,11327,11096,11582,11756,11997,12349,12588,Upgrade
19,Accounts Payable,213.03,220.65,226.76,233.49,257.55,270.31,275.55,278.41,316.94,321.65,328.97,355.96,408.26,419.99,451.61,535.35,627.17,663.63,679.43,779.6,Upgrade
20,Accrued Expenses,20.89,140.16,29.97,358.68,34.44,341.58,35.33,442.76,44.67,305.66,43.49,326.22,55.61,316.41,66.76,465.3,95.1,408.36,115.38,445.12,Upgrade
21,Current Portion of Long-Term Debt,72.51,74.4,74.94,74.29,73.97,75.46,125.77,262.29,288.38,314.51,157.33,155.82,133.78,131.34,125.63,125.59,117.11,116.44,114.82,114.8,Upgrade
22,Current Portion of Leases,-,0.94,-,0.45,-,0.17,-,0.33,-,0.87,-,2.14,-,2.51,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,136.01,9.72,134.99,27.71,330.07,10.62,358.61,9.38,333.9,11.57,287.78,24.23,288.88,25.41,300.12,42.14,371.86,20.91,360.6,50.26,Upgrade
24,Current Unearned Revenue,138.17,131.49,133.39,142.12,169.8,169.25,177.38,192.28,233.99,277.4,273.19,268.91,322.48,299.91,314.39,350.5,341.85,343.58,386.06,426.08,Upgrade
