,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,2844,3442,4809,5674,5722,4657,4802,5001,4930,5301,3771,2585,2832,2042,1731,1407,1261,1154,867.87,1062,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.43,-,-,-,-,Upgrade
2,Trading Asset Securities,1362,1894,56.71,123.36,160.04,98.37,31.73,70.32,131.34,328.96,42.54,242.79,125.53,63.32,17.79,207.37,226.68,414.11,412,452.4,Upgrade
3,Cash & Short-Term Investments,4206,5336,4866,5797,5882,4755,4834,5071,5061,5630,3814,2828,2958,2105,1748,1767,1488,1568,1280,1514,Upgrade
4,Cash Growth,-28.50%,12.21%,0.66%,14.31%,16.23%,-15.54%,26.74%,79.33%,71.11%,167.48%,118.14%,60.06%,98.77%,34.27%,36.61%,16.71%,268.88%,363.05%,219.91%,278.41%,Upgrade
5,Accounts Receivable,8756,7230,7661,6987,7116,6730,7857,7642,6963,5880,4916,4475,3162,2417,2240,1581,1597,1138,1421,1703,Upgrade
6,Other Receivables,75.05,243.28,84.99,85.2,86.45,77.01,69.82,57.68,36.65,42.02,57.49,46.35,41.91,15.95,14.99,7.92,20.84,9.96,15.57,12.98,Upgrade
7,Receivables,8831,7473,7746,7072,7202,6807,7927,7700,6999,5922,4973,4521,3204,2433,2255,1589,1618,1148,1437,1716,Upgrade
8,Inventory,1901,1535,1555,1533,2100,2108,2889,3297,3119,3214,2432,1668,1294,803.18,723.07,583.97,695.04,625.38,740.04,590.29,Upgrade
