,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,4.23,11.5,31.73,770.81,617.67,887.97,794.41,171.37,370.64,295.62,Upgrade
1,Short-Term Investments,-,8.62,10.73,3.43,64.95,55.39,108.92,10.9,423.65,97.96,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,425.7,1562,732.54,440,Upgrade
3,Cash & Short-Term Investments,4.23,20.12,42.46,774.24,682.62,943.36,1329,1744,1527,833.58,Upgrade
4,Cash Growth,-90.05%,-97.40%,-93.78%,-17.93%,-48.64%,-45.91%,-12.96%,109.21%,52.93%,-31.59%,Upgrade
5,Accounts Receivable,13.3,6.24,10.32,7.38,5977,5538,6105,66.92,62.5,25.3,Upgrade
6,Other Receivables,1.98,4.02,14.75,3.68,755.3,523.99,469.7,384.39,271.34,79.86,Upgrade
7,Receivables,33.64,13.45,25.07,11.06,6918,6263,6809,509.03,518.96,327.16,Upgrade
8,Inventory,0.09,0.09,0.07,0.07,586.68,772.36,813.98,911.21,957.66,1526,Upgrade
9,Prepaid Expenses,2.06,2.66,-,6.84,-,-,-,-,-,-,Upgrade
10,Other Current Assets,5.5,6.7,19.56,28.15,1084,1020,628.48,1137,6.73,764.94,Upgrade
11,Total Current Assets,45.51,43.02,87.16,820.36,9271,8999,9581,4301,3010,3451,Upgrade
12,"Property, Plant & Equipment",24.76,25.33,60.73,78.35,387.35,431.85,603.55,384.77,307.58,222.64,Upgrade
13,Long-Term Investments,672.55,853.15,1195,985.69,674.38,911.42,627.09,913.64,738.87,716.93,Upgrade
14,Goodwill,-,-,-,-,5.52,5.52,97.63,-,-,-,Upgrade
15,Other Intangible Assets,1.06,1.06,1.08,1.16,141.14,156.85,369.82,2.81,2.85,2.83,Upgrade
16,Other Long-Term Assets,48.7,53.5,55.5,63.3,530.4,621.73,944.93,962.65,1132,1274,Upgrade
17,Total Assets,792.58,976.06,1399,1949,11010,11126,12224,6580,5191,5667,Upgrade
18,Accounts Payable,3.32,2.91,3.55,3.92,1080,726.64,1132,20.31,22.78,23.5,Upgrade
19,Accrued Expenses,2.78,4.16,-,7.63,-,-,-,-,-,8.47,Upgrade
20,Current Portion of Long-Term Debt,17.88,15.13,87.96,532.99,1517,1439,1705,229.35,257.59,286.91,Upgrade
21,Current Portion of Leases,4.94,5.23,9.05,10.05,38.73,36.91,42.24,6.77,6.29,7.78,Upgrade
22,Current Income Taxes Payable,-,-,0.98,1.59,28.93,29.48,29.83,3.51,2.18,2.31,Upgrade
23,Current Unearned Revenue,0.02,0.01,0.26,1.54,223.08,340.52,335.07,0.64,1.56,47.47,Upgrade
24,Other Current Liabilities,18.23,17.06,47.29,35.75,4897,4938,4619,1363,212.23,287.92,Upgrade
25,Total Current Liabilities,47.16,44.51,149.1,593.48,7785,7510,7864,1624,502.63,664.36,Upgrade
26,Long-Term Debt,0.19,0.84,1.25,2,239.65,221.85,211.3,171.36,170.23,201.09,Upgrade
27,Long-Term Leases,1.79,4.2,6.67,9.58,38.75,46.68,66.17,12.48,9.78,12.2,Upgrade
28,Long-Term Deferred Tax Liabilities,0.22,0.21,0.22,0.24,264.99,314.6,422.47,539.86,518.74,736.91,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,2.5,2.07,2.16,-,-,-,Upgrade
30,Total Liabilities,49.36,49.76,157.23,605.29,8331,8095,8566,2348,1201,1615,Upgrade
31,Common Stock,104.1,104.1,104.1,104.1,110.39,110.39,110.39,110.39,551.96,551.96,Upgrade
32,Additional Paid-In Capital,937.28,937.28,937.28,937.28,986.08,986.08,986.08,986.08,544.51,544.51,Upgrade
