,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,22.15,22.7,30.57,-,43.29,-,4557,62.99,166.15,81.65,Upgrade
1,Other Revenue,0.61,0.06,8.64,-,0.18,-,25.67,22.82,25.32,25.99,Upgrade
2,Revenue,22.76,22.76,39.21,-,43.47,-,4583,85.81,191.48,107.64,Upgrade
3,Revenue Growth (YoY),-41.96%,-,-9.81%,-,-99.05%,-,2293.38%,-20.28%,-25.29%,-65.61%,Upgrade
4,Cost of Revenue,19.2,15.76,22.47,-,36.66,-,4477,230.72,696.17,-2.97,Upgrade
5,Gross Profit,3.56,7,16.74,-,6.81,-,105.45,-144.91,-504.69,110.61,Upgrade
6,"Selling, General & Admin",27.57,60.46,62.54,-,55.48,-,269.03,80.98,70.05,115.07,Upgrade
7,Other Operating Expenses,-,-,-,-,-,-,2.01,13.53,4.85,21.73,Upgrade
8,Operating Expenses,27.57,60.46,62.54,-,55.48,-,274.19,115.46,102.58,131.21,Upgrade
9,Operating Income,-24.02,-53.46,-45.8,-,-48.67,-,-168.74,-260.36,-607.26,-20.61,Upgrade
10,Interest Expense,-0.96,-1.99,-4.64,-,-4.91,-,-28.72,-8.12,-9.49,-9.16,Upgrade
11,Interest & Investment Income,0.12,0.1,0.05,-,1.95,-,142.25,3.21,1.39,1.31,Upgrade
12,Earnings From Equity Investments,-76.18,-197.36,-37.89,-,23.52,-,-2.32,32.94,24.66,-118.28,Upgrade
13,Currency Exchange Gain (Loss),-0.08,0.69,-2.06,-,-15.23,-,3.87,26.16,22.16,-3.9,Upgrade
14,Other Non Operating Income (Expenses),1.34,-,-,-,-,-,3.72,-0.55,2.63,1.42,Upgrade
15,EBT Excluding Unusual Items,-99.79,-252.02,-90.34,-,-43.35,-,-49.95,-206.73,-565.91,-149.22,Upgrade
16,Gain (Loss) on Sale of Investments,-18.35,8.2,-,-,-,-,-968.76,686.62,272.83,-228.07,Upgrade
17,Gain (Loss) on Sale of Assets,0.03,57.98,0.08,-,-0.01,-,11.08,-9.49,140.88,-0.02,Upgrade
18,Asset Writedown,-8.17,-2.88,-15.8,-,-,-,-252.57,-225.55,-191.9,20.22,Upgrade
19,Other Unusual Items,3.67,6.71,24.4,-,-,-,-13.04,-68.2,-5.25,-,Upgrade
20,Pretax Income,-122.62,-182,-81.66,-,-43.36,-,-1273,176.65,-349.35,-357.09,Upgrade
21,Income Tax Expense,-0,-0.47,0.12,-,0.21,-,-196.87,-10.56,-211.6,10.62,Upgrade
22,Earnings From Continuing Operations,-122.61,-181.53,-81.78,-,-43.57,-,-1076,187.21,-137.75,-367.71,Upgrade
23,Earnings From Discontinued Operations,-,-,-,-,-125.87,-,-,-,-,-,Upgrade
24,Net Income to Company,-122.61,-181.53,-81.78,-,-169.43,-,-1076,187.21,-137.75,-367.71,Upgrade
25,Minority Interest in Earnings,0,-1.94,-0.02,-,-,-,39.36,-2.25,104.08,0.79,Upgrade
26,Net Income,-122.61,-183.47,-81.8,-,-169.43,-,-1037,184.96,-33.67,-366.92,Upgrade
27,Net Income to Common,-122.61,-183.47,-81.8,-,-169.43,-,-1037,184.96,-33.67,-366.92,Upgrade
28,Shares Outstanding (Basic),1041,1041,1041,-,1104,-,1104,1104,1104,1104,Upgrade
29,Shares Outstanding (Diluted),1041,1041,1041,-,1104,-,1104,1104,1104,1104,Upgrade
30,Shares Change (YoY),-,-,-5.70%,-,-,-,-,-,-,-,Upgrade
31,EPS (Basic),-0.12,-0.18,-0.08,-,-0.15,-,-0.94,0.17,-0.03,-0.33,Upgrade
32,EPS (Diluted),-0.12,-0.18,-0.08,-,-0.15,-,-0.94,0.17,-0.03,-0.33,Upgrade
33,Free Cash Flow,-37.97,-39.97,-36.73,-,-1091,-,-81.7,-457.1,-146.16,-147.21,Upgrade
34,Free Cash Flow Per Share,-0.04,-0.04,-0.04,-,-0.99,-,-0.07,-0.41,-0.13,-0.13,Upgrade
35,Operating Margin,-105.53%,-234.88%,-116.81%,-,-111.96%,-,-3.68%,-303.42%,-317.15%,-19.15%,Upgrade
36,Profit Margin,-538.74%,-806.09%,-208.61%,-,-389.74%,-,-22.63%,215.55%,-17.58%,-340.88%,Upgrade
37,Free Cash Flow Margin,-166.85%,-175.61%,-93.68%,-,-2509.15%,-,-1.78%,-532.69%,-76.33%,-136.76%,Upgrade
38,EBITDA,-22.29,-51.12,-41.8,-,-46.38,-,-149.84,-245.32,-592.93,-2.03,Upgrade
39,D&A For EBITDA,1.73,2.34,4,57.8,2.29,74.22,18.9,15.05,14.33,18.58,Upgrade
40,EBIT,-24.02,-53.46,-45.8,-,-48.67,-,-168.74,-260.36,-607.26,-20.61,Upgrade
41,Revenue as Reported,22.76,22.76,39.21,-,43.47,-,4583,85.81,191.48,107.64,Upgrade
