,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,354.4,346.15,371.72,1068,1078,3009,2511,2375,2270,2422,Upgrade
1,Short-Term Investments,62.65,70.71,56.3,55.19,43.46,42.44,41.66,47.04,27.03,9.32,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,120.57,-,-,-,Upgrade
3,Cash & Short-Term Investments,417.05,416.86,428.02,1123,1122,3051,2673,2422,2297,2431,Upgrade
4,Cash Growth,-2.56%,-62.88%,-61.84%,-63.20%,-58.04%,25.95%,16.35%,-0.37%,-2.45%,-12.36%,Upgrade
5,Accounts Receivable,298.9,286.93,308.35,314.82,284.03,233.06,376.36,364.3,260.48,234.62,Upgrade
6,Other Receivables,20.36,21.43,18.57,21.71,19.3,29.21,12.52,12.42,14.24,11.72,Upgrade
7,Receivables,319.27,308.36,326.92,336.53,303.33,262.27,388.89,376.71,274.72,246.34,Upgrade
8,Inventory,0.46,0.43,0.41,0.21,1.49,1.84,-,-,-,-,Upgrade
9,Prepaid Expenses,23.99,22.83,24.87,37.25,15.75,13.11,9,7.21,11.19,5.81,Upgrade
10,Restricted Cash,13.66,13.02,12.8,13.21,-,-,-,-,-,-,Upgrade
11,Other Current Assets,-,-,-,-,-,-,-,-,5462,4995,Upgrade
12,Total Current Assets,774.43,761.51,793.02,1510,1442,3328,3071,2806,8045,7679,Upgrade
13,"Property, Plant & Equipment",391.21,434.44,445.71,470.58,508.47,548.18,568.57,559.32,381.61,388.92,Upgrade
14,Long-Term Investments,1,0.86,0.21,0.23,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,25.14,18.08,11.34,10.09,3.42,3.59,2.47,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,85.66,79.38,91.57,79.06,71.65,67.88,54.16,39.38,24.33,16.16,Upgrade
17,Other Long-Term Assets,2266,3258,3222,3191,3229,3258,3204,3164,1483,1509,Upgrade
18,Total Assets,3543,4553,4564,5261,5255,7205,6900,6569,9934,9593,Upgrade
19,Accounts Payable,48.42,34.44,20.13,23.48,22.81,23.29,56.26,52.75,57.4,84.87,Upgrade
20,Accrued Expenses,-,-,-,71.35,73.19,256.59,238.63,221.29,183.55,129.52,Upgrade
21,Current Portion of Long-Term Debt,2.48,4.34,6.18,11.4,51.74,873,873,873,4061,4188,Upgrade
22,Current Portion of Leases,25.58,25.57,26.87,31.81,20.95,19.69,31.21,19.95,8.69,8.28,Upgrade
23,Current Income Taxes Payable,91.3,91.21,86.91,60.09,45.1,36.3,36.23,32.45,12.72,25.02,Upgrade
24,Current Unearned Revenue,120.2,119.84,64.04,69.76,61.08,55.94,62.08,48.41,48.66,56.4,Upgrade
25,Other Current Liabilities,307.28,379.06,545.54,1209,1193,1403,1989,1879,2538,1975,Upgrade
26,Total Current Liabilities,595.25,654.46,749.68,1477,1468,2668,3286,3127,6910,6467,Upgrade
27,Long-Term Leases,318.46,329.63,335.27,356.19,380.15,404.75,415.24,421.83,284.13,286.91,Upgrade
28,Long-Term Unearned Revenue,120.89,107.77,84.1,65.84,68.3,65.77,68.99,57.16,26.5,26.67,Upgrade
29,Long-Term Deferred Tax Liabilities,172.98,174.32,170.77,175.13,185.99,218.98,176.27,176.04,172.45,169.4,Upgrade
30,Total Liabilities,1208,1266,1340,2074,2103,3358,3947,3782,7393,6950,Upgrade
31,Common Stock,469.74,469.74,469.74,469.74,469.74,469.74,469.74,469.74,469.74,469.74,Upgrade
32,Additional Paid-In Capital,1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,Upgrade
33,Retained Earnings,442.23,957.17,932.07,792.02,662.52,598.78,509.59,414.14,212.83,249.01,Upgrade
34,Comprehensive Income & Other,-678.67,-665.97,-694.49,-641.49,-553.85,-481.17,-581.46,-610.98,-784.35,-744.35,Upgrade
35,Total Common Equity,2180,2708,2654,2567,2525,2534,2345,2220,1845,1921,Upgrade
36,Minority Interest,155.26,578.42,569.48,620.14,626.71,1313,608.1,566.61,696.1,721.83,Upgrade
37,Shareholders' Equity,2336,3286,3224,3187,3152,3848,2953,2787,2541,2643,Upgrade
38,Total Liabilities & Equity,3543,4553,4564,5261,5255,7205,6900,6569,9934,9593,Upgrade
39,Total Debt,346.52,359.53,368.32,399.4,452.85,1297,1319,1315,4354,4483,Upgrade
40,Net Cash (Debt),70.53,57.33,59.7,723.5,668.9,1754,1354,1108,-2057,-2051,Upgrade
41,Net Cash Growth,18.15%,-92.08%,-91.07%,-58.74%,-50.59%,58.32%,-,-,-,-,Upgrade
42,Net Cash Per Share,0.02,0.01,0.01,0.15,0.14,0.37,0.29,-,-0.44,-,Upgrade
43,Filing Date Shares Outstanding,4697,4697,4697,4697,4697,4697,4697,4697,4697,4697,Upgrade
44,Total Common Shares Outstanding,4697,4697,4697,4697,4697,4697,4697,4697,4697,4697,Upgrade
45,Working Capital,179.18,107.05,43.34,33.53,-26.06,659.93,-215.38,-320.87,1135,1212,Upgrade
46,Book Value Per Share,0.46,0.58,0.57,0.55,0.54,0.54,0.50,0.47,0.39,0.41,Upgrade
47,Tangible Book Value,2155,2690,2643,2557,2522,2531,2342,2220,1845,1921,Upgrade
48,Tangible Book Value Per Share,0.46,0.57,0.56,0.54,0.54,0.54,0.50,0.47,0.39,0.41,Upgrade
49,Machinery,-,51.34,-,48.29,-,49.13,-,43.34,-,31.8,Upgrade
50,Construction In Progress,-,4.2,-,4.94,-,7.14,-,19.09,-,7.51,Upgrade
51,Leasehold Improvements,-,155.57,-,149.03,-,158.9,-,118.33,-,81.28,Upgrade
